"000c_the_summer_before" "001c_kristys_great_idea" "002c_claudia_and_the_phantom_phone_calls" "003c_the_truth_about_stacey" "004c_mary_anne_saves_the_day" "005c_dawn_and_the_impossible_three" "006c_kristys_big_day" "007c_claudia_and_mean_jeanine" "008c_boy_crazy_stacey" "009c_the_ghost_at_dawns_house" "010c_logan_likes_mary_anne" "011c_kristy_and_the_snobs" "012c_claudia_and_the_new_girl" "013c_goodbye_stacey_goodbye" "014c_hello_mallory" "015c_little_miss_stoneybrook_and_dawn" "016c_jessis_secret_language" "017c_mary_annes_bad_luck_mystery" "018c_staceys_mistake" "019c_claudia_and_the_bad_joke" "020c_kristy_and_the_walking_disaster" "021c_mallory_and_the_trouble_with_twins" "022c_jessi_ramsey_petsitter" "023c_dawn_on_the_coast" "024c_kristy_and_the_mothers_day_surprise" "025c_mary_anne_and_the_search_for_tigger" "026c_claudia_and_the_sad_goodbye" "027c_jessi_and_the_superbrat" "028c_welcome_back_stacey" "029c_mallory_and_the_mystery_diary" "030c_mary_anne_and_the_great_romance" "031c_dawns_wicked_stepsister" "032c_kristy_and_the_secret_of_susan" "033c_claudia_and_the_great_search" "034c_mary_anne_and_too_many_boys" "035c_stacey_and_the_mystery_of_stoneybrook" "036c_jessis_babysitter" "037c_dawn_and_the_older_boy" "038c_kristys_mystery_admirer" "039c_poor_mallory" "040c_claudia_and_the_middle_school_mystery" "041c_mary_anne_vs_logan" "042c_jessi_and_the_dance_school_phantom" "043c_staceys_emergency" "044c_dawn_and_the_big_sleepover" "045c_kristy_and_the_baby_parade" "046c_mary_anne_misses_logan" "047c_mallory_on_strike" "048c_jessis_wish" "049c_claudia_and_the_genius_of_elm_street" "050c_dawns_big_date" "051c_staceys_ex_best_friend" "052c_mary_anne_plus_too_many_babies" "053c_kristy_for_president" "054c_mallory_and_the_dream_horse" "055c_jessis_gold_medal" "056c_keep_out_claudia" "057c_dawn_saves_the_planet" "058c_staceys_choice" "059c_mallory_hates_boys_and_gym" "060c_mary_annes_makeover" "061c_jessi_and_the_awful_secret" "062c_kristy_and_the_worst_kid_ever" "063c_claudias_freind_friend" "064c_dawns_family_feud" "065c_staceys_big_crush" "066c_maid_mary_anne" "067c_dawns_big_move" "068c_jessi_and_the_bad_babysitter" "069c_get_well_soon_mallory" "070c_stacey_and_the_cheerleaders" "071c_claudia_and_the_perfect_boy"
"becca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175644028103044 0.0284575981787137 0.273263339565655 0.0190447169955054 0 0.0107565435640014 0.00371650499869922 0.0152753379668525 0.185068660473035 0 0.0631360023768848 0.117763956868951 0 0.266506512518299 0.0186608942300515 0.0159356200948169 0.00728623993588109 0 0.00371429632656093 0.0147075045041733 0.0915896782414782 0.0071118697105469 0.379653662883043 0.0119798738119958 0.00369904564622327 0.085981308411215 0.00384127837744401 0.00378859632506156 0.112305921329702 0.0931365525146869 0.0117219552221311 0.0502008032128514 0.00375925717078305 0.0033275655530414 0.510322430990489 0.00766636001226618 0.00323886639676113 0.00785700255352583 0 0.00357564272177924 0.0196682619812496 0.173489350706877 0.0549623115577889 0.0422877682630299 0.00372897788716113 0.0784621420164771 0.00392172242048708 0.0108746873527386 0 0.00358166189111748 0.00404710834109029 0.0225776105362183 0.0720555482772173 0.0579307148650214 0.108108108108108 0.074956899782625 0 0.00330994306897921
"gave" 0.0392918731309074 0.0482808566403421 0.0377332601536773 0.0379578667678876 0.0407000407000407 0.0740311574610532 0.0565271153506448 0.0514044428125574 0.0692654019317351 0.0219965538732265 0.0487878105531787 0.0540988927759945 0.00727299174515437 0.0414718745287287 0.0195160031225605 0.0462435970404098 0.0251689918020998 0.0114268301973033 0.0261379336096486 0.0358551452133381 0.0557475749804884 0.0534636828839838 0.0407151053040678 0.0751374223909519 0.0334249424348214 0.0404813601737018 0.0463342481377196 0.0788258698997785 0.0223930730760618 0.0318712401896339 0.0291449597435244 0.0220596345453877 0.0222857779593656 0.0735375225208663 0.0398215992354253 0.0320034136974611 0.0232441018091659 0.0678859516013098 0.0480875934009026 0.0261682242990654 0.0806668459263243 0.0227315779503694 0.0673835527978213 0.0143287003868749 0.0429805024811472 0.057372346528973 0.0150370286831322 0.0266205244243312 0.0270625531585866 0.0536645200858632 0.0259109311740891 0.0314280102141033 0.019351342983203 0.075088497157364 0.0885071789156232 0.0590602044959581 0.0157035175879397 0.0493357296402016 0.0447477346459335 0.0713292200149791 0.0470606690458449 0.0579983325479392 0.0818196694485354 0.0573065902578797 0.0242826500465417 0.0602069614299153 0.0851565570548932 0.0540686672073533 0.0298229263746505 0.0712090547934937 0.079820593713178 0.0330994306897921
"four" 0.0523891641745432 0.0931130806635169 0.0583150384193194 0.0790788890997659 0.0814000814000814 0.0579374275782155 0.0777247836071366 0.0514044428125574 0.0538730903913495 0.0293287384976354 0.0600465360654507 0.0324593356655967 0.0436379504709262 0.0565525561755391 0.0546448087431694 0.0284575981787137 0.0503379836041996 0.0380894339910109 0.0784138008289459 0.0179275726066691 0.104062139963578 0.0190941724585656 0.0925343302365177 0.0474552141416538 0.0445665899130952 0.0662422257387848 0.0285133834693659 0.0262752899665928 0.0335896096140927 0.0517907653081551 0.0291449597435244 0.0220596345453877 0.0334286669390484 0.0330918851343898 0.0278751194647977 0.0320034136974611 0.0309921357455546 0.0359396214359875 0.0332914108160095 0.0747663551401869 0.0268889486421081 0.0303087706004925 0.025268832299183 0.0501504513540622 0.0351658656663932 0.0430292598967298 0.0751851434156611 0.0565686144017037 0.0502590272945179 0.0728304201165287 0.0291497975708502 0.0274995089373404 0.0387026859664061 0.00715128544355848 0.0295023929718744 0.0553689417149607 0.0588881909547739 0.0281918455086866 0.0596636461945781 0.0570633760119833 0.0313737793638966 0.0326240620582158 0.0327278677794142 0.0322349570200573 0.0607066251163544 0.0338664158043274 0.0196515131665138 0.0540686672073533 0.0298229263746505 0.0187392249456562 0.0418107871830932 0.0297894876208129
"keep" 0.0218288184060597 0.0620753871090113 0.0686059275521405 0.0442841778958689 0.0500923577846655 0.0386249517188103 0.0388623918035683 0.0624196805581054 0.0269365451956748 0.0366609231220442 0.0412819935449974 0.0540988927759945 0.0181824793628859 0.067863067410647 0.039032006245121 0.0462435970404098 0.0287645620595426 0.0495162641883142 0.0522758672192973 0.0681247759053424 0.0483145649830899 0.030550675933705 0.0592219713513714 0.0237276070708269 0.0222832949565476 0.0699223493909395 0.0463342481377196 0.0337825156713337 0.0298574307680824 0.0318712401896339 0.0473605595832271 0.0441192690907754 0.0334286669390484 0.058830018016693 0.0358394393118828 0.0604508925396487 0.0348661527137489 0.0439262039773181 0.0702818672782422 0.0560747663551402 0.0460953405293282 0.0492517522258003 0.0364994244321532 0.0537326264507809 0.0312585472590161 0.0537865748709122 0.0488703432201797 0.0632237455077865 0.0386607902265522 0.0498313400797301 0.0259109311740891 0.0353565114908662 0.019351342983203 0.0464833553831301 0.0622828296072904 0.0516776789339633 0.0392587939698492 0.0387637875744441 0.0410187567587724 0.0499304540104854 0.0392172242048708 0.0507485409794468 0.0523645884470627 0.0608882521489971 0.0161884333643612 0.0376293508936971 0.0262020175553518 0.0347584289190129 0.0857409133271202 0.0487219848587062 0.0456117678361017 0.0628889183106051
"nice" 0.0458405186527253 0.0620753871090113 0.0274423710208562 0.0284684000759157 0.0594846748692903 0.0354062057422428 0.0211976682564918 0.0514044428125574 0.0692654019317351 0.0293287384976354 0.0637994445695414 0.0829516355898583 0.040001454598349 0.0414718745287287 0.0507416081186573 0.049800796812749 0.0683158348914138 0.0304715471928087 0.0896157723759382 0.0250986016493367 0.033448544988293 0.0420071794088444 0.0518192249324499 0.0197730058923558 0.0445665899130952 0.0588819784344754 0.0427700752040489 0.0525505799331857 0.0522505038441442 0.0517907653081551 0.0874348792305731 0.0514724806059046 0.0371429632656093 0.0183843806302166 0.0477859190825104 0.0320034136974611 0.0697323054274978 0.0638926603306445 0.040689502108456 0.0373831775700935 0.0460953405293282 0.0378859632506156 0.0533453126316085 0.0322395758704686 0.0586097761106553 0.0358577165806081 0.00751851434156611 0.033275655530414 0.0773215804531045 0.0383318000613309 0.0647773279352227 0.0353565114908662 0.0348324173697655 0.0250294990524547 0.0295023929718744 0.029530102247979 0.0314070351758794 0.0105719420657575 0.0223738673229668 0.0463639930097364 0.0666692811482803 0.0326240620582158 0.0327278677794142 0.0429799426934097 0.0647537334574447 0.0451552210724365 0.0589545394995415 0.0308963812613448 0.0298229263746505 0.0487219848587062 0.0570147097951271 0.0695088044485635
"floor" 0.0240117002466656 0.0379349587888402 0.0343029637760703 0.0189789333839438 0.0375692683384991 0.0643749195313506 0.0529941706412295 0.044060950982192 0.0269365451956748 0.0879862154929061 0.045034902049088 0.0757384498863923 0.0290919669806175 0.0490122153521339 0.0195160031225605 0.0391291974957314 0.0611246943765281 0.0533252075874152 0.0970837534072663 0.0286841161706705 0.0185825249934961 0.0649201863591232 0.0666247177702928 0.0830466247478942 0.0371388249275793 0.0331211128693924 0.0677192857397441 0.0600578056379265 0.0485183249981339 0.067726385402972 0.0728623993588109 0.0514724806059046 0.0445715559187312 0.0551531418906497 0.0358394393118828 0.0248915439869142 0.0193700848409716 0.00399329127066528 0.0369904564622327 0.0373831775700935 0.0192063918872201 0.026520174275431 0.0645759047645787 0.0358217509671873 0.0195365920368851 0.0358577165806081 0.0413518288786136 0.0632237455077865 0.0618572643624836 0.0536645200858632 0.0226720647773279 0.0235710076605775 0.089016177722734 0.0107269281653377 0.0393365239624992 0.0258388394669817 0.0235552763819095 0.021143884131515 0.0335608009844502 0.0784621420164771 0.0705910035687674 0.036248957842462 0.0589101620029455 0.0322349570200573 0.028329758387632 0.0413922859830668 0.0556792873051225 0.0424825242343491 0.070829450139795 0.0224870699347875 0.0684176517541526 0.0496491460346882
"probably" 0.0283774639278776 0.0551781218746767 0.0411635565312843 0.0442841778958689 0.0375692683384991 0.0514999356250805 0.035329447094153 0.05507618872774 0.0538730903913495 0.0293287384976354 0.0375290850409067 0.0504922999242615 0.0472744463435034 0.018850852058513 0.0351288056206089 0.0355719977233921 0.0503379836041996 0.0457073207892131 0.0522758672192973 0.0537827178200072 0.0445980599843907 0.0572825173756969 0.0555205981419106 0.0553644164985961 0.0371388249275793 0.0588819784344754 0.0320775564030367 0.0750722570474081 0.0709113980741957 0.0836620054977889 0.0364311996794054 0.0257362403029523 0.0594287412249749 0.0477993896385631 0.0477859190825104 0.0497830879738283 0.0387401696819432 0.0838591166839709 0.0258933195235629 0.0672897196261682 0.0422540621518841 0.026520174275431 0.0617682567313362 0.0286574007737498 0.0390731840737702 0.0322719449225473 0.0263148001954814 0.0266205244243312 0.0425268692492075 0.042164980067464 0.0356275303643725 0.0314280102141033 0.0657945661428903 0.0715128544355848 0.049170654953124 0.0332213650289764 0.0274811557788945 0.0317158261972724 0.0335608009844502 0.0606298370127323 0.0274520569434095 0.036248957842462 0.0327278677794142 0.0501432664756447 0.0445181917519932 0.0301034807149577 0.0393030263330276 0.0502066195496852 0.0484622553588071 0.0824525897608875 0.0342088258770763 0.0297894876208129
"bsc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00356417293367074 0 0.0410539673061133 0.0597585753555635 0.040074319647346 0.0661789036361631 0.0891431118374624 0.058830018016693 0.0199107996177126 0.0106678045658204 0.0813543563320807 0.0479194952479834 0.0776799585706888 0.11214953271028 0.00768255675488803 0.0833491191513544 0.0196535362326979 0.078807852127812 0.0703317313327863 0.0286861732644865 0.067666629074095 0.103154532144283 0.0889198175210701 0.0766636001226618 0.0518218623481781 0.16106855234728 0.0657945661428903 0.0715128544355848 0.065560873270832 0.0701339928389502 0.105998743718593 0.0880995172146457 0.085766491404706 0.0641962980134812 0.105886505353151 0.0471236451952006 0.078546882670594 0.107449856733524 0.0728479501396252 0.0865475070555033 0.0884318092493122 0.104275286757039 0.0969245107176142 0.131174574619594 0.121631380896271 0.0661988613795843
"enough" 0.0567549278557552 0.0517294892575094 0.0343029637760703 0.034794711203897 0.0375692683384991 0.0225312218359727 0.0282635576753224 0.0477326968973747 0.0500250125062531 0.0659896616196796 0.0300232680327254 0.0577054856277275 0.0436379504709262 0.0640928969989444 0.0429352068696331 0.049800796812749 0.0503379836041996 0.0304715471928087 0.0298719241253127 0.0466116887773395 0.0520310699817891 0.0458260139005576 0.0296109856756857 0.0395460117847115 0.0297110599420634 0.0404813601737018 0.0427700752040489 0.0525505799331857 0.037321788460103 0.0438229552607466 0.0473605595832271 0.0404426633332108 0.0520001485718531 0.0404456373864764 0.0238929595412552 0.0533390228291018 0.0542362375547205 0.0319463301653223 0.0517866390471258 0.0411214953271028 0.0460953405293282 0.0340973669255541 0.0533453126316085 0.0501504513540622 0.0429805024811472 0.057372346528973 0.0413518288786136 0.033275655530414 0.0425268692492075 0.0574977000919963 0.0323886639676113 0.0589275191514437 0.0503134917563279 0.0572102835484678 0.016390218317708 0.0553689417149607 0.0667399497487437 0.0246678648201008 0.0410187567587724 0.082028603017226 0.0588258363073062 0.0507485409794468 0.0523645884470627 0.0501432664756447 0.0323768667287223 0.0225776105362183 0.0262020175553518 0.0154481906306724 0.059645852749301 0.0487219848587062 0.0342088258770763 0.0695088044485635
"once" 0.0371089912903015 0.0551781218746767 0.0617453347969265 0.0221420889479345 0.0344384959769575 0.0418436976953779 0.0282635576753224 0.0587479346429227 0.0346327009658675 0.0439931077464531 0.0375290850409067 0.0252461499621308 0.0436379504709262 0.0113105112351078 0.0351288056206089 0.049800796812749 0.0503379836041996 0.0228536603946065 0.0448078861879691 0.0430261742560057 0.0445980599843907 0.0534636828839838 0.0185068660473036 0.0276822082492981 0.0594221198841269 0.0368012365215471 0.0392059022703782 0.0450433542284449 0.0335896096140927 0.0199195251185212 0.0437174396152865 0.04779587484834 0.0631430375515359 0.0294150090083465 0.0358394393118828 0.0888983713818363 0.0581102545229148 0.0519127865186487 0.0480875934009026 0.0411214953271028 0.0537778972842162 0.0454631559007388 0.0673835527978213 0.0465682762573435 0.0586097761106553 0.0824727481353987 0.071425886244878 0.0565686144017037 0.0193303951132761 0.0153327200245324 0.0518218623481781 0.0235710076605775 0.0309621487731249 0.0643615689920263 0.0590047859437488 0.0332213650289764 0.0235552763819095 0.0493357296402016 0.0410187567587724 0.0677627590142302 0.0588258363073062 0.0688730199006779 0.0425462281132384 0.0465616045845272 0.0445181917519932 0.0451552210724365 0.0262020175553518 0.0502066195496852 0.0484622553588071 0.0637133648152312 0.0114029419590254 0.046339202965709
"boy" 0.0349261094496955 0.0344863261716729 0.0548847420417124 0.0569368001518315 0.0438308130615823 0.0193124758594052 0.035329447094153 0.033045713236644 0.0808096355870243 0.0513252923708619 0.135104706147264 0.0577054856277275 0.0327284628531947 0.0263911928819183 0.0585480093676815 0.0106715993170176 0.0503379836041996 0.0342804905919098 0.0336059146409768 0.0645392613840086 0.0520310699817891 0.0572825173756969 0.0518192249324499 0 0.051994354898611 0.103043462260332 0.0285133834693659 0.0638114184902969 0.0335896096140927 0.0438229552607466 0.0145724798717622 0.0441192690907754 0.141143260409315 0.0404456373864764 0.0477859190825104 0.0142237394210938 0.0774803393638864 0.0798658254133056 0.0665828216320189 0.0299065420560748 0.0268889486421081 0.0303087706004925 0.025268832299183 0.0214930505803124 0.0390731840737702 0.0179288582903041 0.0263148001954814 0.0765340077199521 0.0927858965437253 0.0344986200551978 0.0453441295546559 0.0628560204282066 0.0464432231596873 0.0286051417742339 0.0721169605979152 0.029530102247979 0.0392587939698492 0.0246678648201008 0.0111869336614834 0.0713292200149791 0.0549041138868191 0.0108746873527386 0.0196367206676485 0.0143266475644699 0.0202355417054515 0.0301034807149577 0.0131010087776759 0.0347584289190129 0.0149114631873253 0.044974139869575 0.0418107871830932 0.0959883490003972
"show" 0.0371089912903015 0.0206917957030038 0.0343029637760703 0.0221420889479345 0.0219154065307911 0.0354062057422428 0.0423953365129836 0.0367174591518267 0.0423288567360603 0.0549913846830663 0.0150116340163627 0.0432791142207956 0.152732826648242 0.0301613632936209 0.0273224043715847 0.0640295959021059 0.0934848266935136 0.0152357735964044 0.0224039430939845 0.0215130871280029 0.0185825249934961 0.0381883449171313 0.0407151053040678 0.0237276070708269 0.0297110599420634 0.0552018547823207 0.0427700752040489 0.127622836980594 0.0335896096140927 0.0358551452133381 0.0182155998397027 0.00735321151512923 0.0297143706124875 0.0294150090083465 0.0318572793883402 0.0284474788421876 0.0697323054274978 0.0399329127066528 0.0221942738773396 0.0186915887850467 0.011523835132332 0.0113657889751847 0.193727714293736 0.0179108754835936 0.0547024577032782 0.0502008032128514 0.00751851434156611 0.0532410488486623 0.0193303951132761 0.153327200245324 0.0388663967611336 0.0196425063838146 0.019351342983203 0.0286051417742339 0.206516750803121 0.029530102247979 0.102072864321608 0.0493357296402016 0.13051422605064 0.0142658440029958 0.0431389466253579 0.0289991662739696 0.0360006545573556 0.0250716332378223 0.0566595167752641 0.0376293508936971 0.0360277741386087 0.0115861429730043 0.0260950605778192 0.0262349149239187 0.0152039226120339 0.0132397722759169
"both" 0.0196459365654537 0.0448322240231748 0.0137211855104281 0.0442841778958689 0.0344384959769575 0.0386249517188103 0.035329447094153 0.044060950982192 0.019240389425482 0.0219965538732265 0.033776176536816 0.0613120784794605 0.0436379504709262 0.0452420449404313 0.0468384074941452 0.0569151963574274 0.0395512728318711 0.0304715471928087 0.0261379336096486 0.0322696306920043 0.0557475749804884 0.0916520278011151 0.0444164785135285 0.0395460117847115 0.0371388249275793 0.0331211128693924 0.0356417293367074 0.018768064261852 0.0895722923042472 0.067726385402972 0.0983642391343947 0.0882385381815508 0.0445715559187312 0.0772143986469096 0.0637145587766805 0.0675627622501956 0.0503622205865262 0.0399329127066528 0.0554856846933491 0.0448598130841121 0.0307302270195521 0.060617541200985 0.025268832299183 0.0537326264507809 0.0312585472590161 0.0430292598967298 0.0751851434156611 0.0399307866364967 0.0425268692492075 0.0459981600735971 0.0550607287449393 0.047142015321155 0.0387026859664061 0.0536346408266886 0.0196682619812496 0.0885903067439371 0.0196293969849246 0.0281918455086866 0.0335608009844502 0.0213987660044937 0.0549041138868191 0.0434987494109544 0.0294550810014728 0.0752148997134671 0.0121413250232709 0.0301034807149577 0.0393030263330276 0.0617927625226895 0.0335507921714818 0.0262349149239187 0.0418107871830932 0.0364093737587713
"most" 0.0436576368121194 0.0241404283201711 0.0377332601536773 0.0221420889479345 0.0219154065307911 0.0289687137891078 0.0388623918035683 0.033045713236644 0.0230884673105784 0.0256626461854309 0.0412819935449974 0.0396725213690626 0.0472744463435034 0.018850852058513 0.0468384074941452 0.0853727945361411 0.0683158348914138 0.0342804905919098 0.0560098577349614 0.0322696306920043 0.066897089976586 0.030550675933705 0.0333123588851464 0.0276822082492981 0.0445665899130952 0.0368012365215471 0.0605909398724026 0.0300289028189633 0.037321788460103 0.0438229552607466 0.0655761594229298 0.0294128460605169 0.0668573338780968 0.0477993896385631 0.0398215992354253 0.0462271531185549 0.0348661527137489 0.0319463301653223 0.0480875934009026 0.0672897196261682 0.0499366189067722 0.0492517522258003 0.050537664598366 0.0250752256770311 0.0859610049622944 0.0358577165806081 0.0451110860493966 0.0266205244243312 0.0579911853398283 0.0344986200551978 0.0550607287449393 0.0432135140443921 0.0348324173697655 0.0321807844960132 0.0688389169343736 0.077516518400945 0.0314070351758794 0.0493357296402016 0.0633926240817392 0.0748956810157281 0.0470606690458449 0.0471236451952006 0.039273441335297 0.0393982808022923 0.0161884333643612 0.0376293508936971 0.0524040351107035 0.0656548101803576 0.0260950605778192 0.044974139869575 0.0570147097951271 0.0529590891036674
"across" 0.069852218899391 0.0517294892575094 0.0137211855104281 0.0379578667678876 0.0532231301462071 0.054718681601648 0.0459282812223989 0.066091426473288 0.0731134798168315 0.0329948308098398 0.0487878105531787 0.0613120784794605 0.0618204298338121 0.0226210224702157 0.0507416081186573 0.049800796812749 0.0323601323169855 0.0495162641883142 0.0336059146409768 0.0466116887773395 0.0222990299921953 0.0343695104254182 0.0518192249324499 0.0316368094277692 0.0594221198841269 0.051521731130166 0.0534625940050611 0.0487969670808153 0.0223930730760618 0.0318712401896339 0.040074319647346 0.0404426633332108 0.0520001485718531 0.0330918851343898 0.0199107996177126 0.0248915439869142 0.0193700848409716 0.0439262039773181 0.0332914108160095 0.0261682242990654 0.011523835132332 0.026520174275431 0.0364994244321532 0.0465682762573435 0.0625170945180323 0.0215146299483649 0.0601481147325289 0.0432583521895381 0.069589422407794 0.0536645200858632 0.0259109311740891 0.0549990178746808 0.0387026859664061 0.0321807844960132 0.0590047859437488 0.029530102247979 0.0471105527638191 0.0880995172146457 0.0261028452101279 0.0713292200149791 0.0352955017843837 0.0326240620582158 0.0949108165603011 0.0429799426934097 0.0809421668218058 0.0451552210724365 0.0393030263330276 0.0424825242343491 0.0298229263746505 0.0337306049021812 0.0342088258770763 0.0297894876208129
"year" 0.0742179825806029 0.0724212849605132 0.0411635565312843 0.0474473334598596 0.0594846748692903 0.0321874597656753 0.137784843667197 0.0146869836607307 0.0423288567360603 0.0146643692488177 0.0788110785859041 0.0360659285173297 0.040001454598349 0.0904840898808626 0.0624512099921936 0.0462435970404098 0.0898892564360708 0.0457073207892131 0.0485418767036332 0.0322696306920043 0.0408815549856915 0.0420071794088444 0.025909612466225 0.0197730058923558 0.0668498848696427 0.0220807419129283 0.0249492105356952 0.0450433542284449 0.0410539673061133 0.0517907653081551 0.0327880797114649 0.0183830287878231 0.0631430375515359 0.058830018016693 0.0438037591589678 0.0497830879738283 0.0581102545229148 0.0319463301653223 0.040689502108456 0.0186915887850467 0.0230476702646641 0.0303087706004925 0.0140382401662128 0.0179108754835936 0.0547024577032782 0.0179288582903041 0.0112777715123492 0.0199653933182484 0.123714528724967 0.0114995400183993 0.097165991902834 0.0746415242584954 0.0348324173697655 0.0286051417742339 0.0131121746541664 0.0332213650289764 0.0392587939698492 0.0634316523945449 0.0410187567587724 0.0499304540104854 0.0352955017843837 0.0434987494109544 0.0261822942235313 0 0.0242826500465417 0.0489181561618062 0.0163762609720949 0.0502066195496852 0.0372786579683131 0.104939659695675 0.0304078452240678 0.0231696014828545
"someone" 0.0414747549715134 0.0379349587888402 0.0686059275521405 0.0854052002277472 0.0657462195923734 0.0482811896485129 0.0247306129659071 0.0367174591518267 0.0153923115403856 0.0403270154342486 0.0675523530736321 0.0288527428138637 0.0472744463435034 0.0339315337053235 0.0468384074941452 0.049800796812749 0.021573421544657 0.0495162641883142 0.0597438482506254 0.057368232341341 0.0297320399895938 0.0534636828839838 0.0222082392567643 0.0237276070708269 0.0222832949565476 0.0588819784344754 0.0498984210713904 0.0412897413760745 0.0335896096140927 0.0478068602844508 0.0218587198076433 0.0257362403029523 0.055714444898414 0.058830018016693 0.0517680790060529 0.0497830879738283 0.0232441018091659 0.0918456992253015 0.0517866390471258 0.0149532710280374 0.0307302270195521 0.0227315779503694 0.0308841283656681 0.0358217509671873 0.0468878208885242 0.0179288582903041 0.0338333145370475 0.016637827765207 0.0502590272945179 0.0498313400797301 0.0356275303643725 0.0667845217049696 0.0696648347395309 0.0607859262702471 0.0229463056447912 0.0332213650289764 0.0353329145728643 0.0176199034429291 0.0596636461945781 0.0463639930097364 0.0470606690458449 0.0579983325479392 0.0360006545573556 0.0573065902578797 0.0202355417054515 0.0376293508936971 0.0589545394995415 0.0231722859460086 0.0820130475302889 0.0187392249456562 0.0380098065300848 0.109228121276314
"soon" 0.0327432276090895 0.0482808566403421 0.0445938529088913 0.0411210223318783 0.0438308130615823 0.0321874597656753 0.0317965023847377 0.0734349183036534 0.0423288567360603 0.0403270154342486 0.0300232680327254 0.0613120784794605 0.0472744463435034 0.0640928969989444 0.039032006245121 0.0355719977233921 0.0539335538616425 0.0304715471928087 0.041073895672305 0.057368232341341 0.0557475749804884 0.0572825173756969 0.0555205981419106 0.0276822082492981 0.0222832949565476 0.0478416074780113 0.0641551128060733 0.0375361285237041 0.0597148615361648 0.0398390502370424 0.0437174396152865 0.0441192690907754 0.0482858522452921 0.0367687612604331 0.0238929595412552 0.0533390228291018 0.0387401696819432 0.0159731650826611 0.0628837759857957 0.0373831775700935 0.0384127837744401 0.0644061375260466 0.0308841283656681 0.0573148015474996 0.0234439104442621 0.111158921399885 0.0225555430246983 0.0499134832956209 0.0463929482718627 0.0766636001226618 0.0323886639676113 0.0353565114908662 0.0309621487731249 0.0357564272177924 0.0426145676260408 0.0406038905909712 0.051036432160804 0.021143884131515 0.0671216019689003 0.0356646100074896 0.0235303345229225 0.0471236451952006 0.0490918016691213 0.0250716332378223 0.0323768667287223 0.0413922859830668 0.0622297916939604 0.038620476576681 0.0484622553588071 0.0337306049021812 0.0114029419590254 0.0397193168277506
"kind" 0.0523891641745432 0.0310376935545056 0.0651756311745335 0.0284684000759157 0.0219154065307911 0.0354062057422428 0.0247306129659071 0.0624196805581054 0.0423288567360603 0.0513252923708619 0.0487878105531787 0.0468857070725286 0.0727299174515437 0.0452420449404313 0.0429352068696331 0.0426863972680706 0.043146843089314 0.0495162641883142 0.0261379336096486 0.0609537468626748 0.0222990299921953 0.030550675933705 0.0222082392567643 0.0711828212124807 0.0259971774493055 0.0331211128693924 0.0285133834693659 0.120115611275853 0.037321788460103 0.0278873351659296 0.0327880797114649 0.0183830287878231 0.0260000742859265 0.0330918851343898 0.0438037591589678 0.106678045658204 0.0348661527137489 0.0319463301653223 0.0295923651697862 0.0448598130841121 0.0960319594361003 0.0189429816253078 0.101075329196732 0.0358217509671873 0.0468878208885242 0.111158921399885 0.0263148001954814 0.033275655530414 0.0154643160906209 0.0459981600735971 0.0550607287449393 0.0117855038302887 0.0425729545630467 0.0107269281653377 0.0426145676260408 0.0369126278099738 0.0274811557788945 0.0422877682630299 0.0149159115486445 0.0392310710082385 0.0745127259892545 0.036248957842462 0.039273441335297 0.0501432664756447 0.0404710834109029 0.0526810912511759 0.0294772697497707 0.0424825242343491 0.0260950605778192 0.02998275991305 0.0646166711011441 0.0430292598967298
"kid" 0.0196459365654537 0.0206917957030038 0.0240120746432492 0.0917315113557285 0.0626154472308318 0.0386249517188103 0.035329447094153 0.0183587295759133 0.0307846230807712 0.0183304615610221 0.0600465360654507 0.0432791142207956 0.0327284628531947 0.067863067410647 0.0546448087431694 0.0782583949914627 0.0323601323169855 0.0380894339910109 0.0336059146409768 0.100394406597347 0.104062139963578 0.103108531276254 0.0148054928378428 0.0237276070708269 0.0854192973334324 0.0478416074780113 0.0463342481377196 0.116361998423483 0.0298574307680824 0.0398390502370424 0.0655761594229298 0.0404426633332108 0.0520001485718531 0.0367687612604331 0.0119464797706276 0.0497830879738283 0.0348661527137489 0.0239597476239917 0.040689502108456 0.0411214953271028 0.0307302270195521 0.0227315779503694 0.0168458881994553 0.0573148015474996 0.0312585472590161 0.0286861732644865 0.0225555430246983 0.0632237455077865 0.0463929482718627 0.0383318000613309 0.0744939271255061 0.0432135140443921 0.0541837603529685 0.0429077126613509 0.0196682619812496 0.0184563139049869 0.0471105527638191 0.0246678648201008 0.0223738673229668 0.0285316880059917 0.0274520569434095 0.054373436763693 0.0949108165603011 0.0286532951289398 0.0566595167752641 0.0564440263405456 0.0294772697497707 0.0193102382883405 0.0149114631873253 0.0112435349673937 0.0342088258770763 0.0364093737587713
