"000c_the_summer_before" "001c_kristys_great_idea" "002c_claudia_and_the_phantom_phone_calls" "003c_the_truth_about_stacey" "004c_mary_anne_saves_the_day" "005c_dawn_and_the_impossible_three" "006c_kristys_big_day" "007c_claudia_and_mean_jeanine" "008c_boy_crazy_stacey" "009c_the_ghost_at_dawns_house" "010c_logan_likes_mary_anne" "011c_kristy_and_the_snobs" "012c_claudia_and_the_new_girl" "013c_goodbye_stacey_goodbye" "014c_hello_mallory" "015c_little_miss_stoneybrook_and_dawn" "016c_jessis_secret_language" "017c_mary_annes_bad_luck_mystery" "018c_staceys_mistake" "019c_claudia_and_the_bad_joke" "020c_kristy_and_the_walking_disaster" "021c_mallory_and_the_trouble_with_twins" "022c_jessi_ramsey_petsitter" "023c_dawn_on_the_coast" "024c_kristy_and_the_mothers_day_surprise" "025c_mary_anne_and_the_search_for_tigger" "026c_claudia_and_the_sad_goodbye" "027c_jessi_and_the_superbrat" "028c_welcome_back_stacey" "029c_mallory_and_the_mystery_diary" "030c_mary_anne_and_the_great_romance" "031c_dawns_wicked_stepsister" "032c_kristy_and_the_secret_of_susan" "033c_claudia_and_the_great_search" "034c_mary_anne_and_too_many_boys" "035c_stacey_and_the_mystery_of_stoneybrook" "036c_jessis_babysitter" "037c_dawn_and_the_older_boy" "038c_kristys_mystery_admirer" "039c_poor_mallory" "040c_claudia_and_the_middle_school_mystery" "041c_mary_anne_vs_logan" "042c_jessi_and_the_dance_school_phantom" "043c_staceys_emergency" "044c_dawn_and_the_big_sleepover" "045c_kristy_and_the_baby_parade" "046c_mary_anne_misses_logan" "047c_mallory_on_strike" "048c_jessis_wish" "049c_claudia_and_the_genius_of_elm_street" "050c_dawns_big_date" "051c_staceys_ex_best_friend" "052c_mary_anne_plus_too_many_babies" "053c_kristy_for_president" "054c_mallory_and_the_dream_horse" "055c_jessis_gold_medal" "056c_keep_out_claudia" "057c_dawn_saves_the_planet" "058c_staceys_choice" "059c_mallory_hates_boys_and_gym" "060c_mary_annes_makeover" "061c_jessi_and_the_awful_secret" "062c_kristy_and_the_worst_kid_ever" "063c_claudias_freind_friend" "064c_dawns_family_feud" "065c_staceys_big_crush" "066c_maid_mary_anne" "067c_dawns_big_move" "068c_jessi_and_the_bad_babysitter" "069c_get_well_soon_mallory" "070c_stacey_and_the_cheerleaders" "071c_claudia_and_the_perfect_boy"
"000c_the_summer_before" 0 1.37203333738109 1.31022973564605 1.26517737932424 1.18414364669399 1.19295127480216 1.34173481768578 1.15132856358755 1.25954789462296 1.197897029658 1.02750222418756 1.30652309878399 1.10118809344798 1.17137114549732 1.24607744180845 1.25498109926933 1.08609819881332 1.27992683749426 1.21218692181622 1.04362523071038 1.28164641389081 1.31099628536501 1.21644665480837 1.36699625667737 1.33411773515698 1.29136555989429 0.99098587202253 1.32569151191592 0.931678451126257 1.22458680478853 1.16755361868486 1.14395411724386 1.16553945795638 1.00030683814926 1.34416334240054 1.45790724197291 1.26185390643686 1.36186085574697 1.15200770433932 1.1846046082298 1.4117675500937 1.14139833018036 1.3637831792736 1.16804552710611 1.24913277903237 1.41209206289966 1.08671334989597 1.17967087290892 1.26414875649953 1.21200042686813 1.36888912344591 1.20858122204356 1.31551995529239 1.28588465853555 1.19759548568518 1.24415805461836 1.39765930561204 1.28106135015788 1.12257084223753 1.20992552282374 1.17632994508608 1.285045361811 1.35468171069059 1.23117939946147 1.40072742526678 1.16776128245355 1.33073070076643 1.16929664875239 1.39755353023614 1.15947026240721 1.09850587613849 1.32963847605284
"001c_kristys_great_idea" 1.37203333738109 0 0.812581192819528 0.926844679601867 0.867724940386291 0.81185895354796 1.07810166205774 0.794748133259599 1.03390518145498 1.15440175397236 0.941180581353073 0.919829323777307 1.00909552284451 0.975607578254569 0.857399072046441 0.91774833225824 1.07118709864838 1.09895245749231 1.18091301298599 0.972083768944911 1.20306085848723 1.19492222479054 1.09641891971542 1.20243373849931 1.10434377964839 1.01159440806746 1.23601248914727 1.30787752067084 1.09905003278773 0.99356760127632 1.13320390975412 1.11812006275358 1.0942754699733 1.17253407964833 1.12743006786656 1.58564247620927 1.01800674939783 1.15804931151585 1.03229333810066 0.974097081708409 1.24336641872825 0.994434123814598 1.33088388365964 1.08329321592547 1.09694333965071 1.20857672481866 1.22698006290718 1.31310526487112 1.28720446047262 1.02341525101554 0.990142576307274 1.09748334799216 1.07742871774083 1.10704918038178 1.3239348403386 1.01216818758688 1.18348055451911 1.22075388115498 1.16420722821804 1.26878711210056 1.26317731264996 1.20944632544507 1.20562803475737 1.02639935018046 1.1423686587082 1.11739507928592 1.11527103544531 0.976427353217131 1.03598133169952 1.12679955016231 1.13463570234389 1.12410433416604
"002c_claudia_and_the_phantom_phone_calls" 1.31022973564605 0.812581192819528 0 1.01876144827484 0.882195305728786 0.907423662358653 1.23724151496587 0.923144329459717 1.08622134681685 1.13056426649116 1.0276966988732 0.953309639746603 0.976518832453048 1.04611855119082 0.894588319165173 0.922571103904073 0.995063647580883 0.951579562634641 1.1455839867978 0.927057351271285 1.19578486120689 1.26840825730968 0.972381712022154 1.10488357803589 1.21381475014649 0.954647944023586 1.21743412700477 1.09006096209383 1.14524361879306 0.910982446054029 1.18847457064176 1.08393305469355 0.999287761642661 1.09610780625079 1.09035000858674 1.42401646224352 1.0457742192579 1.0601298409853 0.95460330759759 1.03677507728379 1.19043405082464 1.11026411157131 1.21915684803743 1.07966186039773 1.06308740844176 1.23895516215962 1.08608106380389 1.15617664781443 1.16397269627162 1.03138572556237 0.970218654122032 1.01239019625026 1.09395339656051 1.22532764323357 1.16346473466759 0.996998645430805 1.09603274349132 1.03419535929266 1.09566828065769 1.16946874966671 1.11395705430976 1.07067648968829 1.1700522845684 0.979833912158147 1.22917874176711 1.04098343493525 1.16353776521332 1.04500931488496 0.967821523194674 1.14492687429183 1.077499519445 1.05476923870386
"003c_the_truth_about_stacey" 1.26517737932424 0.926844679601867 1.01876144827484 0 0.937589427579465 0.899869566806292 1.0889462279255 0.802357716653742 1.18008934481545 1.2625689970382 1.07957398414648 0.97036456336167 1.05289733742281 0.927373314723416 0.828731996219145 0.953518978654425 1.10551742009211 1.07757345354323 1.13783279160485 1.01791833129606 1.21002623833288 1.12212645125966 1.00502795353633 1.39755485017411 1.15569962153015 1.14226651706859 1.21736669711707 1.44807072521559 1.1372288753932 1.12076354457616 1.1369035854121 1.22777490403372 1.15132396867721 1.13334962022179 1.25252014579763 1.6746617878181 0.905075002233845 1.20642551663573 1.01479578833796 0.922283369352925 1.31926848288081 0.982425322435182 1.38801446994676 1.20441885126953 1.17010819673163 1.30688716442944 1.1841250863183 1.42939920929295 1.17726400396129 1.1321077095962 1.19222902569265 0.904099601844311 1.0191269720033 1.21342015783861 1.42411741050271 1.12612723531973 0.970590260973257 1.17667613615275 1.0494106595511 1.23904212453538 1.13869728182522 1.22700185426878 1.33981139571636 1.19389456702314 1.18549778128069 1.33836855879955 1.23676785040218 1.11584024669873 1.14203959405871 1.07973268831536 1.07130877774738 1.26966798915353
"004c_mary_anne_saves_the_day" 1.18414364669399 0.867724940386291 0.882195305728786 0.937589427579465 0 0.843522394093266 1.22600912095639 0.885009031267652 1.19601853534953 1.22861970569112 0.884107526489048 0.927625066798378 0.720273181292064 0.905710649647598 0.92250937453994 0.930507156710954 1.07603299771296 1.04169978830114 1.15818792323421 0.809091763987667 1.124069935464 1.13519333451281 1.07794088976646 1.23144000585543 1.15416728329199 1.05123273986149 1.03151920315295 1.24662242086071 1.04515124073313 0.970194524064433 1.00890193151051 1.1284053611613 0.995871777788812 0.986004765448371 1.11290845948264 1.43733562012221 1.07466621991528 1.27005492627495 0.996540379733892 1.05651963813861 1.25012827366101 0.914703898766658 1.21596744089232 0.987105899431006 1.13865585646517 1.18085602383681 1.07468322557698 1.12546051750962 1.16482695997899 0.99402471092436 1.1763064531443 1.00975196965382 1.07240089969578 1.05860662626332 1.12037274654837 1.01571450342658 1.05460246726582 1.12458701234381 1.05674885169249 1.22990365247745 1.04763639910249 1.14770520473534 1.09408839777715 0.916274826547365 1.3716132323622 1.0550189742534 0.99562683469121 1.06643582084114 1.04584482623299 1.10739601263728 1.04051941831922 1.18799437216958
"005c_dawn_and_the_impossible_three" 1.19295127480216 0.81185895354796 0.907423662358653 0.899869566806292 0.843522394093266 0 0.923107313278625 0.784513160043956 0.866568056844572 0.968441442525141 0.954028567929678 0.792135722718423 0.975278222022638 0.769434072306674 0.888420602731825 0.956840379345796 0.952305474974368 1.03246087608516 0.999667015069015 0.870933583181806 1.01580178616718 1.08220131394266 0.991239662368868 1.13609259176543 1.10853940600924 1.07806261542259 1.13425206021322 1.25921170502722 1.03278030741448 0.913318564586898 0.893008396005961 1.04545176246097 0.994762631541564 1.02062866370106 1.02831403096983 1.40229067179495 0.958657347620061 1.10161975469764 1.01531768457532 0.881332529843899 1.3087746565234 0.892164015548838 1.22693121252186 1.08070134011658 0.978127881517029 1.21091450024249 1.07464875493565 1.07939561183415 1.05687996939974 0.9501587411692 1.04210282080028 0.892728858804206 1.03916876285231 1.05606117479931 1.09888556379396 0.944546462246836 0.999726248879555 1.06868451458299 0.907788003923293 1.13154521638395 1.1324217540195 1.00824523543351 1.01403943059313 1.01888913356287 1.03202057287664 1.02019981669133 1.07772275862571 0.929969809460072 1.02464569043776 1.01843311799756 1.00175209193497 1.29910710516419
"006c_kristys_big_day" 1.34173481768578 1.07810166205774 1.23724151496587 1.0889462279255 1.22600912095639 0.923107313278625 0 0.963016509399686 1.03874590829258 1.14887864704892 1.06587155510604 0.911532294981106 1.26628119673628 0.83694367321198 1.15496798049164 1.13542780911297 1.17214064094362 1.1783354115805 1.08132513032645 1.27343159412278 1.1609657819002 1.18393066065924 1.10636444419301 1.21220410184029 0.97924336758648 1.26430848878939 1.38109142217396 1.34678421012892 1.10256682932804 1.1769653732237 1.11659169808855 1.25004240115048 1.26661928856245 1.21373540509125 1.22162573292864 1.49785458258792 1.07875063041772 1.42235486038148 1.10928204479808 1.10344024757455 1.43131553171768 1.07037161719844 1.33203375994963 1.38566417913323 1.07035764698985 1.1365196746046 1.19836481917229 1.14920859809301 1.15938175635617 1.20273945968357 1.39283108870013 1.05624483631973 1.2845079646594 1.16562348027253 1.30561863542831 1.03658610792781 1.23675745747843 1.08331559454211 1.04349098230172 1.28189333187444 1.33887530735706 1.17328519773962 1.12522557011491 1.26794217414732 1.04313321877709 1.27281140758657 1.26064467418538 1.06966341899481 1.17330756555188 1.00403238711066 1.23101631940522 1.48246316994589
"007c_claudia_and_mean_jeanine" 1.15132856358755 0.794748133259599 0.923144329459717 0.802357716653742 0.885009031267652 0.784513160043956 0.963016509399686 0 1.05182070383418 1.13221017558378 0.939465392133218 0.799940781483303 0.924026164206386 0.83671376194386 0.855336940778896 0.842637703025719 0.969204901182597 1.04418682780011 1.05086063028574 0.774696122138369 1.08339060588318 1.04377517978307 0.902740276362611 1.0374254453821 1.02739692923024 0.922830171308248 0.978374994395236 1.18626129696747 0.913782758271692 0.860562869755891 0.902228381750038 0.949092833918177 0.894082411312295 0.914572244911356 0.997820685870369 1.40841238473682 0.86819810579214 1.18262954058444 0.885172654276613 0.82217322991603 1.1471039696695 0.876645713182405 1.10044159071023 0.981230192205205 0.980292505864995 0.975915513056911 0.95631963926186 1.15095919928349 0.989800909762959 0.885882066781663 1.09576937519835 0.889800523852167 0.955298112275082 1.0869291609263 1.13705975633721 0.92576391783466 0.970494045379756 1.06512903843896 0.921673590336006 1.14125767345594 1.13940944044757 0.981930583222497 1.0499810550326 1.0694415667783 1.10994842069664 1.08275892717805 1.10025275955032 1.02561051091222 0.833004741198144 0.981326655351911 1.05224219828681 1.15617102038247
"008c_boy_crazy_stacey" 1.25954789462296 1.03390518145498 1.08622134681685 1.18008934481545 1.19601853534953 0.866568056844572 1.03874590829258 1.05182070383418 0 0.91396135219134 0.89849669598242 0.998098246640071 1.25722497414318 1.01857782553325 1.16815500253035 1.21771614097025 1.14387894992802 1.07068609518092 0.945151696628343 1.12853419186361 1.00767063417714 1.25476328309478 1.18194953339395 1.19179437179816 1.18271803975251 1.15919398410092 1.34396482969599 1.30619191216364 1.17864523947586 1.12860412203033 1.23095475995854 1.22940806679886 1.21581986513219 1.16929770128239 1.08449936355741 1.37607949481669 1.22365604580663 1.2967394971532 1.07794396055934 1.13843148954791 1.49710653748997 1.16349470463498 1.4300117344007 1.31559082548333 1.07193076676318 1.28418279595292 1.30433763957396 1.04767760805776 1.27783026757575 1.14816628320712 1.23359610389963 1.1877079000391 1.34522232720792 1.19827935970274 1.14014936233344 1.08479105567372 1.31312748721056 1.20133412865762 1.22903843135803 1.25047426036901 1.17764747028988 1.2348624237935 1.09699663743859 1.18983483658922 0.929040479672236 1.12149434127012 1.09240556713018 1.02370564452731 1.28240060680097 1.08942111166987 1.14541352515389 1.40853196664518
"009c_the_ghost_at_dawns_house" 1.197897029658 1.15440175397236 1.13056426649116 1.2625689970382 1.22861970569112 0.968441442525141 1.14887864704892 1.13221017558378 0.91396135219134 0 0.902797096039534 1.03412649708145 1.25190453605217 0.989603610357198 1.12906387971499 1.19629664226223 1.19215070036585 1.07140483454646 1.03863073340402 1.05960711136253 1.2526726385714 1.4596432864824 1.14043833992969 1.06694810639174 1.35824193815155 1.20980371587886 1.24116105893848 1.27877623023795 1.16186073282514 1.10586294539412 1.22430571586578 1.17188567592362 1.25472582838949 1.10268342330117 1.20279568716564 1.26325979269527 1.29479675039586 1.35492380001728 1.19816797582889 1.25355294104247 1.37145207177607 1.18101286044469 1.27519203186347 1.28297126470836 1.05114403030015 1.29295602508989 1.25815936716883 1.17702627879814 1.32918445567883 1.17727406449925 1.17828292394656 1.25680471582164 1.40180429148808 1.11243020721903 1.23464849723693 1.01557509066109 1.45641712584628 1.26844946072479 1.31918377604137 1.1508780879761 1.02600424762864 1.19478460068835 1.12727530457367 1.10872912695962 1.25462665267942 1.04656491949601 1.12311196232184 1.04045743806931 1.32502672139487 1.20863133961639 1.10775283783056 1.46829813589255
