"000c_the_summer_before" "001c_kristys_great_idea" "002c_claudia_and_the_phantom_phone_calls" "003c_the_truth_about_stacey" "004c_mary_anne_saves_the_day" "005c_dawn_and_the_impossible_three" "006c_kristys_big_day" "007c_claudia_and_mean_jeanine" "008c_boy_crazy_stacey" "009c_the_ghost_at_dawns_house" "010c_logan_likes_mary_anne" "011c_kristy_and_the_snobs" "012c_claudia_and_the_new_girl" "013c_goodbye_stacey_goodbye" "014c_hello_mallory" "015c_little_miss_stoneybrook_and_dawn" "016c_jessis_secret_language" "017c_mary_annes_bad_luck_mystery" "018c_staceys_mistake" "019c_claudia_and_the_bad_joke" "020c_kristy_and_the_walking_disaster" "021c_mallory_and_the_trouble_with_twins" "022c_jessi_ramsey_petsitter" "023c_dawn_on_the_coast" "024c_kristy_and_the_mothers_day_surprise" "025c_mary_anne_and_the_search_for_tigger" "026c_claudia_and_the_sad_goodbye" "027c_jessi_and_the_superbrat" "028c_welcome_back_stacey" "029c_mallory_and_the_mystery_diary" "030c_mary_anne_and_the_great_romance" "031c_dawns_wicked_stepsister" "032c_kristy_and_the_secret_of_susan" "033c_claudia_and_the_great_search" "034c_mary_anne_and_too_many_boys" "035c_stacey_and_the_mystery_of_stoneybrook" "036c_jessis_babysitter" "037c_dawn_and_the_older_boy" "038c_kristys_mystery_admirer" "039c_poor_mallory" "040c_claudia_and_the_middle_school_mystery" "041c_mary_anne_vs_logan" "042c_jessi_and_the_dance_school_phantom" "043c_staceys_emergency" "044c_dawn_and_the_big_sleepover" "045c_kristy_and_the_baby_parade" "046c_mary_anne_misses_logan" "047c_mallory_on_strike" "048c_jessis_wish" "049c_claudia_and_the_genius_of_elm_street" "050c_dawns_big_date" "051c_staceys_ex_best_friend" "052c_mary_anne_plus_too_many_babies" "053c_kristy_for_president" "054c_mallory_and_the_dream_horse" "055c_jessis_gold_medal" "056c_keep_out_claudia" "057c_dawn_saves_the_planet" "058c_staceys_choice" "059c_mallory_hates_boys_and_gym" "060c_mary_annes_makeover" "061c_jessi_and_the_awful_secret" "062c_kristy_and_the_worst_kid_ever" "063c_claudias_freind_friend" "064c_dawns_family_feud" "065c_staceys_big_crush" "066c_maid_mary_anne" "067c_dawns_big_move" "068c_jessi_and_the_bad_babysitter" "069c_get_well_soon_mallory" "070c_stacey_and_the_cheerleaders" "071c_claudia_and_the_perfect_boy"
"000c_the_summer_before" 0 1.03050723277332 1.02667024238085 1.02145303955624 0.984159629275989 1.00510173079386 1.09790232215626 1.02105040762605 1.02471901216595 1.02517940243801 0.976121337197073 0.995137662867412 1.04858246541086 1.06396051271018 1.09348958650065 1.095270899574 1.07297057691144 1.053158608395 1.04846040018014 0.956050903232077 1.11821148183254 1.14155142156215 1.0801351673268 1.13304342376298 1.05182502142346 1.03911704960017 0.929388042917854 1.13266203442661 1.01741239175051 1.14082518951856 1.01818221714962 1.0295082237103 1.02009846356365 0.988526682030728 1.1211395927339 1.17225133451913 1.08787110437506 1.15989289126616 1.05602919253072 1.07866481576475 1.14270817390785 0.97535794245578 1.14321353795451 1.00481021463267 1.12606171297888 1.16048591373114 0.990893776309225 1.15060336445408 1.12009001435538 1.05238939720325 1.0634670461058 1.05039932790785 1.06563607621126 1.16411770191811 1.08810512011024 1.12561359151058 1.10109580787233 1.18238467227228 1.06214731859715 1.05853593942999 1.0724924519752 1.07884523207339 1.108420158409 1.08446235231169 1.16980610817904 1.04105966984562 1.05913217618706 1.03542687169209 1.19487958314302 1.16383834088324 0.991331835328471 1.12421513776559
"001c_kristys_great_idea" 1.03050723277332 0 0.842884410786914 0.864668156080954 0.848499951205884 0.824847565693981 0.934349260561613 0.866440092291454 0.963986853837256 1.06521831732028 0.894554505463767 0.90251320172449 0.985678198067343 0.997179373473621 0.983647975131402 1.01160955962887 1.06249352427314 0.983819971751051 1.04874193053469 0.899800829063119 1.04545143176276 1.08291150094667 0.991090873649539 1.09850847065623 0.958132960832587 0.959605495665142 1.05618660570979 1.14976976698567 1.03121646846472 1.05493992539417 1.06035305463076 1.02406321757001 1.0063592026406 1.06357815945511 1.14838473661186 1.23537061551648 0.997179171519931 1.12829059176147 0.968018733705778 1.02045337148332 1.16526414934885 0.922289095282089 1.15895264037466 0.973805804132172 1.09959610173777 1.14775433905509 1.08569096375912 1.17250616762597 1.16611140630639 1.07125838287532 1.03804085603408 1.03586663248007 1.06103956316349 1.14027280822633 1.16916987252573 1.10753190728238 1.05615372306206 1.17032844098811 1.06977481476294 1.12842140370279 1.13060808841441 1.087637432746 1.08495932241887 1.0923420446035 1.15335680250573 1.06367180183213 1.08121796065284 1.01589658686829 1.06339442577709 1.16246953510599 1.07291370196624 1.12742865132591
"002c_claudia_and_the_phantom_phone_calls" 1.02667024238085 0.842884410786914 0 0.941668624653003 0.852196863646598 0.899220177428828 1.06881977538947 0.924107310210331 1.06988775018484 0.985945318063835 0.911111228525233 0.948160883977152 0.991172161426485 1.07390718451451 1.04016427803571 1.01003534741298 1.08217358266754 0.980771774102474 1.08897370782085 0.911293957415227 1.16540903637816 1.14042095715068 1.02860042873129 1.11229389183633 1.08918443571345 0.938044280999547 1.06203534385475 1.09817174608333 1.06843015209497 1.02459291799997 1.16965953960364 1.06473578235322 0.967583718603822 1.0514192357265 1.15771275151646 1.20269321147115 1.05083811109673 1.11461489656154 1.02627761516106 1.0917500089624 1.11851387152374 0.995867819496836 1.1572136612261 1.0053084596654 1.10048576437744 1.15593037806146 1.00828103137468 1.11132210525281 1.15707426306523 1.01205412798882 1.01506010432005 1.04223255539795 1.07224227119338 1.12394765617224 1.08673233360101 1.10303644496356 1.02382626500066 1.1012499807786 1.06093325399404 1.10703437502454 1.04462109607049 1.07240146886297 1.10315537016735 1.04410267997327 1.16530272080671 1.02939026756402 1.07290902540689 1.0655916828278 1.09824269930315 1.16195689592675 1.02471354240168 1.12180091202492
"003c_the_truth_about_stacey" 1.02145303955624 0.864668156080954 0.941668624653003 0 0.875688125829102 0.9271608261002 1.03081883768271 0.95528833878406 1.05590719461779 1.13426981939013 0.942895399342262 0.952732012421249 0.996854328015612 0.984828095102162 0.960068523651337 1.01231833212845 1.03396213920851 0.976347510481121 1.00405334990037 0.92428660039363 1.05336708630359 1.08988238056282 0.966244302372296 1.18128958208377 1.0266289568401 0.98743454628298 0.968046986668326 1.19184999882742 1.01041165750767 1.09054554798696 1.0571515364463 1.00156378394197 1.00113716274279 1.00727481665054 1.19683450425078 1.27101185584327 0.924522534733719 1.13014186896419 1.02258103177489 0.989177043190861 1.17944435227382 0.940729854973265 1.21838823580467 0.94767163714209 1.09343704148461 1.12550167556634 1.04365285818919 1.25354068382414 1.02524856258521 1.05646857235446 1.03600842390788 0.966887591535445 0.990375470376887 1.16235283564319 1.18837209385199 1.15553948662515 1.00953587337527 1.13892910024711 1.02416019568995 1.13547986253194 1.12190697900367 1.04461543182707 1.19017137783848 1.11370239912718 1.17029790001336 1.12023019194588 1.0922773376179 1.07040169952031 1.07214743369887 1.11688625061871 1.03949452501053 1.09499378977218
"004c_mary_anne_saves_the_day" 0.984159629275989 0.848499951205884 0.852196863646598 0.875688125829102 0 0.881367285292549 1.08725123082965 0.930547082411766 1.03452298863248 1.10352815278951 0.878271626343591 0.937484822676824 0.962891129571429 1.02273065065244 1.01464263884166 1.05056077298302 1.07658316225434 1.01169659215455 1.07452611818429 0.930057333206069 1.14711002416455 1.10363748002648 1.01069141053414 1.16629545963116 1.08087742332761 0.99935150436668 1.04435061585493 1.17872695349668 1.05098898053128 1.08120260427767 1.0415500280999 1.01214288696934 1.04722006040804 1.05023240122496 1.15245579354061 1.23804649610962 1.03327649229751 1.2045514838787 1.05541209196331 1.07113711156965 1.20807331408555 0.92893733190952 1.20796575944391 0.988464940959984 1.14183587577495 1.15113516805214 1.04709017592492 1.13800461425929 1.11932081951555 1.07168796626865 1.0864320074935 1.04859691613363 1.08121860101997 1.16284630022159 1.11143479295959 1.14675897844534 1.07652586416879 1.18192008937931 1.03044717891601 1.10736835052447 1.07122348673282 1.1333373728275 1.13490963038082 1.08558028155489 1.18888679573156 1.09125123372677 1.04977412395322 1.07336943018057 1.07662884881783 1.1461423428228 1.06155311454103 1.16313654348169
"005c_dawn_and_the_impossible_three" 1.00510173079386 0.824847565693981 0.899220177428828 0.9271608261002 0.881367285292549 0 0.928188003702783 0.897401700818625 0.892819095445195 0.968281397426743 0.936479108196451 0.870147233992778 0.996389472896931 0.923968020988339 0.983134026694903 1.01364983550737 1.03033362999798 0.961621439683657 0.989895437692231 0.903069795281362 1.02114513112275 1.04798292446172 0.947590671648778 1.0407478875678 1.01208016496524 0.940132154442017 1.02390563919405 1.10614093196185 1.02365144524056 0.989354644569841 1.00468461906623 0.980619111028893 0.976096105366934 1.03584628989106 1.11515887571597 1.1743677225676 0.956462726057127 1.08053257350936 0.945974410857367 0.987628133188562 1.17486895943012 0.905226799139738 1.08975744882136 1.00032234087236 1.03031284112567 1.10521501072312 1.00572772383709 1.05015560915445 1.02039289545514 0.98556742687201 1.01873563679875 1.02001202189357 0.976539064501549 1.12217271760074 1.05522857677931 1.06900752766885 1.01638132382777 1.05302356712296 0.972050235623356 1.06647334825846 1.0620775262751 1.05947030907567 1.03139672818765 1.09083411148212 1.01280051343754 1.02444148892909 0.993005000493983 1.01353267921515 1.00345441241214 1.09147694190303 1.02128907181974 1.13017020969206
"006c_kristys_big_day" 1.09790232215626 0.934349260561613 1.06881977538947 1.03081883768271 1.08725123082965 0.928188003702783 0 0.937151898412517 0.980244797685131 1.08232425995809 1.01897976592723 0.915398246656978 1.16475388876924 0.973607579403909 1.12950840859524 1.09031246862342 1.12788040113316 1.00517407632145 1.03458766081934 1.08516066883743 1.08349612281402 1.08059871700865 1.04847193086334 1.09990246855495 0.934748175417846 1.09752496761011 1.14250053851771 1.2024578082365 1.09705862815696 1.08842041527591 1.09284272583607 1.07042669271503 1.09756576759309 1.09670778263254 1.20480308733299 1.24412122632407 1.06248547805974 1.23318717411737 1.02085226178218 1.13215121578242 1.29320633860292 1.03403712464068 1.17224663760598 1.1418562926481 1.09889260126078 1.09901703623239 1.07739073696008 1.15905119606522 1.10256468345613 1.09237483335739 1.14198149228245 1.05971377929366 1.09852001414555 1.19893040783134 1.11152288118806 1.13118452388142 1.11016012689194 1.05545486554593 1.06820427283086 1.14808995903851 1.16631310181021 1.10951870951094 1.10036044082704 1.20507745777395 1.05251183031791 1.11252797836268 1.15778710005071 1.04408872884945 1.12291424052532 1.10527931821979 1.11265677284443 1.24507018907844
"007c_claudia_and_mean_jeanine" 1.02105040762605 0.866440092291454 0.924107310210331 0.95528833878406 0.930547082411766 0.897401700818625 0.937151898412517 0 0.986726299794382 1.04529548740065 0.999642514338894 0.875032265422772 1.00387363955878 0.969132421871184 1.04193196990686 0.957903698904491 1.0231539101705 0.980352839376057 1.02926003654013 0.917894702458436 1.03939980885083 1.06687353786468 0.994149253760539 1.06804399350695 0.999098377845027 0.96034894492837 0.956821075791099 1.10948827224886 1.05217830456892 1.02754280737434 1.04028648825599 1.00042640209706 0.986315971550493 1.00860710511165 1.14481923712003 1.17957993515594 0.976846341558044 1.10625796009929 0.96083219212592 1.03963204731655 1.15505808693331 0.929183305638286 1.09074874467886 1.00317040304205 1.05489414347175 1.0420537016212 0.998558909533459 1.12091312763296 1.07907906734208 0.970610707015165 1.09007867224427 1.06156902853308 0.999525273780511 1.07368850340537 1.03780102054829 1.09714404103893 1.03707723910143 1.07371832133656 1.05610182787314 1.08836781280244 1.10597777100983 1.05077977597907 1.06532024761147 1.05864270104833 1.10424127945918 1.08758064812663 1.08585546477895 1.03079252563968 1.07103081972206 1.07653255058186 1.0424568788409 1.12892218740614
"008c_boy_crazy_stacey" 1.02471901216595 0.963986853837256 1.06988775018484 1.05590719461779 1.03452298863248 0.892819095445195 0.980244797685131 0.986726299794382 0 0.939853857472566 0.980052207615087 0.981409633758973 1.1573738054131 1.01032186429535 1.0934147661507 1.05228181983503 1.11574255186581 1.00669914797846 0.980009934374905 1.06293730291266 1.04373045164475 1.11296680499271 1.09250286779556 1.08167173633917 1.07474569837267 1.06340025688979 1.16406093012803 1.18486372461069 1.08945907018771 1.12963880880081 1.13182745353471 1.06375178192226 1.10671171816216 1.13279733827738 1.03058307432495 1.17440300263481 1.09254215063897 1.14754333837977 1.04011709492645 1.16566833510355 1.20876202169594 1.06224134445859 1.16254361612496 1.11679686029255 1.09010551970008 1.1676994737935 1.1371170568594 1.13051217291897 1.18278747673554 1.12415484894591 1.1041826809846 1.10038170055139 1.12061018705846 1.19742393841333 1.05336186336294 1.07626679301639 1.18076453610019 1.15516256171467 1.10366080118481 1.10478207517591 1.11754981581209 1.13818855113116 1.0843951690402 1.17506783553011 1.0096430344065 1.03415124616143 1.11476978287894 1.03700134469899 1.17338848045516 1.12469824328587 1.07177325610529 1.2152555117307
"009c_the_ghost_at_dawns_house" 1.02517940243801 1.06521831732028 0.985945318063835 1.13426981939013 1.10352815278951 0.968281397426743 1.08232425995809 1.04529548740065 0.939853857472566 0 0.988313715976711 0.970357802650567 1.09167325155959 1.04563478924112 1.09890504722462 1.05406020033168 1.11102884386106 1.00401060404153 1.01888283852393 1.02286406178697 1.08439423130129 1.18237989128087 1.07937649475069 1.04112668901056 1.12986700241086 1.02767979846642 1.13153396468756 1.16781930993335 1.09487210148798 1.0413533041583 1.13964564995129 1.01761462455565 1.12707112392976 1.12323193497485 1.11310073075713 1.12442982278721 1.1305896768238 1.2029143679106 1.05768220773834 1.14784549314692 1.19675848689949 1.06733308132125 1.12703398114502 1.10312801032439 1.07835606348996 1.17597486981002 1.09969031995274 1.14889533747251 1.24409489688124 1.1422696013792 1.10624727552086 1.16332748924618 1.15159112713087 1.18430819040171 1.12926423609594 1.07898628862496 1.20755687182852 1.20770637123467 1.15220638242725 1.06748994158838 1.05049623854913 1.14082555860104 1.08201803441123 1.1605338792397 1.14032340955503 1.02725364313892 1.06657919177615 1.0695332277713 1.17093390309394 1.21192357943017 1.0479677731371 1.21011311544688
"010c_logan_likes_mary_anne" 0.976121337197073 0.894554505463767 0.911111228525233 0.942895399342262 0.878271626343591 0.936479108196451 1.01897976592723 0.999642514338894 0.980052207615087 0.988313715976711 0 0.923870223012869 0.929882840673539 0.958883650123515 0.966462099703714 1.05766431709582 1.0606452654239 0.916481823706027 0.980078203024014 0.865110760280364 1.04000562117473 1.06475801097202 0.950951931170606 1.08473911887614 1.01368291416458 0.918984159366639 0.988471891575401 1.10058598773931 1.02839266231126 1.032542174994 1.03595094657666 1.01337063448296 1.05321624400234 1.00739501894926 1.12487763005002 1.1547010800003 1.04426642444784 1.11376343373893 0.994587587340862 1.09635454584914 1.13656211490702 0.908553097907637 1.12733039181617 0.990862912904996 1.0898512450994 1.07864527651748 0.986220485933408 1.12363073916193 1.08461353448516 1.02820390404283 1.00707208077384 1.00933668910749 1.06529226970677 1.10976077476831 1.08084456165428 1.07274455694689 1.11931837265414 1.14051952710936 1.0785015247868 1.09349703704638 1.02835142003372 1.05785860701297 1.13342431837402 1.04334944106061 1.14219150270852 0.973002593749395 1.05126752659624 1.04007114984811 1.07030970667915 1.09982347986023 1.02163813737718 1.12685416828989
"011c_kristy_and_the_snobs" 0.995137662867412 0.90251320172449 0.948160883977152 0.952732012421249 0.937484822676824 0.870147233992778 0.915398246656978 0.875032265422772 0.981409633758973 0.970357802650567 0.923870223012869 0 0.992906193691433 0.949379782369089 0.929532048824004 0.944804230406468 0.974818312654538 0.921568731749996 0.991725403155333 0.920002088017345 0.92133790649948 1.01696681536332 0.910337325712193 1.07133901893437 0.94294724481655 0.889501684466384 0.973091205177883 1.11287102882368 1.00905883443032 0.95881208278886 0.960878351397935 0.966539644099022 0.889862703961138 0.952786472405643 1.14305149422511 1.14889772808864 0.943411669461527 1.08355212088518 0.91544466313161 0.995848760480186 1.16229337554094 0.921535132894788 1.0866394451715 1.01126421116312 1.04271177168111 1.03954239413006 0.98573720295854 1.10267449678712 1.03675143065349 1.00997691164411 1.01206707883917 1.01352146162706 0.964638511537573 1.10923422931597 1.02845144679836 1.0652096495487 1.01333549336697 1.10415038563344 1.06145322000507 1.03498872558453 1.06320734407083 0.972483274408876 1.01542507831545 1.03962363183953 1.08501814633307 1.01684257540224 0.995948354379325 1.0138285205077 1.03623090533829 1.07782927898147 0.987323662097133 1.10824074269863
