"000c_the_summer_before" "001c_kristys_great_idea" "002c_claudia_and_the_phantom_phone_calls" "003c_the_truth_about_stacey" "004c_mary_anne_saves_the_day" "005c_dawn_and_the_impossible_three" "006c_kristys_big_day" "007c_claudia_and_mean_jeanine" "008c_boy_crazy_stacey" "009c_the_ghost_at_dawns_house" "010c_logan_likes_mary_anne" "011c_kristy_and_the_snobs" "012c_claudia_and_the_new_girl" "013c_goodbye_stacey_goodbye" "014c_hello_mallory" "015c_little_miss_stoneybrook_and_dawn" "016c_jessis_secret_language" "017c_mary_annes_bad_luck_mystery" "018c_staceys_mistake" "019c_claudia_and_the_bad_joke" "020c_kristy_and_the_walking_disaster" "021c_mallory_and_the_trouble_with_twins" "022c_jessi_ramsey_petsitter" "023c_dawn_on_the_coast" "024c_kristy_and_the_mothers_day_surprise" "025c_mary_anne_and_the_search_for_tigger" "026c_claudia_and_the_sad_goodbye" "027c_jessi_and_the_superbrat" "028c_welcome_back_stacey" "029c_mallory_and_the_mystery_diary" "030c_mary_anne_and_the_great_romance" "031c_dawns_wicked_stepsister" "032c_kristy_and_the_secret_of_susan" "033c_claudia_and_the_great_search" "034c_mary_anne_and_too_many_boys" "035c_stacey_and_the_mystery_of_stoneybrook" "036c_jessis_babysitter" "037c_dawn_and_the_older_boy" "038c_kristys_mystery_admirer" "039c_poor_mallory" "040c_claudia_and_the_middle_school_mystery" "041c_mary_anne_vs_logan" "042c_jessi_and_the_dance_school_phantom" "043c_staceys_emergency" "044c_dawn_and_the_big_sleepover" "045c_kristy_and_the_baby_parade" "046c_mary_anne_misses_logan" "047c_mallory_on_strike" "048c_jessis_wish" "049c_claudia_and_the_genius_of_elm_street" "050c_dawns_big_date" "051c_staceys_ex_best_friend" "052c_mary_anne_plus_too_many_babies" "053c_kristy_for_president" "054c_mallory_and_the_dream_horse" "055c_jessis_gold_medal" "056c_keep_out_claudia" "057c_dawn_saves_the_planet" "058c_staceys_choice" "059c_mallory_hates_boys_and_gym" "060c_mary_annes_makeover" "061c_jessi_and_the_awful_secret" "062c_kristy_and_the_worst_kid_ever" "063c_claudias_freind_friend" "064c_dawns_family_feud" "065c_staceys_big_crush" "066c_maid_mary_anne" "067c_dawns_big_move" "068c_jessi_and_the_bad_babysitter" "069c_get_well_soon_mallory" "070c_stacey_and_the_cheerleaders" "071c_claudia_and_the_perfect_boy"
"000c_the_summer_before" 0 1.2790032717554 1.1809819795266 1.20700097312952 1.08215647206399 1.12849136396721 1.28570167276918 1.05087169765295 1.19215788119564 1.14707404865268 1.0799888356159 1.19810846641636 1.13284081043011 1.1842496590262 1.2995274019273 1.19193181654379 1.12181748670698 1.2259601261407 1.20588711031372 1.0757628679183 1.20603272025063 1.30919458264164 1.22279934763345 1.30933273316846 1.26784218760383 1.20219188047448 0.96318417254252 1.26664540541273 1.06463757111003 1.24317862819074 1.15186293286672 1.08059310481604 1.10886021789844 0.951457078246101 1.34041977102344 1.42137356571922 1.22870748925533 1.42788872889903 1.07432663823677 1.14808588061542 1.32998622661421 1.11791392701212 1.27529081894186 1.11751253711817 1.27414465437494 1.39061972065041 1.01026156794459 1.22545387727747 1.25491951548357 1.16025913490526 1.30607421583794 1.16100671455836 1.26962758410635 1.1920997648213 1.13703131103159 1.24557230967041 1.25158749119183 1.32112949627464 1.07779011154722 1.12116549586241 1.23542367204875 1.20028275794153 1.27691776232188 1.12005268997828 1.33869879603244 1.17376375505421 1.24497157682312 1.15963271581505 1.27454078628528 1.2537437612357 1.13328953496776 1.23412816524993
"001c_kristys_great_idea" 1.2790032717554 0 0.824022028131795 0.971943223247923 0.837823295811269 0.810547958160454 1.0256730650435 0.755488436210533 1.0314700970513 1.10773676869686 0.930108859447541 0.962004431151276 0.999617806476474 1.0461772775256 0.947244953405962 0.964290964635619 1.03577679727575 1.09792996587924 1.22149967148421 0.975289171785379 1.11783472442074 1.14179054054031 1.02571154131034 1.18794444251364 1.05061185707404 0.967353369927045 1.15371146482526 1.21011222565158 1.16280637184133 1.04389830238592 1.10184832864232 1.10547628321004 1.07692996618085 1.09146076303793 1.23524459538298 1.44291803775479 0.992621342045256 1.27584041368133 1.04796359053143 1.0793117099549 1.27542123832661 1.01770016711108 1.25093586856043 1.11044076010544 1.13809738371171 1.24805741887534 1.1822898161906 1.281302649681 1.31681737827812 1.0788044883473 1.14188654444413 1.1370351364911 1.17469478782516 1.10175591114809 1.20853091603424 1.10991613657807 1.17278664158906 1.28117192477831 1.21072725720913 1.24167468816936 1.27154322919722 1.18807599537671 1.16948229805849 1.09155533317444 1.18995299523755 1.11716467647251 1.15783495740704 1.02384965934207 1.09032213822884 1.21416600631732 1.16726366832899 1.23445377092273
"002c_claudia_and_the_phantom_phone_calls" 1.1809819795266 0.824022028131795 0 1.0748493415871 0.880013474528404 0.886677541437691 1.17995531285514 0.874239774149412 1.09802783675542 1.07372553291451 0.988252848024717 0.973827638807821 1.01552022629629 1.1300415059451 1.00391119223456 0.908247301178342 1.02577106227869 0.977171169884395 1.15675680759857 0.933371750139649 1.16051613594734 1.22157879745104 0.979338029043724 1.13462426677023 1.17266751316179 0.898887746661337 1.1382190742384 1.08522337386103 1.19223214528087 1.00504377697155 1.20185515224592 1.07731515061305 0.979859654381501 1.04650849961017 1.19020112793624 1.37020746556996 1.05536574190033 1.22485329788473 0.953010810427989 1.04630286108294 1.1725638060738 1.08470854857203 1.15268016907471 1.1009727299107 1.12677016076778 1.27082387527765 1.04774927755558 1.17900898571673 1.23177508644156 1.03981034072082 1.08664016791005 1.05240119081641 1.09528992737329 1.12477793977525 1.12215048324337 1.09350649556293 1.01636722532342 1.18740746885418 1.09421120604729 1.13937574023467 1.17179525843301 1.10629397866636 1.17379589616931 1.01368441829648 1.24444057358959 1.08397920553439 1.13134958058299 1.08419479820743 1.02356481517118 1.20384550290735 1.11706125574139 1.13078611162562
"003c_the_truth_about_stacey" 1.20700097312952 0.971943223247923 1.0748493415871 0 0.908713895070451 0.973404324904781 1.13511658853464 0.878559544639606 1.1605631591107 1.22211631895305 1.04041134810125 1.05201788228557 1.05684796065225 0.934784520335018 0.997166930679629 0.991399391505828 0.998166537914867 1.03101266225142 1.0758576850764 0.992762851260117 1.10203235242003 1.15599371797465 1.0216589770412 1.29528712213342 1.15211100956174 1.07554285488696 1.01918880308078 1.2727346409869 1.09911121470429 1.11969245726737 1.08998831038524 1.12471542947008 1.11137994024422 1.05757386055136 1.27668946861134 1.5488363318552 0.942355098280136 1.29260248720949 1.0439399531361 1.03839135919323 1.24875958929944 0.964484023654135 1.28728193604877 1.05911572573414 1.17194306548015 1.2435938499811 1.14866308035408 1.42262087412411 1.18666886227436 1.09098204988978 1.14703644083469 0.964464785349201 1.10063949432516 1.19750140136776 1.29507519777695 1.19412580603836 1.070197549654 1.27011358186226 1.12233991962619 1.1791442686773 1.20027269997313 1.09900235584368 1.40280271450296 1.20661015590655 1.22796870942 1.27198008346282 1.22945229051125 1.08130945118334 1.12909051182438 1.1321024362473 1.09890963043492 1.14129406799151
"004c_mary_anne_saves_the_day" 1.08215647206399 0.837823295811269 0.880013474528404 0.908713895070451 0 0.806580484081247 1.12221244393248 0.835613842110194 1.08077172374321 1.14394634209676 0.873710255984858 0.96975685020246 0.844383751463815 0.980225170138663 0.950252029948139 0.946445092277262 1.02804553657697 1.02589924021447 1.12564688938627 0.847877199866516 1.10434151898262 1.09829342947314 1.03941029737788 1.15500313252344 1.11495663474894 0.992129255338988 0.959489033449349 1.1754757684148 1.0141198977974 1.04746124757065 1.00777092715361 1.05201983781251 1.06118624827918 0.951718994033643 1.16479392322453 1.35313379939839 1.01833756973709 1.30964017565773 1.00339137134122 1.08132849030378 1.23287404087727 0.90477050315825 1.16082020485259 0.998794765314813 1.13430481440757 1.18695127433325 1.02997450658066 1.13931850203342 1.17116947330476 1.01460756831546 1.15392882939145 0.974589242149872 1.11968985730584 1.06375542207272 1.06185572969387 1.0858521749437 1.07596648577399 1.2003706552797 1.05717012018078 1.10864025070342 1.11106389226707 1.12924340376825 1.17844645484209 1.02081206335445 1.23890946369978 1.0596225507076 1.07784955323804 1.04562455512583 1.01959862620497 1.12327844683364 1.0998369880678 1.17676245282034
"005c_dawn_and_the_impossible_three" 1.12849136396721 0.810547958160454 0.886677541437691 0.973404324904781 0.806580484081247 0 0.896193182811803 0.771802122822243 0.822799619189261 0.916513180680367 0.929048188450794 0.826682165605959 1.00154389884833 0.85148075613132 0.92813721616656 0.944085788612095 0.935276403236997 0.967730424434033 1.00942824207493 0.875977830921797 1.00054992711613 1.06710759078664 0.926216430081585 1.05150277386843 1.02558459389258 0.945439752239315 1.060987068645 1.14003325228833 1.04968497834915 0.931094759531214 0.955477031658684 0.982887057343302 0.973715287903567 1.00474946850277 1.10238232074259 1.2799839367073 0.939643989141358 1.21035719893343 0.959398442778573 0.995008983050625 1.21655860006137 0.918618083110149 1.08533351124346 1.10632110411594 1.02934328324757 1.15831055520684 1.03740005293773 1.00505926168081 1.07392106539493 0.971080519800739 1.08635946043188 0.963260296827303 1.0767705294479 1.03607317227962 1.0231950686828 1.04039938477849 1.01421101306758 1.11919427498335 0.959416938705831 1.05830708230658 1.16543362512052 1.03636619122003 1.06477943583991 1.05089779723377 0.997606854260357 1.00013081017574 1.00807654942056 1.01190427657742 0.978644832616229 1.02512412540085 1.07041965381823 1.19106968295081
"006c_kristys_big_day" 1.28570167276918 1.0256730650435 1.17995531285514 1.13511658853464 1.12221244393248 0.896193182811803 0 0.886491638036745 0.969107236997485 1.08835632924319 1.08572248506112 0.934887305459046 1.25914283997548 0.965314823724472 1.23643706721997 1.08377730417376 1.12376181737766 1.15080449296361 1.13368747454995 1.25385957608782 1.09688057211635 1.17280603397716 1.08531485739584 1.17464257532653 0.988519272263393 1.23358029044631 1.2714197052403 1.27306645443601 1.19733398870531 1.13943398495945 1.153509306524 1.20282218132518 1.22192104736349 1.13409092977271 1.22825569942277 1.38555581113548 1.06339241457106 1.42519748896204 1.0975937726626 1.2418839112599 1.36293650779199 1.13034568040369 1.25134434524383 1.38228649640386 1.120082364936 1.16298366478973 1.12497566031336 1.11845992257145 1.20190881469811 1.15821720569491 1.38763345563023 1.11835701967231 1.20949378747592 1.1476278719508 1.13723983995948 1.11682380052295 1.24311820774309 1.11555772522785 1.11303427167446 1.16817880899317 1.31618613866853 1.16489239117934 1.07916816707059 1.22461624663031 1.05390483705049 1.20485501000371 1.22885264974623 1.07968244209107 1.19546807747274 1.11706453382912 1.23971493739678 1.40083691356001
"007c_claudia_and_mean_jeanine" 1.05087169765295 0.755488436210533 0.874239774149412 0.878559544639606 0.835613842110194 0.771802122822243 0.886491638036745 0 0.938077754570063 1.0025795918204 0.947800013166937 0.814672991945184 0.926841634925915 0.862053826762938 0.944160611642541 0.798742212349599 0.934849331770685 0.929020910469308 1.01842097909912 0.822743063678321 0.964560771221733 1.00343483288222 0.909577278876293 1.00138547930635 0.945289850670441 0.892662644189609 0.931216291382397 1.08795978212278 1.01043342282956 0.879200011585403 0.912684415410734 0.948213263987085 0.92281125497095 0.875860561636882 0.991458173864202 1.2833383139204 0.845988172640417 1.20114678909078 0.878796245713467 0.962273153897783 1.12359102379108 0.900751982640503 1.01874049407115 0.974233974488793 1.01411135325864 1.03942152053828 0.955557755567036 1.13169239732552 1.09852269108862 0.90257711700614 1.11656832430379 0.914633742510327 0.991485617822877 1.00642100242894 1.0089276681146 0.9864511705533 0.966952715897664 1.094651493283 1.00708910234699 1.03169410279746 1.11606269076366 0.931006748456029 1.07375080001309 1.04120357593888 1.08784543379714 1.02810080669515 1.08382053286736 0.955813441396279 0.917578761096563 1.0657766031346 1.04518233490793 1.11659031361054
"008c_boy_crazy_stacey" 1.19215788119564 1.0314700970513 1.09802783675542 1.1605631591107 1.08077172374321 0.822799619189261 0.969107236997485 0.938077754570063 0 0.905161600460191 0.937285452672395 1.0359089464943 1.23024413503425 1.06864164203403 1.1712446994207 1.07757698643621 1.08631479157647 1.05557427993617 1.01639693937626 1.11827342475989 0.991762256228274 1.18190248309251 1.11832013223226 1.14695769609421 1.15189250028588 1.11648207409691 1.20986893786948 1.21773899866223 1.17738337514314 1.09892464901859 1.17672009968513 1.12932653969992 1.19286269081797 1.13546178722033 1.09912329844187 1.281655279344 1.18796315330824 1.30721093821336 1.07988427760119 1.26043755544597 1.36088046732924 1.11451710720961 1.23063562799196 1.24947414331933 1.11094473210218 1.21471978434226 1.15504388364623 1.12319385296931 1.2681057741522 1.08249270205588 1.19531411769919 1.17613878679244 1.26573952324339 1.14718691060789 1.07072415174905 1.06981685301413 1.28993944274578 1.2146690897562 1.22435581506747 1.11159632941321 1.16242416342087 1.16680687520311 1.09619519355993 1.16832731348257 0.964882928759149 1.0249802619275 1.13240034894865 1.00158302165036 1.2714413435777 1.14060763526808 1.08851770555482 1.27918437430873
"009c_the_ghost_at_dawns_house" 1.14707404865268 1.10773676869686 1.07372553291451 1.22211631895305 1.14394634209676 0.916513180680367 1.08835632924319 1.0025795918204 0.905161600460191 0 0.961362532120231 1.00276515623449 1.14685749853913 1.01326649163735 1.13161640431544 1.09603184780016 1.09546881174257 1.02156813750686 1.05329746249622 1.08753255453723 1.13300675184 1.30294705324489 1.06654227769047 1.01142339487352 1.23689921174925 1.0534027329315 1.14654194158968 1.18601738786315 1.20498363142215 1.07276897958548 1.19723847081995 1.09464984433081 1.11954009857334 1.1093605055133 1.22005137868182 1.24162277683192 1.17621839058116 1.36407610272147 1.10656148808538 1.25526405390457 1.30330831174203 1.143666525553 1.14886434575355 1.26742713036343 1.08790403882581 1.23726338502953 1.18323693365158 1.22470708009701 1.35246467040987 1.11634932271943 1.19463915686916 1.21260769135755 1.30979017070049 1.1222583630557 1.17032061587056 1.07749700947534 1.30821256028228 1.34154600877093 1.23797815923026 1.07137483205511 1.06172755530453 1.14854315912737 1.12105725439057 1.12947518865485 1.2095726111813 1.07488413414651 1.14553777040646 1.06156661570667 1.2241695108929 1.24729970525082 1.09429993258285 1.30508147106125
"010c_logan_likes_mary_anne" 1.0799888356159 0.930108859447541 0.988252848024717 1.04041134810125 0.873710255984858 0.929048188450794 1.08572248506112 0.947800013166937 0.937285452672395 0.961362532120231 0 0.984669176970478 0.949980708836845 0.969577932047049 0.991552285808413 1.0634390633145 1.01415022370985 0.942705484661211 0.984552549148975 0.856202779481851 1.01596107166942 1.14238381730032 0.974674217921083 1.11908387199041 1.08839670812503 0.911527703357186 1.02579125378405 1.1489368747819 1.08723233259236 0.968039591337369 1.04834213001997 1.07253784575493 1.06765991544248 0.987711260579003 1.17444185063677 1.27806038579202 1.08408566204094 1.26714146389326 0.980045994747459 1.12842489440062 1.22201655637713 0.952777568714345 1.14412630835664 1.12021264556427 1.09880671605182 1.13490278456764 1.01086964283175 1.19824692007188 1.17879826016731 1.02649387259412 1.13604316944863 1.06292767726439 1.157646097672 1.06388189204222 1.10256944391909 0.987591013059677 1.20494266593958 1.23164167235247 1.14621402919467 1.11381199551053 1.0907296580354 1.13892238411533 1.25277316090868 1.07336951305533 1.20245389022558 0.968669968115997 1.1194254914391 1.04619847641502 1.10235034870748 1.10643276299413 1.06091363371852 1.16838085089684
