"new_pl001" "new_pl002" "new_pl003" "new_pl004" "new_pl005" "new_pl006" "new_pl007" "new_pl008" "new_pl009" "old_pl001" "old_pl002" "old_pl003"
"możemy" 0.0630045284504824 0.0196193839513439 0.109328160818198 0.0403403256564471 0.0403122365961813 0.0318142050425515 0.0419041233657392 0.0388198757763975 0.0332585017044982 0.0816010994674455 0.0177959692129733 0.0872773435950331
"im" 0.0354400472533963 0.0313910143221503 0.0916945864926821 0.0440076279888514 0.0439769853776524 0.0835122882366977 0.0586657727120349 0.0560731538992409 0.0207865635653114 0.0429479470881292 0.0177959692129733 0.0753758876502559
"dlatego" 0.0472533963378618 0.0667059054345693 0.045847293246341 0.0440076279888514 0.0439769853776524 0.0159071025212758 0.0460945357023131 0.025879917184265 0.0540450652698096 0.0687167153410067 0.0622858922454064 0.0833101916134407
"lat" 0.0630045284504824 0.0117716303708064 0.0705342973020631 0.0330057209916386 0.0329827390332393 0.0556748588244651 0.0335232986925914 0.0690131124913734 0.0706743161220587 0.0644219206321938 0.0266939538194599 0.0714087356686635
"poza" 0.0354400472533963 0.0706297822248381 0.0564274378416505 0.0586768373184685 0.0586359805035365 0.0596516344547841 0.0628561850486088 0.05175983436853 0.0540450652698096 0.0214739735440646 0.0489389153356765 0.0198357599079621
"słuchawkę" 0.0433156133097066 0.117716303708064 0.06700758243696 0.0183365116620214 0.0183237439073551 0.0238606537819136 0.0251424740194435 0 0.00831462542612455 0.0687167153410067 0.111224807581083 0.103145951521403
"szybko" 0.0669423114786375 0.0706297822248381 0.0493740081114442 0.05134223265366 0.0513064829405944 0.0755587369760598 0.0670465973851827 0.0646997929606625 0.0207865635653114 0.0214739735440646 0.0133469769097299 0.0436386717975166
"we" 0.027564481197086 0.0156955071610751 0.0599541527067537 0.0586768373184685 0.0586359805035365 0.0596516344547841 0.0335232986925914 0.0560731538992409 0.0207865635653114 0.0901906888850713 0.0667348845486497 0.0555401277422938
"dziewczyny" 0.0354400472533963 0.0235432607416127 0.0811144418973726 0.0366730233240428 0.0366474878147103 0.0477213075638272 0.0670465973851827 0.0603864734299517 0.045730439843685 0.0386531523793163 0.0177959692129733 0.0991787995398104
"wszystkim" 0.0551289623941721 0.0353148911124191 0.0564274378416505 0.05134223265366 0.0513064829405944 0.0556748588244651 0.0460945357023131 0.0560731538992409 0.00831462542612455 0.0386531523793163 0.0133469769097299 0.11504740746618
"ciebie" 0.027564481197086 0.054934275063763 0.0881678716275789 0.0366730233240428 0.0366474878147103 0.0477213075638272 0.0628561850486088 0.0388198757763975 0.0498877525567473 0.0214739735440646 0.0489389153356765 0.0674415836870711
"każdym" 0.0511911793660169 0.0510103982734942 0.045847293246341 0.0366730233240428 0.0366474878147103 0.0318142050425515 0.0670465973851827 0.0603864734299517 0.0665170034089964 0.0987802783026971 0.0355919384259465 0.0119014559447772
"wyglądała" 0.0433156133097066 0.0274671375318815 0.045847293246341 0.0770133489804899 0.0769597244108916 0.0556748588244651 0.0879986590680523 0.05175983436853 0.0332585017044982 0.0343583576705034 0.0222449615162166 0.0238029118895545
"cały" 0.0393778302815515 0.0392387679026879 0.0317404337859284 0.05134223265366 0.0513064829405944 0.0516980831941462 0.0879986590680523 0.0474465148378192 0.045730439843685 0.0386531523793163 0.0400409307291898 0.0595072797238862
"mogła" 0.0669423114786375 0.054934275063763 0.0493740081114442 0.0550095349860642 0.0549712317220655 0.0477213075638272 0.0293328863560174 0.025879917184265 0.0374158144175605 0.0687167153410067 0.0444899230324332 0.0396715198159241
"gdyby" 0.0315022642252412 0.0706297822248381 0.0387938635161347 0.0660114419832771 0.0659654780664785 0.0477213075638272 0.0377137110291653 0.0345065562456867 0.045730439843685 0.0214739735440646 0.0800818614583797 0.0317372158527393
"pewnie" 0.0630045284504824 0.0431626446929566 0.0317404337859284 0.0623441396508728 0.0623007292850075 0.0198838781515947 0.0251424740194435 0.025879917184265 0.0291011889914359 0.0429479470881292 0.129020776794056 0.0436386717975166
"zwykle" 0.0708800945067927 0.054934275063763 0.0634808675718568 0.0293384186592343 0.0293179902517682 0.063628410085103 0.0796178343949045 0.025879917184265 0.0582023779828719 0.0472427417969421 0.0311429461227032 0.0198357599079621
"dodała" 0.0551289623941721 0.0627820286443006 0.0775877270322694 0.0293384186592343 0.0293179902517682 0.0318142050425515 0.050284948038887 0.0646997929606625 0.0332585017044982 0.0300635629616904 0.0311429461227032 0.0714087356686635
"miał" 0.0433156133097066 0.0353148911124191 0.0246870040557221 0.0623441396508728 0.0623007292850075 0.063628410085103 0.050284948038887 0.0690131124913734 0.0582023779828719 0.0257687682528775 0.0444899230324332 0.0317372158527393
"pewno" 0.0472533963378618 0.0235432607416127 0.0423205783812379 0.0660114419832771 0.0659654780664785 0.0357909806728704 0.0335232986925914 0.0431331953071084 0.0582023779828719 0.0300635629616904 0.0934288383681096 0.0277700638711469
"by" 0.0551289623941721 0.0313910143221503 0.0387938635161347 0.02567111632683 0.0256532414702972 0.0238606537819136 0.0628561850486088 0.0301932367149758 0.045730439843685 0.0558323312145679 0.155714730613516 0.0277700638711469
"prawda" 0.078755660563103 0.0313910143221503 0.0352671486510316 0.0403403256564471 0.0403122365961813 0.0556748588244651 0.0419041233657392 0.025879917184265 0.0665170034089964 0.0644219206321938 0.00889798460648663 0.0714087356686635
"takim" 0.0590667454223272 0.0706297822248381 0.0881678716275789 0.0660114419832771 0.0659654780664785 0.0357909806728704 0.0419041233657392 0.0301932367149758 0.0665170034089964 0.00858958941762584 0.00444899230324332 0.00793430396318483
"znaczy" 0.0433156133097066 0.054934275063763 0.0352671486510316 0.0366730233240428 0.0366474878147103 0.0437445319335083 0.0460945357023131 0.025879917184265 0.0332585017044982 0.10307507301151 0.0889798460648663 0.0198357599079621
"myśli" 0.0630045284504824 0.0470865214832254 0.0599541527067537 0.0476749303212557 0.0476417341591234 0.0278374294122326 0.0335232986925914 0.0388198757763975 0.0498877525567473 0.0687167153410067 0.0133469769097299 0.047605823779109
"odparła" 0.0866312266194133 0.0745536590151069 0.112854875683301 0.0586768373184685 0.0586359805035365 0.0318142050425515 0.0377137110291653 0.025879917184265 0.0124719381391868 0 0.0266939538194599 0.00396715198159241
"odpowiedziałam" 0.0748178775349478 0.0196193839513439 0.0423205783812379 0.0440076279888514 0.0439769853776524 0.0397677563031894 0.0377137110291653 0.10351966873706 0.045730439843685 0.051537536505755 0 0.047605823779109
"razy" 0.0393778302815515 0.0470865214832254 0.0352671486510316 0.05134223265366 0.0513064829405944 0.0437445319335083 0.0377137110291653 0.0646997929606625 0.0332585017044982 0.0429479470881292 0.0578368999421631 0.047605823779109
"zapytał" 0.0354400472533963 0.0706297822248381 0.0211602891906189 0.0660114419832771 0.0659654780664785 0.0715819613457409 0.0419041233657392 0.0862663906142167 0.0582023779828719 0.00858958941762584 0.00889798460648663 0.0119014559447772
"mieć" 0.0511911793660169 0.0353148911124191 0.0493740081114442 0.0476749303212557 0.0476417341591234 0.0477213075638272 0.0460945357023131 0.0603864734299517 0.0332585017044982 0.0644219206321938 0.0177959692129733 0.0436386717975166
"cóż" 0.0551289623941721 0.0470865214832254 0.0317404337859284 0.02567111632683 0.0256532414702972 0.0278374294122326 0.0586657727120349 0.0301932367149758 0.0291011889914359 0.0644219206321938 0.0222449615162166 0.126948863410957
"mogłam" 0.0511911793660169 0.0353148911124191 0.0423205783812379 0.02567111632683 0.0256532414702972 0.0397677563031894 0.050284948038887 0.0690131124913734 0.0540450652698096 0.0644219206321938 0.0444899230324332 0.047605823779109
"akurat" 0.0472533963378618 0.0745536590151069 0.0564274378416505 0.0586768373184685 0.0586359805035365 0.0278374294122326 0.0377137110291653 0.0301932367149758 0.0540450652698096 0 0.071183876851893 0.0158686079263697
"jasne" 0.0472533963378618 0.0510103982734942 0.0387938635161347 0.0660114419832771 0.0659654780664785 0.0198838781515947 0.0209520616828696 0.0646997929606625 0.0498877525567473 0.0300635629616904 0.0756328691551364 0.00793430396318483
"lucy" 0 0.00392387679026879 0.0846411567624758 0 0 0 0.297519275896748 0 0.0291011889914359 0 0.00444899230324332 0.122981711429365
"stoneybrook" 0.0551289623941721 0.0706297822248381 0.0599541527067537 0.0403403256564471 0.0403122365961813 0.0198838781515947 0.0251424740194435 0.0388198757763975 0.0249438762783737 0.0644219206321938 0.0533879076389198 0.0436386717975166
"drugiej" 0.0551289623941721 0.0588581518540318 0.0493740081114442 0.0293384186592343 0.0293179902517682 0.0715819613457409 0.0586657727120349 0.0474465148378192 0.0415731271306228 0.0472427417969421 0.0133469769097299 0.0317372158527393
"jeden" 0.0433156133097066 0.0588581518540318 0.0352671486510316 0.0293384186592343 0.0293179902517682 0.0516980831941462 0.0377137110291653 0.0690131124913734 0.0498877525567473 0.0300635629616904 0.0622858922454064 0.0436386717975166
"jamiego" 0.0354400472533963 0.0510103982734942 0.0916945864926821 0.0110019069972129 0.0109942463444131 0.0119303268909568 0.0796178343949045 0 0.0415731271306228 0.0687167153410067 0.0400409307291898 0.0872773435950331
"jesteśmy" 0.0551289623941721 0.0431626446929566 0.0705342973020631 0.0330057209916386 0.0329827390332393 0.0318142050425515 0.0251424740194435 0.0474465148378192 0.045730439843685 0.0343583576705034 0.0444899230324332 0.0634744317054786
"ów" 0.0157511321126206 0 0.0176335743255158 0.0990171629749157 0.0989482170997178 0 0.0125712370097218 0.181159420289855 0.0665170034089964 0.0214739735440646 0.00444899230324332 0.0119014559447772
"będą" 0.0433156133097066 0.0117716303708064 0.0317404337859284 0.02567111632683 0.0256532414702972 0.131233595800525 0.0796178343949045 0.0388198757763975 0.0124719381391868 0.0472427417969421 0.0133469769097299 0.0674415836870711
"jeff" 0 0 0 0.0733460466480857 0.0732949756294206 0.00795355126063788 0 0 0.374158144175605 0 0 0
"mojej" 0.0354400472533963 0.0274671375318815 0.0246870040557221 0.05134223265366 0.0513064829405944 0.0676051857154219 0.050284948038887 0.0215665976535542 0.074831628835121 0.051537536505755 0.0177959692129733 0.0515729757607014
"ogóle" 0.0433156133097066 0.0863252893859133 0.0740610121671663 0.0220038139944257 0.0219884926888262 0.0238606537819136 0.0628561850486088 0.0474465148378192 0.0166292508522491 0.0429479470881292 0.0756328691551364 0.0119014559447772
"opiekunki" 0.0590667454223272 0.0156955071610751 0.105801445953095 0.0220038139944257 0.0219884926888262 0.0755587369760598 0.0377137110291653 0.00862663906142167 0.0207865635653114 0.0472427417969421 0 0.095211647558218
"mojego" 0.027564481197086 0.0392387679026879 0.0317404337859284 0.05134223265366 0.0513064829405944 0.0556748588244651 0.0335232986925914 0.0301932367149758 0.0873035669743078 0.0214739735440646 0.0222449615162166 0.0634744317054786
"stało" 0.0315022642252412 0.0392387679026879 0.045847293246341 0.0183365116620214 0.0183237439073551 0.0278374294122326 0.0377137110291653 0.0474465148378192 0.0332585017044982 0.0816010994674455 0.0355919384259465 0.107113103502995
"tutaj" 0.0433156133097066 0.0156955071610751 0.0246870040557221 0.0440076279888514 0.0439769853776524 0.0676051857154219 0.0377137110291653 0.0560731538992409 0.0623596906959341 0.0214739735440646 0.0444899230324332 0.0595072797238862
"głos" 0.0315022642252412 0.0667059054345693 0.0387938635161347 0.0476749303212557 0.0476417341591234 0.0119303268909568 0.050284948038887 0.0474465148378192 0.045730439843685 0.0386531523793163 0.0756328691551364 0.0158686079263697
"ile" 0.0590667454223272 0.0117716303708064 0.0529007229765473 0.0403403256564471 0.0403122365961813 0.0119303268909568 0.0377137110291653 0.0474465148378192 0.045730439843685 0.0773063047586325 0.0266939538194599 0.0634744317054786
"temu" 0.0354400472533963 0.054934275063763 0.0387938635161347 0.05134223265366 0.0513064829405944 0.0318142050425515 0.0377137110291653 0.0431331953071084 0.0789889415481833 0.0343583576705034 0.0266939538194599 0.0277700638711469
"jorku" 0.0630045284504824 0.0235432607416127 0.109328160818198 0.0110019069972129 0.0109942463444131 0.0159071025212758 0.0125712370097218 0.0345065562456867 0 0.0687167153410067 0.0222449615162166 0.13091601539255
"swoją" 0.0472533963378618 0.0392387679026879 0.0282137189208253 0.0476749303212557 0.0476417341591234 0.0477213075638272 0.0377137110291653 0.05175983436853 0.074831628835121 0.0343583576705034 0.0222449615162166 0.0317372158527393
"szkole" 0.0669423114786375 0.0392387679026879 0.0740610121671663 0.0366730233240428 0.0366474878147103 0.0278374294122326 0.0125712370097218 0 0 0.0558323312145679 0.0444899230324332 0.107113103502995
"zadzwonił" 0.0393778302815515 0.109868550127526 0.0387938635161347 0.0476749303212557 0.0476417341591234 0.0238606537819136 0.0167616493462957 0 0.00415731271306228 0.0601271259233809 0.0667348845486497 0.047605823779109
"dwie" 0.027564481197086 0.0235432607416127 0.0493740081114442 0.0366730233240428 0.0366474878147103 0.0676051857154219 0.0335232986925914 0.0301932367149758 0.0789889415481833 0.0386531523793163 0.0355919384259465 0.0436386717975166
"mają" 0.0433156133097066 0.0274671375318815 0.0352671486510316 0.0550095349860642 0.0549712317220655 0.0516980831941462 0.0419041233657392 0.0345065562456867 0.0623596906959341 0.0214739735440646 0.0133469769097299 0.0555401277422938
"zawołałam" 0.027564481197086 0.0470865214832254 0.0176335743255158 0.0440076279888514 0.0439769853776524 0.063628410085103 0.0544753603754609 0.0345065562456867 0.0498877525567473 0.0644219206321938 0.0444899230324332 0.0158686079263697
"dużo" 0.0157511321126206 0.0431626446929566 0.06700758243696 0.0440076279888514 0.0439769853776524 0.0516980831941462 0.0586657727120349 0.0172532781228433 0.0540450652698096 0.0472427417969421 0.00444899230324332 0.0436386717975166
"mamo" 0.0630045284504824 0.00392387679026879 0.0352671486510316 0.0366730233240428 0.0366474878147103 0.0994193907579734 0.0251424740194435 0.0388198757763975 0.0291011889914359 0.0773063047586325 0.00444899230324332 0.047605823779109
"margo" 0.0196889151407757 0.00392387679026879 0.0141068594604126 0.0476749303212557 0.0476417341591234 0.00795355126063788 0.050284948038887 0.20703933747412 0.0623596906959341 0.0257687682528775 0.00889798460648663 0.0158686079263697
"robić" 0.0472533963378618 0.0313910143221503 0.0387938635161347 0.0476749303212557 0.0476417341591234 0.0556748588244651 0.0544753603754609 0.0431331953071084 0.0207865635653114 0.0257687682528775 0.0400409307291898 0.0436386717975166
"wygląda" 0.0551289623941721 0.0470865214832254 0.0564274378416505 0.0623441396508728 0.0623007292850075 0.0477213075638272 0.0293328863560174 0.0345065562456867 0.0166292508522491 0.0257687682528775 0.0400409307291898 0.0119014559447772
"ta" 0.0354400472533963 0.0313910143221503 0.0599541527067537 0.0293384186592343 0.0293179902517682 0.0357909806728704 0.0586657727120349 0.0215665976535542 0.0623596906959341 0.0429479470881292 0.0578368999421631 0.0317372158527393
"tych" 0.0551289623941721 0.0392387679026879 0.0564274378416505 0.0330057209916386 0.0329827390332393 0.063628410085103 0.0335232986925914 0.0301932367149758 0.0540450652698096 0.0257687682528775 0.00889798460648663 0.0555401277422938
"jakiś" 0.0354400472533963 0.0824014125956445 0.0246870040557221 0.0476749303212557 0.0476417341591234 0.0278374294122326 0.0251424740194435 0.0431331953071084 0.0374158144175605 0.0214739735440646 0.0800818614583797 0.0198357599079621
"przepraszam" 0.0708800945067927 0.0667059054345693 0.0423205783812379 0.0110019069972129 0.0109942463444131 0.0318142050425515 0.0209520616828696 0.0215665976535542 0.0332585017044982 0.0601271259233809 0.0800818614583797 0.047605823779109
"tyle" 0.027564481197086 0.0353148911124191 0.0564274378416505 0.0330057209916386 0.0329827390332393 0.0397677563031894 0.0377137110291653 0.0992063492063492 0.0582023779828719 0.0386531523793163 0.0266939538194599 0.00793430396318483
"będziesz" 0.0590667454223272 0.0235432607416127 0.0493740081114442 0.0623441396508728 0.0623007292850075 0.0318142050425515 0.0377137110291653 0.0345065562456867 0.0124719381391868 0.0644219206321938 0.0177959692129733 0.0238029118895545
"bardziej" 0.0590667454223272 0.0392387679026879 0.0387938635161347 0.0476749303212557 0.0476417341591234 0.0119303268909568 0.0335232986925914 0.0474465148378192 0.0332585017044982 0.0343583576705034 0.0266939538194599 0.0595072797238862
"charlie" 0.102382358732034 0.00784775358053757 0.0246870040557221 0.0183365116620214 0.0183237439073551 0.0795355126063787 0.0209520616828696 0.0301932367149758 0.00831462542612455 0.137433430682013 0.00889798460648663 0.0317372158527393
"dzieciaki" 0.0196889151407757 0.0274671375318815 0.0317404337859284 0.0330057209916386 0.0329827390332393 0.0596516344547841 0.0419041233657392 0.133712905452036 0.0291011889914359 0.0386531523793163 0.0266939538194599 0.0158686079263697
"fu" 0 0 0 0 0 0 0 0 0 0.399415907919601 0.124571784490813 0
"halo" 0.0236266981689309 0.0745536590151069 0.0529007229765473 0.0550095349860642 0.0549712317220655 0.0119303268909568 0.0167616493462957 0 0 0.0300635629616904 0.0978778306713529 0.0595072797238862
"tę" 0.0433156133097066 0.0510103982734942 0.0529007229765473 0.02567111632683 0.0256532414702972 0.0238606537819136 0.0293328863560174 0.0301932367149758 0.0415731271306228 0.0644219206321938 0.0622858922454064 0.0357043678343317
"swoim" 0.0236266981689309 0.0313910143221503 0.0317404337859284 0.0696787443156814 0.0696302268479496 0.0198838781515947 0.0586657727120349 0.0431331953071084 0.0374158144175605 0.0343583576705034 0.0177959692129733 0.0357043678343317
"liz" 0 0 0.215129606771293 0 0 0 0 0 0 0 0 0.23009481493236
"mówi" 0.0433156133097066 0.0156955071610751 0.0317404337859284 0.0366730233240428 0.0366474878147103 0.0357909806728704 0.0335232986925914 0.0345065562456867 0.0249438762783737 0.0858958941762584 0.0533879076389198 0.047605823779109
"musi" 0.0354400472533963 0.0510103982734942 0.0740610121671663 0.0183365116620214 0.0183237439073551 0.0397677563031894 0.0419041233657392 0 0.0415731271306228 0.0472427417969421 0.0311429461227032 0.0714087356686635
"swoje" 0.0472533963378618 0.0235432607416127 0.0246870040557221 0.0550095349860642 0.0549712317220655 0.0556748588244651 0.0377137110291653 0.0690131124913734 0.0415731271306228 0.0343583576705034 0.0133469769097299 0.0158686079263697
"włosy" 0.0551289623941721 0.0353148911124191 0.0105801445953095 0.05134223265366 0.0513064829405944 0.0477213075638272 0.0377137110291653 0.0474465148378192 0.0415731271306228 0.051537536505755 0.0400409307291898 0.00793430396318483
"naszym" 0.0511911793660169 0.0156955071610751 0.0423205783812379 0.0293384186592343 0.0293179902517682 0.0477213075638272 0.0419041233657392 0.0388198757763975 0.074831628835121 0.0386531523793163 0.0355919384259465 0.0277700638711469
"odparłam" 0.0708800945067927 0.0706297822248381 0.0423205783812379 0.0660114419832771 0.0659654780664785 0.0238606537819136 0.0209520616828696 0.05175983436853 0.0166292508522491 0.00429479470881292 0.0266939538194599 0
"dopiero" 0.0630045284504824 0.0392387679026879 0.0176335743255158 0.0330057209916386 0.0329827390332393 0.0357909806728704 0.0460945357023131 0.05175983436853 0.045730439843685 0.0343583576705034 0.0444899230324332 0.0277700638711469
"pięć" 0.0393778302815515 0.0156955071610751 0.0423205783812379 0.0403403256564471 0.0403122365961813 0.0596516344547841 0.0419041233657392 0.0474465148378192 0.0374158144175605 0.0472427417969421 0.0177959692129733 0.0357043678343317
"baby" 0 0 0 0 0 0 0.00838082467314784 0 0.00415731271306228 0.141728225390826 0.164612715220003 0.170587535208474
"czasie" 0.0196889151407757 0.0470865214832254 0.0211602891906189 0.0586768373184685 0.0586359805035365 0.0596516344547841 0.0419041233657392 0.0431331953071084 0.0332585017044982 0.00429479470881292 0.0222449615162166 0.047605823779109
"nadzieję" 0.0590667454223272 0.0274671375318815 0.0423205783812379 0.0366730233240428 0.0366474878147103 0.0397677563031894 0.0293328863560174 0.025879917184265 0.045730439843685 0.051537536505755 0.0266939538194599 0.0396715198159241
"możesz" 0.0511911793660169 0.0196193839513439 0.0493740081114442 0.0403403256564471 0.0403122365961813 0.0516980831941462 0.0293328863560174 0.025879917184265 0.0415731271306228 0.0386531523793163 0.0355919384259465 0.0277700638711469
"proszę" 0.0472533963378618 0.0353148911124191 0.0423205783812379 0.0330057209916386 0.0329827390332393 0.0159071025212758 0.0586657727120349 0.0388198757763975 0.0332585017044982 0.051537536505755 0.0400409307291898 0.0277700638711469
"stanie" 0.0196889151407757 0.0392387679026879 0.0387938635161347 0.0293384186592343 0.0293179902517682 0.0556748588244651 0.0879986590680523 0.0603864734299517 0.0665170034089964 0.00429479470881292 0.00889798460648663 0.0158686079263697
"wszystkich" 0.00393778302815515 0.0392387679026879 0.0282137189208253 0.0550095349860642 0.0549712317220655 0.0755587369760598 0.0377137110291653 0.0388198757763975 0.0249438762783737 0.0128843841264388 0.0400409307291898 0.0396715198159241
"louie" 0.0472533963378618 0.0470865214832254 0.0176335743255158 0.02567111632683 0.0256532414702972 0.0318142050425515 0.0879986590680523 0.025879917184265 0.0166292508522491 0.0644219206321938 0.0489389153356765 0.0198357599079621
"musimy" 0.0354400472533963 0.0235432607416127 0.0493740081114442 0.0220038139944257 0.0219884926888262 0.0795355126063787 0.0335232986925914 0.025879917184265 0.0415731271306228 0.0300635629616904 0.0222449615162166 0.0634744317054786
"zupełnie" 0.0393778302815515 0.0706297822248381 0.0211602891906189 0.0330057209916386 0.0329827390332393 0.00795355126063788 0.0251424740194435 0.025879917184265 0.0623596906959341 0.00858958941762584 0.0533879076389198 0.0714087356686635
"chciała" 0.0472533963378618 0.0235432607416127 0.0317404337859284 0.0366730233240428 0.0366474878147103 0.0318142050425515 0.0419041233657392 0.0215665976535542 0.0374158144175605 0.0601271259233809 0.0400409307291898 0.0396715198159241
"powoli" 0.0315022642252412 0.0431626446929566 0.0352671486510316 0.0330057209916386 0.0329827390332393 0.0477213075638272 0.0712370097217566 0.0345065562456867 0.045730439843685 0.0343583576705034 0.00889798460648663 0.0277700638711469
"rzuciła" 0.0630045284504824 0.0588581518540318 0.0599541527067537 0.02567111632683 0.0256532414702972 0.0119303268909568 0.0293328863560174 0.0474465148378192 0.0166292508522491 0.0343583576705034 0.0622858922454064 0.0119014559447772
"chciałam" 0.027564481197086 0.0313910143221503 0.0634808675718568 0.0183365116620214 0.0183237439073551 0.00795355126063788 0.0335232986925914 0.0474465148378192 0.0582023779828719 0.0429479470881292 0.0222449615162166 0.0714087356686635
"następnie" 0.0669423114786375 0.0824014125956445 0.0387938635161347 0.0550095349860642 0.0549712317220655 0.00795355126063788 0.0335232986925914 0.0560731538992409 0.0207865635653114 0 0.00889798460648663 0.00396715198159241
"nasze" 0.0393778302815515 0.00784775358053757 0.0493740081114442 0.0403403256564471 0.0403122365961813 0.0437445319335083 0.0167616493462957 0.0646997929606625 0.0540450652698096 0.0472427417969421 0.00889798460648663 0.0238029118895545
"swojego" 0.0551289623941721 0.0313910143221503 0.0423205783812379 0.02567111632683 0.0256532414702972 0.0596516344547841 0.0167616493462957 0.0431331953071084 0.045730439843685 0.0558323312145679 0.0133469769097299 0.0238029118895545
"kochanie" 0.027564481197086 0.0235432607416127 0.0564274378416505 0.0293384186592343 0.0293179902517682 0.063628410085103 0.0209520616828696 0.05175983436853 0.0291011889914359 0.0343583576705034 0.00889798460648663 0.0555401277422938
"momencie" 0.0708800945067927 0.0588581518540318 0.0282137189208253 0.0366730233240428 0.0366474878147103 0.0397677563031894 0.0293328863560174 0.0345065562456867 0.0498877525567473 0 0.0355919384259465 0.0119014559447772
"nadal" 0.0157511321126206 0.0431626446929566 0.0493740081114442 0.05134223265366 0.0513064829405944 0.0795355126063787 0.0377137110291653 0.0345065562456867 0.0415731271306228 0 0.0133469769097299 0.00793430396318483
"zrobiła" 0.0393778302815515 0.0235432607416127 0.0564274378416505 0.0660114419832771 0.0659654780664785 0.0238606537819136 0.0544753603754609 0.0215665976535542 0.0207865635653114 0.00858958941762584 0.0177959692129733 0.0198357599079621
"naszego" 0.0433156133097066 0.0235432607416127 0.0282137189208253 0.02567111632683 0.0256532414702972 0.0477213075638272 0.0293328863560174 0.0301932367149758 0.0415731271306228 0.0214739735440646 0.0177959692129733 0.0912444955766255
"trzeba" 0.0196889151407757 0.0353148911124191 0.0282137189208253 0.02567111632683 0.0256532414702972 0.0238606537819136 0.0209520616828696 0.0215665976535542 0.0374158144175605 0.0429479470881292 0.0889798460648663 0.0595072797238862
"wiele" 0.0393778302815515 0.0235432607416127 0.0387938635161347 0.0330057209916386 0.0329827390332393 0.0397677563031894 0.0419041233657392 0.0431331953071084 0.0415731271306228 0.0214739735440646 0.0177959692129733 0.047605823779109
"górę" 0.0354400472533963 0.0196193839513439 0.0176335743255158 0.0586768373184685 0.0586359805035365 0.0238606537819136 0.0209520616828696 0.0215665976535542 0.074831628835121 0.0472427417969421 0.0222449615162166 0.0158686079263697
"której" 0.0157511321126206 0.0431626446929566 0.045847293246341 0.0366730233240428 0.0366474878147103 0.0437445319335083 0.0293328863560174 0.0388198757763975 0.045730439843685 0.0257687682528775 0.0133469769097299 0.0396715198159241
"laine" 0 0 0.176335743255158 0 0 0 0 0.00431331953071084 0 0 0 0.21422620700599
"jenny" 0 0 0 0.0440076279888514 0.0439769853776524 0.0119303268909568 0.322661749916192 0 0 0 0 0
"nowym" 0.0354400472533963 0.0156955071610751 0.0952213013577852 0.0220038139944257 0.0219884926888262 0.0159071025212758 0.00419041233657392 0.0431331953071084 0.00831462542612455 0.0343583576705034 0.0222449615162166 0.0872773435950331
"sumie" 0.0157511321126206 0.0313910143221503 0.0423205783812379 0.0696787443156814 0.0696302268479496 0.0357909806728704 0.0209520616828696 0.0646997929606625 0.0498877525567473 0 0.00444899230324332 0
"zbyt" 0.0472533963378618 0.0196193839513439 0.0599541527067537 0.0220038139944257 0.0219884926888262 0.0357909806728704 0.0544753603754609 0.0690131124913734 0.0332585017044982 0 0.00444899230324332 0.0436386717975166
"moich" 0.0315022642252412 0.0274671375318815 0.0599541527067537 0.0366730233240428 0.0366474878147103 0.0397677563031894 0.0293328863560174 0.025879917184265 0.0498877525567473 0.0300635629616904 0.00889798460648663 0.0277700638711469
"najpierw" 0.0236266981689309 0.0470865214832254 0.0176335743255158 0.0476749303212557 0.0476417341591234 0.0437445319335083 0.0293328863560174 0.0129399585921325 0.0498877525567473 0.0171791788352517 0.0311429461227032 0.0396715198159241
"podczas" 0.0511911793660169 0.054934275063763 0.0317404337859284 0.00733460466480857 0.00732949756294206 0.0437445319335083 0.0670465973851827 0.0733264320220842 0.0166292508522491 0.0429479470881292 0.0177959692129733 0.00396715198159241
"pomyślałam" 0.027564481197086 0.0313910143221503 0.0317404337859284 0.02567111632683 0.0256532414702972 0.0357909806728704 0.0335232986925914 0.0301932367149758 0.045730439843685 0.0644219206321938 0.0177959692129733 0.0436386717975166
"wyglądał" 0.0433156133097066 0.0196193839513439 0.0176335743255158 0.0476749303212557 0.0476417341591234 0.0278374294122326 0.0293328863560174 0.0560731538992409 0.0623596906959341 0.0343583576705034 0.0133469769097299 0.0119014559447772
"pracy" 0.0433156133097066 0.0313910143221503 0.0246870040557221 0.02567111632683 0.0256532414702972 0.0477213075638272 0.0586657727120349 0.0129399585921325 0.0166292508522491 0.0773063047586325 0.0177959692129733 0.0277700638711469
"chcesz" 0.0354400472533963 0.0353148911124191 0.0246870040557221 0.0293384186592343 0.0293179902517682 0.0159071025212758 0.0377137110291653 0.025879917184265 0.0415731271306228 0.0644219206321938 0.0355919384259465 0.0317372158527393
"kiedyś" 0.0236266981689309 0.0392387679026879 0.0246870040557221 0.0586768373184685 0.0586359805035365 0.00795355126063788 0.0125712370097218 0.0345065562456867 0.0415731271306228 0.0386531523793163 0.0355919384259465 0.0238029118895545
"można" 0.0315022642252412 0.0274671375318815 0.0282137189208253 0.0220038139944257 0.0219884926888262 0.0278374294122326 0.0335232986925914 0.0474465148378192 0.0498877525567473 0.0472427417969421 0.0266939538194599 0.0436386717975166
