"new_pl001" "new_pl002" "new_pl003" "new_pl004" "new_pl005" "new_pl006" "new_pl007" "new_pl008" "new_pl009" "old_pl001" "old_pl002" "old_pl003"
"natychmiast" 0.0551289623941721 0.0156955071610751 0.0105801445953095 0.00733460466480857 0.00732949756294206 0.00795355126063788 0.0335232986925914 0.0215665976535542 0.0124719381391868 0.0472427417969421 0.0400409307291898 0.0357043678343317
"byłoby" 0.0354400472533963 0.0313910143221503 0.0141068594604126 0.0293384186592343 0.0293179902517682 0.0198838781515947 0.0460945357023131 0.0129399585921325 0.0291011889914359 0.0257687682528775 0.00444899230324332 0.00396715198159241
"mógł" 0.0236266981689309 0.0274671375318815 0.0211602891906189 0.02567111632683 0.0256532414702972 0.0198838781515947 0.0209520616828696 0.025879917184265 0.0415731271306228 0.0214739735440646 0.0133469769097299 0.0158686079263697
"powinnam" 0.0315022642252412 0.054934275063763 0.0282137189208253 0.0183365116620214 0.0183237439073551 0.00795355126063788 0.00838082467314784 0.025879917184265 0.0166292508522491 0.0257687682528775 0.0222449615162166 0.0238029118895545
"raczej" 0.0236266981689309 0.0313910143221503 0.0211602891906189 0.0220038139944257 0.0219884926888262 0.0119303268909568 0.0167616493462957 0.0215665976535542 0.0124719381391868 0.0128843841264388 0.0667348845486497 0.0238029118895545
"innych" 0.0236266981689309 0.0117716303708064 0.0282137189208253 0.02567111632683 0.0256532414702972 0.0198838781515947 0.0377137110291653 0.0215665976535542 0.0291011889914359 0.0300635629616904 0.00444899230324332 0.0198357599079621
"jednej" 0.0236266981689309 0.0235432607416127 0.0317404337859284 0.0110019069972129 0.0109942463444131 0.0159071025212758 0.0251424740194435 0.025879917184265 0.0415731271306228 0.0343583576705034 0.0133469769097299 0.0238029118895545
"kolację" 0.0196889151407757 0.0392387679026879 0.0176335743255158 0.0146692093296171 0.0146589951258841 0.0318142050425515 0.0293328863560174 0.0215665976535542 0.0166292508522491 0.0300635629616904 0.0355919384259465 0.0119014559447772
"łóżku" 0.0236266981689309 0.0313910143221503 0.0141068594604126 0.0183365116620214 0.0183237439073551 0.00795355126063788 0.0335232986925914 0.025879917184265 0.045730439843685 0.0214739735440646 0.0266939538194599 0.0158686079263697
"prawdopodobnie" 0.0118133490844654 0.0196193839513439 0.0246870040557221 0.0146692093296171 0.0146589951258841 0.0198838781515947 0.050284948038887 0.0345065562456867 0.0207865635653114 0.0343583576705034 0.0222449615162166 0.0158686079263697
"ramionami" 0.0118133490844654 0.0196193839513439 0.0493740081114442 0.0220038139944257 0.0219884926888262 0.00795355126063788 0.0209520616828696 0.0215665976535542 0.00831462542612455 0.0171791788352517 0.0133469769097299 0.0595072797238862
"ręce" 0.0236266981689309 0.0313910143221503 0.0176335743255158 0.0220038139944257 0.0219884926888262 0.0437445319335083 0.0251424740194435 0.0301932367149758 0.0124719381391868 0.00858958941762584 0.0355919384259465 0.00793430396318483
"swój" 0.0118133490844654 0.0274671375318815 0.0423205783812379 0.02567111632683 0.0256532414702972 0.0278374294122326 0.0293328863560174 0.0301932367149758 0.00831462542612455 0.0343583576705034 0.0133469769097299 0
"czyli" 0.0393778302815515 0.054934275063763 0.0493740081114442 0.0146692093296171 0.0146589951258841 0.00397677563031894 0.0167616493462957 0.0172532781228433 0.0291011889914359 0.00429479470881292 0.0266939538194599 0
"lubię" 0.0196889151407757 0.0235432607416127 0.0352671486510316 0.0183365116620214 0.0183237439073551 0.0198838781515947 0.0419041233657392 0.00862663906142167 0.00831462542612455 0.0257687682528775 0.0177959692129733 0.0357043678343317
"naszą" 0.0354400472533963 0.0235432607416127 0.0211602891906189 0.00366730233240428 0.00366474878147103 0.0437445319335083 0.0419041233657392 0.0129399585921325 0.0166292508522491 0.0300635629616904 0.0177959692129733 0.0277700638711469
"obie" 0.027564481197086 0.0235432607416127 0.0317404337859284 0.0220038139944257 0.0219884926888262 0.0119303268909568 0.0125712370097218 0.0129399585921325 0.00831462542612455 0.0257687682528775 0.0222449615162166 0.0515729757607014
"oraz" 0.0354400472533963 0.0313910143221503 0.0387938635161347 0.0183365116620214 0.0183237439073551 0.0159071025212758 0.0251424740194435 0.05175983436853 0.0166292508522491 0 0.00444899230324332 0.0158686079263697
"otworzyła" 0.027564481197086 0.0274671375318815 0.0246870040557221 0.02567111632683 0.0256532414702972 0.0198838781515947 0.0167616493462957 0.00862663906142167 0.0207865635653114 0.0429479470881292 0.0177959692129733 0.0158686079263697
"zobaczyć" 0.0236266981689309 0.0274671375318815 0.0246870040557221 0.0110019069972129 0.0109942463444131 0.0397677563031894 0.0209520616828696 0.0431331953071084 0.0332585017044982 0.0128843841264388 0 0.0277700638711469
"małe" 0.027564481197086 0.0353148911124191 0.0176335743255158 0.0110019069972129 0.0109942463444131 0.0159071025212758 0.0167616493462957 0.0129399585921325 0.0374158144175605 0.0429479470881292 0.0177959692129733 0.0277700638711469
"myślałam" 0.0118133490844654 0.0156955071610751 0.045847293246341 0.0220038139944257 0.0219884926888262 0.0238606537819136 0.0377137110291653 0.00862663906142167 0.0166292508522491 0.00858958941762584 0.0177959692129733 0.0357043678343317
"rozmawiać" 0.0118133490844654 0.0392387679026879 0.0387938635161347 0.0293384186592343 0.0293179902517682 0.0159071025212758 0.0293328863560174 0.00431331953071084 0 0.00858958941762584 0.0355919384259465 0.0238029118895545
"swoich" 0.0078755660563103 0.0156955071610751 0.045847293246341 0.0110019069972129 0.0109942463444131 0.0596516344547841 0.0167616493462957 0.0215665976535542 0.0249438762783737 0.0171791788352517 0.0177959692129733 0.0198357599079621
"wokół" 0.0236266981689309 0.0196193839513439 0.0105801445953095 0.0330057209916386 0.0329827390332393 0.0238606537819136 0.0586657727120349 0.0301932367149758 0.0166292508522491 0 0 0.0198357599079621
"czasem" 0.0236266981689309 0.0510103982734942 0.0211602891906189 0.0293384186592343 0.0293179902517682 0.00795355126063788 0.0167616493462957 0.0172532781228433 0.0249438762783737 0.00858958941762584 0.0355919384259465 0
"państwo" 0.0118133490844654 0.0353148911124191 0.0176335743255158 0.0146692093296171 0.0146589951258841 0.00397677563031894 0.0293328863560174 0.05175983436853 0.0124719381391868 0.0128843841264388 0.0355919384259465 0.0317372158527393
"robi" 0.0354400472533963 0.00392387679026879 0.0176335743255158 0.0183365116620214 0.0183237439073551 0.0119303268909568 0.0377137110291653 0.0172532781228433 0.0249438762783737 0.0343583576705034 0.0177959692129733 0.0317372158527393
"rzuciłam" 0.0590667454223272 0.0353148911124191 0.0282137189208253 0.0220038139944257 0.0219884926888262 0.00795355126063788 0 0.0215665976535542 0.00831462542612455 0.0128843841264388 0.0444899230324332 0.00396715198159241
"twój" 0.0433156133097066 0.0196193839513439 0.0211602891906189 0.0293384186592343 0.0293179902517682 0.0119303268909568 0.0377137110291653 0.00862663906142167 0.00415731271306228 0.0429479470881292 0.00444899230324332 0.0119014559447772
"wykrzyknęła" 0.0354400472533963 0.0431626446929566 0.0105801445953095 0.0293384186592343 0.0293179902517682 0.0318142050425515 0.00838082467314784 0.00431331953071084 0.0166292508522491 0.0128843841264388 0.00889798460648663 0.0317372158527393
"znaleźć" 0.0157511321126206 0.0392387679026879 0.0176335743255158 0.0146692093296171 0.0146589951258841 0.0159071025212758 0.0209520616828696 0.0301932367149758 0.0498877525567473 0.0214739735440646 0.0177959692129733 0.0119014559447772
"aha" 0.00393778302815515 0.0156955071610751 0.00705342973020631 0.00733460466480857 0.00732949756294206 0.00397677563031894 0.0125712370097218 0.0129399585921325 0.0207865635653114 0.0987802783026971 0.071183876851893 0.0158686079263697
"długo" 0.0118133490844654 0.0196193839513439 0.0423205783812379 0.00733460466480857 0.00732949756294206 0.0238606537819136 0.00838082467314784 0.0388198757763975 0.0332585017044982 0.0214739735440646 0.0222449615162166 0.0277700638711469
"janet" 0 0 0.109328160818198 0 0 0 0 0 0 0 0 0.138850319355735
"lata" 0.0196889151407757 0.0156955071610751 0.0176335743255158 0.0183365116620214 0.0183237439073551 0.0238606537819136 0.0335232986925914 0.0172532781228433 0.0166292508522491 0.0343583576705034 0.0311429461227032 0.0198357599079621
"schodach" 0.0393778302815515 0.0156955071610751 0.00352671486510316 0.0293384186592343 0.0293179902517682 0.00795355126063788 0.00838082467314784 0.0129399585921325 0.0789889415481833 0.0214739735440646 0.0177959692129733 0
"usłyszałam" 0.0078755660563103 0.0156955071610751 0.0317404337859284 0.0330057209916386 0.0329827390332393 0.0119303268909568 0.00419041233657392 0.025879917184265 0.0332585017044982 0.0128843841264388 0.0133469769097299 0.0357043678343317
"uśmiechnęła" 0.0236266981689309 0.0431626446929566 0.0141068594604126 0.0183365116620214 0.0183237439073551 0.00397677563031894 0.0251424740194435 0.00431331953071084 0.0166292508522491 0.0300635629616904 0.0489389153356765 0.0198357599079621
"wcale" 0.027564481197086 0.0274671375318815 0.0282137189208253 0.0146692093296171 0.0146589951258841 0.0238606537819136 0.0125712370097218 0.0215665976535542 0.0166292508522491 0.00429479470881292 0.0489389153356765 0.0238029118895545
"zadzwonić" 0.027564481197086 0.0313910143221503 0.0387938635161347 0.0110019069972129 0.0109942463444131 0.0198838781515947 0.0125712370097218 0.00862663906142167 0.0374158144175605 0.0214739735440646 0.0222449615162166 0.0198357599079621
"zauważyłam" 0.0157511321126206 0.0235432607416127 0.0176335743255158 0.0293384186592343 0.0293179902517682 0.0198838781515947 0.0377137110291653 0.0129399585921325 0.0166292508522491 0.00858958941762584 0.0177959692129733 0.0317372158527393
"zdaniem" 0.0315022642252412 0.0235432607416127 0.0564274378416505 0.0293384186592343 0.0293179902517682 0 0.0167616493462957 0.0129399585921325 0.0124719381391868 0 0.0133469769097299 0.0277700638711469
"chciał" 0.0078755660563103 0.0392387679026879 0.00705342973020631 0.0330057209916386 0.0329827390332393 0.00397677563031894 0.0167616493462957 0.0474465148378192 0.0249438762783737 0.00858958941762584 0.0222449615162166 0.0158686079263697
"inne" 0.0157511321126206 0.0274671375318815 0.0387938635161347 0.0146692093296171 0.0146589951258841 0.0238606537819136 0.0251424740194435 0.0172532781228433 0.0207865635653114 0.0128843841264388 0.0133469769097299 0.0317372158527393
"siedziała" 0.0118133490844654 0.0196193839513439 0.0105801445953095 0.0293384186592343 0.0293179902517682 0.0357909806728704 0.0377137110291653 0.0129399585921325 0.00415731271306228 0.0128843841264388 0.0222449615162166 0.0317372158527393
"środku" 0.0354400472533963 0.0117716303708064 0.0246870040557221 0.02567111632683 0.0219884926888262 0.0238606537819136 0.0209520616828696 0.025879917184265 0.0415731271306228 0.00858958941762584 0.0133469769097299 0.00396715198159241
"tuż" 0.0078755660563103 0.0235432607416127 0.00705342973020631 0.0146692093296171 0.0146589951258841 0.0397677563031894 0.0125712370097218 0.0560731538992409 0.0166292508522491 0.0214739735440646 0.0311429461227032 0.0198357599079621
"życiu" 0.0157511321126206 0.0235432607416127 0.0211602891906189 0.0403403256564471 0.0403122365961813 0.0238606537819136 0 0.0431331953071084 0.0207865635653114 0 0.0177959692129733 0.00793430396318483
"brat" 0.0433156133097066 0.0196193839513439 0.00352671486510316 0.0293384186592343 0.0293179902517682 0.0477213075638272 0.00838082467314784 0.0129399585921325 0.0249438762783737 0.0128843841264388 0.0177959692129733 0.00396715198159241
"czułam" 0.0236266981689309 0.0156955071610751 0.0317404337859284 0.0110019069972129 0.0109942463444131 0.0119303268909568 0.0377137110291653 0.00431331953071084 0.0207865635653114 0.0300635629616904 0.0177959692129733 0.0396715198159241
"drzwiach" 0.0236266981689309 0.0431626446929566 0.0282137189208253 0.0110019069972129 0.0109942463444131 0.0198838781515947 0.0293328863560174 0.0172532781228433 0.0124719381391868 0.0128843841264388 0.0311429461227032 0.0158686079263697
"dziecko" 0.0157511321126206 0.0353148911124191 0.0387938635161347 0.00366730233240428 0.00366474878147103 0.0119303268909568 0.0335232986925914 0.00862663906142167 0.0207865635653114 0.0171791788352517 0.0133469769097299 0.0515729757607014
"głowę" 0.027564481197086 0.0196193839513439 0.0105801445953095 0.0183365116620214 0.0183237439073551 0.0318142050425515 0.0125712370097218 0.0172532781228433 0.0374158144175605 0.0214739735440646 0.0355919384259465 0.00793430396318483
"hmm" 0.0433156133097066 0.0313910143221503 0.0246870040557221 0.0183365116620214 0.0183237439073551 0.0397677563031894 0.0335232986925914 0.00862663906142167 0.0166292508522491 0.00858958941762584 0.00444899230324332 0.00396715198159241
"jedzenie" 0.0315022642252412 0.00784775358053757 0.0246870040557221 0.0183365116620214 0.0183237439073551 0.0159071025212758 0.0125712370097218 0.0215665976535542 0.0291011889914359 0.0343583576705034 0 0.0396715198159241
"których" 0.027564481197086 0.0117716303708064 0.0282137189208253 0.0110019069972129 0.0109942463444131 0.0278374294122326 0.0335232986925914 0.0345065562456867 0.0415731271306228 0.0128843841264388 0.00444899230324332 0.0119014559447772
"mieszka" 0.0315022642252412 0.0156955071610751 0 0.0476749303212557 0.0476417341591234 0.0159071025212758 0 0.00862663906142167 0.0166292508522491 0.0386531523793163 0.0222449615162166 0.00793430396318483
"następnego" 0.0236266981689309 0.0235432607416127 0.0423205783812379 0.00733460466480857 0.00732949756294206 0.0198838781515947 0.0209520616828696 0.0172532781228433 0.0207865635653114 0.0171791788352517 0.0222449615162166 0.0317372158527393
"odpowiedział" 0.0196889151407757 0.0156955071610751 0.0141068594604126 0.0146692093296171 0.0146589951258841 0.0119303268909568 0.0209520616828696 0.0474465148378192 0.0415731271306228 0.0386531523793163 0 0.0198357599079621
"rację" 0.0157511321126206 0.0235432607416127 0.0282137189208253 0.02567111632683 0.0256532414702972 0.00795355126063788 0.0335232986925914 0.00862663906142167 0.0166292508522491 0.00429479470881292 0.0133469769097299 0.047605823779109
"reszta" 0.0078755660563103 0.0274671375318815 0.00705342973020631 0.0183365116620214 0.0183237439073551 0.0318142050425515 0.0293328863560174 0.0431331953071084 0.0332585017044982 0.0128843841264388 0.0266939538194599 0.00396715198159241
"super" 0.0472533963378618 0.0274671375318815 0.0282137189208253 0.0293384186592343 0.0293179902517682 0.00397677563031894 0.00838082467314784 0.0215665976535542 0.0124719381391868 0.00858958941762584 0.0311429461227032 0.00396715198159241
"ciągu" 0.0196889151407757 0.0313910143221503 0.0176335743255158 0.0220038139944257 0.0219884926888262 0.0278374294122326 0 0.0345065562456867 0.0249438762783737 0.00858958941762584 0.0133469769097299 0.0277700638711469
"dobre" 0.027564481197086 0.0196193839513439 0.0352671486510316 0.0110019069972129 0.0109942463444131 0.0318142050425515 0.0251424740194435 0.0172532781228433 0.00415731271306228 0.0214739735440646 0.0177959692129733 0.0277700638711469
"dr" 0 0 0 0 0 0.00397677563031894 0.00419041233657392 0 0 0 0 0.241996270877137
"klasy" 0.0393778302815515 0.0235432607416127 0.0317404337859284 0.0110019069972129 0.0109942463444131 0.00397677563031894 0 0.00431331953071084 0 0.0472427417969421 0.0533879076389198 0.0277700638711469
"krzyknęła" 0.0236266981689309 0.0274671375318815 0.0176335743255158 0.0110019069972129 0.0109942463444131 0.00795355126063788 0.00838082467314784 0.0215665976535542 0.00831462542612455 0.0343583576705034 0.0533879076389198 0.0317372158527393
"mała" 0.0196889151407757 0.0235432607416127 0.0176335743255158 0.0183365116620214 0.0183237439073551 0.0198838781515947 0.0209520616828696 0.0129399585921325 0.0207865635653114 0.00858958941762584 0.0667348845486497 0.00793430396318483
"miejsca" 0.0118133490844654 0.0156955071610751 0.0141068594604126 0.0330057209916386 0.0329827390332393 0.0278374294122326 0.00838082467314784 0.0388198757763975 0.0249438762783737 0.00858958941762584 0.0177959692129733 0.0158686079263697
"żebyśmy" 0.0196889151407757 0.0313910143221503 0.0105801445953095 0.0183365116620214 0.0183237439073551 0.0318142050425515 0.0167616493462957 0.0388198757763975 0.00831462542612455 0.0386531523793163 0.00444899230324332 0.0158686079263697
"fakt" 0.027564481197086 0.0392387679026879 0.0246870040557221 0.0220038139944257 0.0219884926888262 0.00795355126063788 0.0251424740194435 0.00862663906142167 0.0124719381391868 0.0171791788352517 0.0266939538194599 0.0119014559447772
"mamie" 0.0393778302815515 0 0.0176335743255158 0.0183365116620214 0.0183237439073551 0.0397677563031894 0.0125712370097218 0.00862663906142167 0.0207865635653114 0.0386531523793163 0.00444899230324332 0.0277700638711469
"miałyśmy" 0.0118133490844654 0.0196193839513439 0.0246870040557221 0.0220038139944257 0.0219884926888262 0.0198838781515947 0.0293328863560174 0.0215665976535542 0.0124719381391868 0.0214739735440646 0.0177959692129733 0.0238029118895545
"ponownie" 0.0315022642252412 0.0588581518540318 0.0141068594604126 0.0146692093296171 0.0146589951258841 0.0159071025212758 0.0209520616828696 0.0129399585921325 0.0249438762783737 0.0257687682528775 0.00444899230324332 0.00793430396318483
"salonu" 0.0078755660563103 0.0392387679026879 0.0105801445953095 0.05134223265366 0.0513064829405944 0.0238606537819136 0.00419041233657392 0.0172532781228433 0.00831462542612455 0.00429479470881292 0.0222449615162166 0
"temat" 0.0315022642252412 0.0274671375318815 0.0317404337859284 0.0476749303212557 0.0476417341591234 0.00397677563031894 0.0125712370097218 0.00431331953071084 0.00415731271306228 0.00429479470881292 0.0133469769097299 0.00793430396318483
"uwagę" 0.0157511321126206 0.0196193839513439 0.0246870040557221 0.0293384186592343 0.0293179902517682 0.0198838781515947 0.0209520616828696 0.0172532781228433 0.0166292508522491 0.00858958941762584 0.0133469769097299 0.0277700638711469
"dziesięć" 0.0196889151407757 0.00784775358053757 0.0211602891906189 0.0110019069972129 0.0109942463444131 0.0119303268909568 0.0335232986925914 0.0388198757763975 0.0332585017044982 0.0386531523793163 0.00889798460648663 0.0119014559447772
"gdybym" 0.0315022642252412 0.0156955071610751 0.0246870040557221 0.02567111632683 0.0256532414702972 0.0159071025212758 0.0125712370097218 0.0129399585921325 0.0166292508522491 0.0257687682528775 0.0177959692129733 0.0158686079263697
"prosto" 0.0157511321126206 0.0196193839513439 0.00705342973020631 0.0183365116620214 0.0183237439073551 0.0318142050425515 0.0209520616828696 0.0301932367149758 0.0249438762783737 0.0386531523793163 0.0133469769097299 0.00793430396318483
"wieczór" 0.0118133490844654 0.0392387679026879 0.0176335743255158 0.00366730233240428 0.00366474878147103 0.0119303268909568 0.0125712370097218 0.0474465148378192 0.0166292508522491 0.0214739735440646 0.0578368999421631 0.00793430396318483
"zostać" 0.0196889151407757 0.0196193839513439 0.0176335743255158 0.00733460466480857 0.00732949756294206 0.0198838781515947 0.0377137110291653 0.0215665976535542 0.0124719381391868 0.0257687682528775 0.0222449615162166 0.0357043678343317
"drodze" 0.0118133490844654 0.0196193839513439 0.0282137189208253 0.0183365116620214 0.0183237439073551 0.0238606537819136 0.0125712370097218 0.0172532781228433 0.0207865635653114 0 0.0400409307291898 0.0277700638711469
"koniec" 0.0236266981689309 0.00784775358053757 0.0176335743255158 0.0146692093296171 0.0146589951258841 0.0238606537819136 0.0167616493462957 0.0215665976535542 0.0332585017044982 0.0128843841264388 0.0311429461227032 0.0238029118895545
"łóżka" 0.0118133490844654 0.0235432607416127 0.00352671486510316 0.0110019069972129 0.0109942463444131 0.0238606537819136 0.0460945357023131 0.0172532781228433 0.0540450652698096 0.0171791788352517 0.0177959692129733 0.00793430396318483
"musisz" 0.0354400472533963 0.0235432607416127 0 0.0183365116620214 0.0183237439073551 0.0198838781515947 0.00838082467314784 0.0172532781228433 0.00831462542612455 0.051537536505755 0.0311429461227032 0.0119014559447772
"oni" 0.0118133490844654 0.0117716303708064 0.0282137189208253 0.0330057209916386 0.0329827390332393 0.0198838781515947 0.0125712370097218 0.00862663906142167 0.0166292508522491 0.0128843841264388 0.0222449615162166 0.0238029118895545
"pieniądze" 0.0157511321126206 0 0.0387938635161347 0.0183365116620214 0.0183237439073551 0.0437445319335083 0.0251424740194435 0.00431331953071084 0.00415731271306228 0.00858958941762584 0 0.0555401277422938
"podłodze" 0.0315022642252412 0.0156955071610751 0.0176335743255158 0.0146692093296171 0.0146589951258841 0.0278374294122326 0.0209520616828696 0 0.0415731271306228 0.0300635629616904 0.00889798460648663 0.0158686079263697
"podwórku" 0.0157511321126206 0.0156955071610751 0.00352671486510316 0.0220038139944257 0.0219884926888262 0.0357909806728704 0.0419041233657392 0.00862663906142167 0.0124719381391868 0.0429479470881292 0.0133469769097299 0.00793430396318483
"pokój" 0.0236266981689309 0.0117716303708064 0.00352671486510316 0.0366730233240428 0.0366474878147103 0.0397677563031894 0.0125712370097218 0.00862663906142167 0.0291011889914359 0.0300635629616904 0.00444899230324332 0
"pomóc" 0.0157511321126206 0.0196193839513439 0.0282137189208253 0.0183365116620214 0.0183237439073551 0.0357909806728704 0.0460945357023131 0.00431331953071084 0.00831462542612455 0.00429479470881292 0.00444899230324332 0.0317372158527393
"samochód" 0.00393778302815515 0.00784775358053757 0.0105801445953095 0.0403403256564471 0.0403122365961813 0.0198838781515947 0.0209520616828696 0.0646997929606625 0 0.00858958941762584 0.00889798460648663 0.0119014559447772
"korytarza" 0 0.0235432607416127 0.0211602891906189 0.0110019069972129 0.0109942463444131 0 0.00838082467314784 0.00862663906142167 0.14550594495718 0 0 0.00793430396318483
"mieli" 0.0157511321126206 0.00784775358053757 0.0141068594604126 0.0366730233240428 0.0366474878147103 0.0278374294122326 0.0209520616828696 0.0129399585921325 0.0124719381391868 0.0214739735440646 0.0133469769097299 0.0119014559447772
"popołudnia" 0.0118133490844654 0.00784775358053757 0.0282137189208253 0.0476749303212557 0.0476417341591234 0.00795355126063788 0.0251424740194435 0.025879917184265 0 0.0214739735440646 0 0.00396715198159241
"samej" 0.0118133490844654 0.0353148911124191 0.0317404337859284 0.0183365116620214 0.0183237439073551 0.0278374294122326 0.0167616493462957 0.0172532781228433 0.0207865635653114 0.0128843841264388 0.0133469769097299 0.00793430396318483
"stole" 0.0157511321126206 0.0274671375318815 0.0141068594604126 0.0146692093296171 0.0146589951258841 0.0278374294122326 0.0377137110291653 0.00862663906142167 0.00831462542612455 0.0343583576705034 0.0222449615162166 0.0119014559447772
"uhm" 0.0708800945067927 0.0196193839513439 0.0246870040557221 0.0293384186592343 0.0293179902517682 0.0159071025212758 0.00419041233657392 0.00862663906142167 0.0249438762783737 0 0 0
"wyjść" 0.027564481197086 0.0156955071610751 0.0141068594604126 0.0183365116620214 0.0183237439073551 0.00795355126063788 0.0293328863560174 0.0215665976535542 0.0166292508522491 0.0429479470881292 0.00889798460648663 0.0158686079263697
"zlecenie" 0.0630045284504824 0.0313910143221503 0.0352671486510316 0.02567111632683 0.0256532414702972 0.00795355126063788 0.00838082467314784 0.00862663906142167 0.00831462542612455 0 0.0133469769097299 0
"żebyś" 0.0196889151407757 0.00784775358053757 0.0282137189208253 0.00366730233240428 0.00366474878147103 0.0397677563031894 0.0167616493462957 0.0215665976535542 0.00831462542612455 0.0429479470881292 0.0222449615162166 0.0238029118895545
"chłopcy" 0.027564481197086 0.0274671375318815 0.00352671486510316 0.00733460466480857 0.00732949756294206 0.0318142050425515 0.0125712370097218 0.0301932367149758 0.0124719381391868 0.0386531523793163 0.0355919384259465 0.00396715198159241
"domem" 0.0196889151407757 0.00784775358053757 0.0105801445953095 0.02567111632683 0.0256532414702972 0.0278374294122326 0.0167616493462957 0.025879917184265 0.0249438762783737 0.0128843841264388 0.00889798460648663 0.0238029118895545
"jakoś" 0.0354400472533963 0.0196193839513439 0.0176335743255158 0.0110019069972129 0.0109942463444131 0.00397677563031894 0.00838082467314784 0.0172532781228433 0.0166292508522491 0.0300635629616904 0.0489389153356765 0.0158686079263697
"jordan" 0 0 0 0.0550095349860642 0.0549712317220655 0 0 0.0862663906142167 0.0332585017044982 0 0 0
"kawałek" 0.0118133490844654 0.0235432607416127 0 0.0330057209916386 0.0329827390332393 0.00795355126063788 0.0125712370097218 0.0388198757763975 0.0207865635653114 0.0214739735440646 0.0266939538194599 0.00396715198159241
"kolei" 0.0315022642252412 0.0117716303708064 0.0317404337859284 0.0293384186592343 0.0293179902517682 0.0159071025212758 0.00838082467314784 0.00862663906142167 0.0374158144175605 0.00858958941762584 0.00889798460648663 0.00396715198159241
"mówiła" 0.027564481197086 0.0196193839513439 0.0176335743255158 0.0293384186592343 0.0293179902517682 0.0119303268909568 0.0209520616828696 0.00862663906142167 0.0124719381391868 0.00858958941762584 0.0266939538194599 0.0158686079263697
"pracę" 0.0157511321126206 0.0274671375318815 0.0176335743255158 0.0220038139944257 0.0219884926888262 0.0238606537819136 0.0125712370097218 0.00431331953071084 0.0124719381391868 0.0472427417969421 0.0177959692129733 0.00793430396318483
"każda" 0.0157511321126206 0.0196193839513439 0.0246870040557221 0.00733460466480857 0.00732949756294206 0.0238606537819136 0.0209520616828696 0.00862663906142167 0.0207865635653114 0.00858958941762584 0.0355919384259465 0.0357043678343317
"okazało" 0.0236266981689309 0.00392387679026879 0.0317404337859284 0.0110019069972129 0.0109942463444131 0.0159071025212758 0.00838082467314784 0.0215665976535542 0.00831462542612455 0.0257687682528775 0.00444899230324332 0.0595072797238862
"okno" 0.0078755660563103 0.0274671375318815 0.00705342973020631 0.0366730233240428 0.0366474878147103 0.0238606537819136 0 0.0129399585921325 0.0166292508522491 0.0171791788352517 0.0355919384259465 0.00396715198159241
"pytanie" 0.0196889151407757 0.0196193839513439 0.0176335743255158 0.02567111632683 0.0256532414702972 0.00795355126063788 0.0377137110291653 0 0.0249438762783737 0.0171791788352517 0.0177959692129733 0.0119014559447772
"rob" 0.0472533963378618 0.0588581518540318 0 0 0 0 0 0 0 0.0601271259233809 0.071183876851893 0
"sprawy" 0.0236266981689309 0.0117716303708064 0.0176335743255158 0.0183365116620214 0.0183237439073551 0.0198838781515947 0.0167616493462957 0.0172532781228433 0.0166292508522491 0.00429479470881292 0.0266939538194599 0.0357043678343317
"ulicy" 0.0157511321126206 0.0117716303708064 0.0317404337859284 0.0183365116620214 0.0183237439073551 0.0159071025212758 0.0293328863560174 0.0215665976535542 0.00415731271306228 0.0171791788352517 0.0177959692129733 0.0238029118895545
"wciąż" 0.0078755660563103 0.00784775358053757 0.0105801445953095 0.0146692093296171 0.0146589951258841 0.00795355126063788 0.0377137110291653 0.0345065562456867 0.0207865635653114 0.0386531523793163 0.0400409307291898 0
"wyszła" 0.0236266981689309 0.0156955071610751 0.0141068594604126 0.02567111632683 0.0256532414702972 0.0159071025212758 0.0125712370097218 0.025879917184265 0.0207865635653114 0.0214739735440646 0.00444899230324332 0.0198357599079621
"chciałabym" 0.0236266981689309 0.00784775358053757 0.0387938635161347 0.0183365116620214 0.0146589951258841 0.0238606537819136 0.0293328863560174 0 0.0124719381391868 0.0214739735440646 0.00444899230324332 0.0238029118895545
"odwróciła" 0.00393778302815515 0.0156955071610751 0.0246870040557221 0.0293384186592343 0.0293179902517682 0.0278374294122326 0.0335232986925914 0.00431331953071084 0.00831462542612455 0.00858958941762584 0.0222449615162166 0.0119014559447772
"popołudnie" 0.0393778302815515 0.0156955071610751 0.0317404337859284 0.0220038139944257 0.0219884926888262 0.0119303268909568 0.0209520616828696 0.00431331953071084 0.00415731271306228 0.0214739735440646 0.00444899230324332 0.0198357599079621
"przyjaciół" 0.00393778302815515 0.00784775358053757 0.06700758243696 0.00733460466480857 0.00732949756294206 0.00397677563031894 0.00838082467314784 0.00862663906142167 0.0166292508522491 0.0257687682528775 0.00444899230324332 0.0555401277422938
"rozumiem" 0.0157511321126206 0.0156955071610751 0.0317404337859284 0.0110019069972129 0.0109942463444131 0 0.0167616493462957 0.0215665976535542 0.0166292508522491 0.0128843841264388 0.0222449615162166 0.047605823779109
"szczególnie" 0.0196889151407757 0.0117716303708064 0.0282137189208253 0.0110019069972129 0.0109942463444131 0.0318142050425515 0.0125712370097218 0.00862663906142167 0.0207865635653114 0.0171791788352517 0.00444899230324332 0.0436386717975166
