"new_pl001" "new_pl002" "new_pl003" "new_pl004" "new_pl005" "new_pl006" "new_pl007" "new_pl008" "new_pl009" "old_pl001" "old_pl002" "old_pl003"
"new_pl001" 0 0.975875618399258 0.977730999672927 0.965306035923015 0.966012931852879 1.03224802167035 1.04166221225563 1.11650022893901 1.08359738174379 0.895214204243904 1.19799312578429 1.23422364807979
"new_pl002" 0.975875618399258 0 1.01518020202013 1.0155349766921 1.01462959153392 1.12215788241403 1.05029468826727 1.14025033463914 1.05194205798592 1.23543574014339 0.934464332377721 1.26840652882689
"new_pl003" 0.977730999672927 1.01518020202013 0 1.04569581341595 1.04533517805351 1.12664310837553 1.03759008354627 1.14182614778206 1.13782409419249 1.26166326989585 1.28611748202012 0.931897116681784
"new_pl004" 0.965306035923015 1.0155349766921 1.04569581341595 0 0.00283225119272961 0.975102047898506 1.03560826281568 1.00141614805165 1.00475726239375 1.18118186674202 1.21957900229594 1.2473109163419
"new_pl005" 0.966012931852879 1.01462959153392 1.04533517805351 0.00283225119272961 0 0.974637414663916 1.03550509362836 1.00117764774085 1.00500132785134 1.18098434744669 1.21853548071717 1.24637295893803
"new_pl006" 1.03224802167035 1.12215788241403 1.12664310837553 0.975102047898506 0.974637414663916 0 1.02977058120329 1.07899190882628 1.05411272363542 1.20769572850118 1.32944688692743 1.26653877224547
"new_pl007" 1.04166221225563 1.05029468826727 1.03759008354627 1.03560826281568 1.03550509362836 1.02977058120329 0 1.12514821141513 1.09374013934248 1.19383903142355 1.26161644391042 1.1966053819064
"new_pl008" 1.11650022893901 1.14025033463914 1.14182614778206 1.00141614805165 1.00117764774085 1.07899190882628 1.12514821141513 0 1.00079529514037 1.28587609397977 1.29065334054562 1.32276235075392
"new_pl009" 1.08359738174379 1.05194205798592 1.13782409419249 1.00475726239375 1.00500132785134 1.05411272363542 1.09374013934248 1.00079529514037 0 1.26590073627322 1.24131498718343 1.31035382346874
"old_pl001" 0.895214204243904 1.23543574014339 1.26166326989585 1.18118186674202 1.18098434744669 1.20769572850118 1.19383903142355 1.28587609397977 1.26590073627322 0 1.26105713531147 1.2425360058637
"old_pl002" 1.19799312578429 0.934464332377721 1.28611748202012 1.21957900229594 1.21853548071717 1.32944688692743 1.26161644391042 1.29065334054562 1.24131498718343 1.26105713531147 0 1.33589135451522
"old_pl003" 1.23422364807979 1.26840652882689 0.931897116681784 1.2473109163419 1.24637295893803 1.26653877224547 1.1966053819064 1.32276235075392 1.31035382346874 1.2425360058637 1.33589135451522 0
