"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.827800486964057 0.834320289717568 0.954226550117895 0.871769044397476 1.02488652581275 0.928903967446962 0.98039216530014 1.03507069208147 1.00841138031046 1.04600302362541 1.06307925872073 1.05818869468877 1.16022391779134 1.13712047964105 1.12035409190581 1.07426994825018 1.09188720248501 1.14014609086594 1.11356657113583 1.09583892932933 1.06577564515789 1.15013561215069 1.10117389142685
"new_it002" 0.827800486964057 0 0.871664350949263 0.976421343109978 0.89221715426741 1.08219551829024 0.907099872712526 1.05081311047609 1.05937164108367 0.988813400055499 1.05787748643374 1.04553782244219 1.11363022152809 1.11001356570529 1.10863937736248 1.14396679767452 1.1053801805531 1.11362108525961 1.16121588146182 1.16385803205115 1.09433555210031 1.14280793056286 1.17862040820284 1.10857471832368
"new_it003" 0.834320289717568 0.871664350949263 0 0.960213395991961 0.26281498786178 1.04538677286803 0.950645094975173 1.07434273406998 1.00489816330598 1.02734958437492 1.03826502470557 1.09226571225503 1.09810342564283 1.16323792880061 1.12996004372773 1.10978463500689 1.11363221778615 1.0875606848065 1.13045991551712 1.17010007363922 1.11877804735611 1.08758029150488 1.10279626019127 1.10266730238011
"new_it004" 0.954226550117895 0.976421343109978 0.960213395991961 0 1.00249333669767 1.03728946420187 0.928875277356719 1.03135443558215 1.07182159276379 1.02138264608876 1.01891761539431 1.07042806723398 1.12787537935802 1.1038315704321 1.13599878229747 1.0913171065153 1.08917081296862 1.09773293462786 1.15905607682087 1.17029104772171 1.06271996213315 1.0982703954189 1.13042737844935 1.10657347778051
"old_it003" 0.871769044397476 0.89221715426741 0.26281498786178 1.00249333669767 0 1.04046402389987 0.929847041545665 1.07717180711955 1.01008317684777 1.02102494931898 1.03432801551055 1.1050888142367 1.08423199203253 1.1303466095588 1.11519142185885 1.09858609129914 1.09256351899122 1.08259602026 1.12753315597663 1.15698979764986 1.1091588227229 1.07367395368753 1.09072305738883 1.08042942896065
"old_it006" 1.02488652581275 1.08219551829024 1.04538677286803 1.03728946420187 1.04046402389987 0 1.0401326815685 0.954987592672073 1.01715121152656 1.09970777276953 1.10236756775339 1.09263650624366 1.16278754434694 1.18875021802697 1.13709724524386 1.08819387171009 1.1114979331187 1.08843232143477 1.09630162959393 1.06042440936943 1.17072829390844 1.0854242014742 1.12403687659046 1.16113251918556
"old_it010" 0.928903967446962 0.907099872712526 0.950645094975173 0.928875277356719 0.929847041545665 1.0401326815685 0 0.996231466119849 0.988578945861755 0.966130725458574 0.983756224390512 1.04314030050169 1.05418252680668 1.05500682242901 1.01033578848074 1.05600917105546 1.00239577940568 0.99827223743643 1.09046700898185 1.09182247726705 1.02058348578843 1.02445485498874 1.06435573166603 1.0655925087672
"old_it011" 0.98039216530014 1.05081311047609 1.07434273406998 1.03135443558215 1.07717180711955 0.954987592672073 0.996231466119849 0 1.05231984953298 1.00641406324331 1.07703169634738 1.05746461340531 1.11368514463969 1.17803088886975 1.11205749770003 1.09243316934482 1.08472114305014 1.09942877129298 1.13808543435148 1.04421543018684 1.08008642379834 1.10173813648034 1.14834128902457 1.13663469560992
"old_it018" 1.03507069208147 1.05937164108367 1.00489816330598 1.07182159276379 1.01008317684777 1.01715121152656 0.988578945861755 1.05231984953298 0 1.04511277393352 1.06807501127129 0.963044056211623 1.11418847353751 1.16896083374501 1.07991988812169 1.11803398649245 1.07428222181553 1.03304239131427 1.12239419556101 1.13163841706166 1.10192885169669 1.06259810012655 1.10200819918005 1.13998799978336
"old_it025" 1.00841138031046 0.988813400055499 1.02734958437492 1.02138264608876 1.02102494931898 1.09970777276953 0.966130725458574 1.00641406324331 1.04511277393352 0 0.939079810371941 1.05774128104261 1.09377997355503 1.12251527535533 1.10309867869404 1.09275781721171 1.09743260972758 1.10758332188153 1.15819732870179 1.11350152355466 1.03272425358994 1.10584908099481 1.13584342335538 1.11989614607135
