"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"fece" 0.393483617107344 0.389595933360543 0.362896387993895 0.152839980095258 0.452488687782805 0.148153635319827 0.192481439289783 0.125259325948252 0.125825731362064 0.232462224888456 0.179340028694405 0.0941250294140717 0.0986679822397632 0.0549288038196645 0.102973885822555 0.124043828819516 0.103499064527686 0.17532239841041 0.082135523613963 0.193864362968506 0.157682434910158 0.103676529228806 0.105762074503506 0.0845029024909986
"nel" 0.183870849115581 0.18552187302883 0.172969306426997 0.149285561953508 0.166148190045249 0.170376680617801 0.208194209844051 0.183974634986495 0.184806542938031 0.172471973304338 0.172166427546628 0.207859439956075 0.189113632626213 0.147885241052943 0.214185682510915 0.186065743229274 0.163210063293659 0.163634238516383 0.209072241926451 0.180259846268961 0.201686835350202 0.199377940824627 0.172353010302009 0.139613491072085
"loro" 0.147096679292465 0.0779191866721086 0.213667966762761 0.113741380536006 0.2227092760181 0.207415089447757 0.106061201241309 0.172231573178847 0.239855300408934 0.104982940272206 0.139885222381636 0.231390697309593 0.160335471139615 0.304221067308911 0.292445835736057 0.220522362345807 0.195055929302177 0.144153972026337 0.22773940638417 0.180259846268961 0.0953428676200953 0.131589440944254 0.172353010302009 0.202072158130649
"mamma" 0.514838377523627 0.140996623501911 0.335763947770053 0.103078126110756 0.342901583710407 0.477795473906441 0.0707074674942059 0.320977022742396 0.14941805599245 0.0562408608601102 0.229555236728838 0.0352968860302769 0.197335964479526 0.0549288038196645 0.0411895543290222 0.103369857349597 0.0557302655149078 0.0857131725562006 0.0560014933731566 0.0476158084484049 0.0403373670700403 0.358880293484329 0.344706020604019 0.0771548240135205
"dopo" 0.161806347221711 0.155838373344217 0.152619976259115 0.220373924788512 0.155542986425339 0.211118930330753 0.184625054012649 0.180060281050613 0.145486001887386 0.153725019684301 0.254662840746054 0.125500039218762 0.10277914816642 0.173236996662019 0.193590905346404 0.137826476466129 0.159229330042594 0.22207503798652 0.19787194325182 0.180259846268961 0.22002200220022 0.171465029109179 0.211524149007012 0.154309648027041
"ne" 0.239032103850256 0.181811435568253 0.21027641173478 0.138622307528258 0.205033936651584 0.214822771213749 0.168912283458381 0.242689944024739 0.110097514941806 0.149975628960294 0.157819225251076 0.164718801474625 0.185002466699556 0.169011704060506 0.205947771645111 0.182620081317621 0.151267863540464 0.190906611602447 0.123203285420945 0.139446296170329 0.154015401540154 0.223303293723582 0.125347643856007 0.180027922698214
"club" 0.216967601956386 0.100181811435568 0.264541292182466 0.231037179213763 0.236849547511312 0.0814844994259047 0.200337824566917 0.133088033820018 0.153350110097515 0.198717708372389 0.190100430416069 0.188250058828143 0.172668968919586 0.156335826255968 0.160639261883186 0.20329405278754 0.155248596791529 0.116881598940274 0.141870449878663 0.159853071219645 0.161349468280161 0.167477470292687 0.266363743194015 0.113895216400911
"questo" 0.169161181186335 0.159548810804794 0.193318636594879 0.110186962394256 0.197963800904977 0.122226749138857 0.149271320265546 0.129173679884135 0.14941805599245 0.18372014547636 0.208034433285509 0.141187544121108 0.201447130406183 0.190138167068069 0.168877172748991 0.199848390875887 0.195055929302177 0.151946078622356 0.294941198431958 0.136045166995442 0.168683535020169 0.167477470292687 0.156684554820009 0.242486589756779
"sul" 0.1581289302394 0.16325924826537 0.145836866203154 0.18838416151276 0.141402714932127 0.088892181191896 0.161055898181247 0.199632050730027 0.125825731362064 0.198717708372389 0.175753228120516 0.188250058828143 0.176780134846242 0.130984070646892 0.14828239558448 0.248087657639032 0.191075196051113 0.128569758834301 0.209072241926451 0.204067750493164 0.168683535020169 0.183427705558657 0.250695287712014 0.194724079653171
"ti" 0.154451513257088 0.20778449779229 0.2068848567068 0.216819506646762 0.219174208144796 0.170376680617801 0.200337824566917 0.125259325948252 0.129757785467128 0.168722582580331 0.111190817790531 0.125500039218762 0.29600394671929 0.122533485443867 0.115330752121262 0.179174419405968 0.155248596791529 0.202594771496474 0.0970692551801381 0.142847425345215 0.198019801980198 0.175452587925672 0.223275490618512 0.224116393563083
"avevo" 0.128709594380907 0.144707060962487 0.189927081566898 0.277244615056515 0.162613122171946 0.0740768176599133 0.168912283458381 0.105687556268838 0.0983013526266121 0.149975628960294 0.251076040172166 0.129421915444349 0.180891300772899 0.3337981155195 0.160639261883186 0.251533319550686 0.206998129055372 0.13246581213231 0.145603882770207 0.0986327460716958 0.216354968830216 0.135576999760746 0.148850327079008 0.268204864427952
"sua" 0.147096679292465 0.103892248896145 0.125487536035272 0.159948816378759 0.116657239819005 0.107411385606874 0.19640963192835 0.20354640466591 0.102233406731677 0.161223801132316 0.164992826398852 0.243156325986352 0.180891300772899 0.160561118857481 0.267732103138644 0.22396802425746 0.258747661319215 0.155842131920365 0.145603882770207 0.251683558941569 0.187018701870187 0.123614323311269 0.168435896431509 0.209420236608127
"o" 0.165483764204023 0.155838373344217 0.145836866203154 0.159948816378759 0.14493778280543 0.155561317085818 0.164984090819814 0.105687556268838 0.267379679144385 0.213715271268419 0.236728837876614 0.317671974272492 0.0986679822397632 0.177462289263531 0.25949419227284 0.134380814554476 0.199036662553242 0.151946078622356 0.108269553854769 0.149649683694987 0.143014301430143 0.123614323311269 0.172353010302009 0.154309648027041
"no" 0.227999852903321 0.204074060331713 0.2068848567068 0.213265088505012 0.21210407239819 0.259268861809697 0.137486742349845 0.168317219242964 0.133689839572193 0.153725019684301 0.100430416068867 0.129421915444349 0.152113139286302 0.0887311446317657 0.160639261883186 0.127489490731169 0.163210063293659 0.140257918728328 0.149337315661751 0.193864362968506 0.227356068940227 0.131589440944254 0.137098985467508 0.209420236608127
"erano" 0.132387011363218 0.0890504990538385 0.125487536035272 0.17772090708751 0.130797511312217 0.174080521500796 0.172840476096948 0.195717696794144 0.188738597043095 0.11248172172022 0.186513629842181 0.203937563730489 0.123334977799704 0.232391093083196 0.160639261883186 0.144717800289436 0.191075196051113 0.187010558304438 0.13813701698712 0.22447452554248 0.139347268060139 0.247228646622538 0.152767440949508 0.205746197369388
"sitter" 0.319935277461111 0.16325924826537 0.396811938273698 0.195492997796261 0.34643665158371 0.0814844994259047 0.180696861374082 0.168317219242964 0.176942434727902 0.149975628960294 0.139885222381636 0.098046905639658 0.0781121526064792 0.0929564372332784 0.144163440151578 0.158500447936049 0.135344930536205 0.120777652238283 0.134403584095576 0.166655329569417 0.157682434910158 0.119626764494776 0.152767440949508 0.0734807847747814
"noi" 0.205935351009451 0.148417498423064 0.223842631846702 0.113741380536006 0.219174208144796 0.225934293862736 0.271045292061123 0.17614592711473 0.196602705253224 0.134978066064265 0.161406025824964 0.156875049023453 0.139779641506331 0.135209363248405 0.189471949913502 0.168837433671008 0.135344930536205 0.159738185218374 0.123203285420945 0.187062104618733 0.132013201320132 0.151527235026717 0.125347643856007 0.0845029024909986
"suo" 0.165483764204023 0.129865311120181 0.122095981007292 0.113741380536006 0.130797511312217 0.140745953553835 0.149271320265546 0.144831095627667 0.0707769738911607 0.104982940272206 0.157819225251076 0.180406306376971 0.201447130406183 0.156335826255968 0.172996128181893 0.186065743229274 0.282632060825604 0.202594771496474 0.16800448011947 0.272090333990885 0.194352768610194 0.131589440944254 0.152767440949508 0.209420236608127
"bambini" 0.161806347221711 0.0704983117509554 0.118704425979312 0.0604251084097533 0.109587104072398 0.296307270639653 0.0824920454099069 0.101773202332955 0.314564328405159 0.0974841588241911 0.269010043041607 0.270609459565456 0.0863344844597928 0.0380276334136139 0.156520306450284 0.196402728964234 0.163210063293659 0.202594771496474 0.328542094455852 0.0952316168968097 0.113678034470114 0.20336549964112 0.250695287712014 0.110221177162172
"fatto" 0.132387011363218 0.21891581017402 0.159403086315075 0.152839980095258 0.173218325791855 0.125930590021853 0.172840476096948 0.168317219242964 0.125825731362064 0.138727456788272 0.197274031563845 0.164718801474625 0.189113632626213 0.232391093083196 0.218304637943817 0.130935152642823 0.143306397038334 0.128569758834301 0.190405077468733 0.149649683694987 0.157682434910158 0.103676529228806 0.144933213208508 0.176353883459475
"ero" 0.121354760416284 0.166969685725947 0.179752416482957 0.18838416151276 0.176753393665158 0.0703729767769177 0.219978787759752 0.0939444944611892 0.141553947782321 0.18372014547636 0.139885222381636 0.109812534316417 0.197335964479526 0.278869311699835 0.181234039047697 0.179174419405968 0.167190796544724 0.128569758834301 0.115736419637857 0.0850282293721516 0.231023102310231 0.147539676210224 0.152767440949508 0.150635608788302
"essere" 0.132387011363218 0.144707060962487 0.145836866203154 0.159948816378759 0.166148190045249 0.114819067372866 0.19640963192835 0.125259325948252 0.153350110097515 0.198717708372389 0.139885222381636 0.14903129657228 0.176780134846242 0.173236996662019 0.131806573852871 0.0964785335262904 0.167190796544724 0.140257918728328 0.201605376143364 0.139446296170329 0.194352768610194 0.111651646861791 0.144933213208508 0.216768315085605
"proprio" 0.29419335858493 0.248599309858632 0.179752416482957 0.142176725670008 0.205033936651584 0.088892181191896 0.137486742349845 0.140916741691784 0.129757785467128 0.168722582580331 0.179340028694405 0.113734410542003 0.201447130406183 0.152110533654456 0.152401351017382 0.127489490731169 0.12340273078301 0.128569758834301 0.0784020907224193 0.156451942044759 0.113678034470114 0.135576999760746 0.0940107328920052 0.110221177162172
"ancora" 0.121354760416284 0.140996623501911 0.122095981007292 0.209710670363262 0.130797511312217 0.174080521500796 0.129630357072711 0.180060281050613 0.0707769738911607 0.179970754752353 0.121951219512195 0.145109420346694 0.168557802992929 0.194363459669582 0.14828239558448 0.165391771759355 0.103499064527686 0.155842131920365 0.100802688071682 0.180259846268961 0.168683535020169 0.135576999760746 0.160601668690509 0.146961569549563
"po" 0.132387011363218 0.115023561277875 0.139053756147193 0.0995237079690055 0.148472850678733 0.114819067372866 0.19640963192835 0.137002387755901 0.153350110097515 0.108732330996213 0.1506456241033 0.168640677700212 0.254892287452722 0.194363459669582 0.107092841255458 0.0964785335262904 0.127383464034075 0.194802664900456 0.115736419637857 0.139446296170329 0.198019801980198 0.179440146742164 0.101844960633006 0.150635608788302
"alle" 0.169161181186335 0.129865311120181 0.152619976259115 0.259472524347764 0.148472850678733 0.166672839734805 0.227835173036886 0.133088033820018 0.133689839572193 0.213715271268419 0.147058823529412 0.137265667895521 0.106890314093077 0.122533485443867 0.0741411977922399 0.130935152642823 0.13136419728514 0.163634238516383 0.145603882770207 0.0680225834977212 0.11001100110011 0.107664088045299 0.125347643856007 0.121243294878389
"quel" 0.13606442834553 0.152127935883641 0.135662201119213 0.0853060354020047 0.159078054298643 0.114819067372866 0.0824920454099069 0.101773202332955 0.102233406731677 0.123729893892243 0.182926829268293 0.109812534316417 0.160335471139615 0.211264630075633 0.135925529285773 0.165391771759355 0.195055929302177 0.163634238516383 0.134403584095576 0.22447452554248 0.124679134580125 0.139564558577239 0.0783422774100043 0.143287530310824
"tutte" 0.161806347221711 0.129865311120181 0.162794641343056 0.142176725670008 0.14493778280543 0.100003703840883 0.180696861374082 0.105687556268838 0.102233406731677 0.164973191856323 0.125538020086083 0.129421915444349 0.127446143726361 0.173236996662019 0.0494274651948266 0.130935152642823 0.111460531029816 0.190906611602447 0.13813701698712 0.122440650295898 0.128346167950128 0.167477470292687 0.156684554820009 0.110221177162172
"ora" 0.11399992645166 0.103892248896145 0.115312870951331 0.18482974337101 0.0954468325791855 0.188895885032779 0.141414934988412 0.105687556268838 0.224127083988676 0.116231112444228 0.0824964131994261 0.184328182602557 0.10277914816642 0.101407022436304 0.0988549303896532 0.141272138377782 0.0995183312766212 0.140257918728328 0.16800448011947 0.102033875246582 0.146681334800147 0.151527235026717 0.152767440949508 0.172679844220736
"tu" 0.239032103850256 0.222626247634596 0.162794641343056 0.17772090708751 0.159078054298643 0.100003703840883 0.223906980398319 0.125259325948252 0.129757785467128 0.0899853773761764 0.107604017216643 0.11765628676759 0.180891300772899 0.109857607639329 0.14828239558448 0.0861415477913307 0.115441264280881 0.109089492344255 0.13813701698712 0.0918304877219237 0.102676934360103 0.0837387351463434 0.0783422774100043 0.132265412594607
"jessi" 0 0 0 0 0 0 0 0 0.0157282164202579 0.221214052716434 0.0824964131994261 0.231390697309593 0.156224305212958 0.198588752271095 0.0823791086580443 0.516849286747984 0.218940328808567 0.140257918728328 0.212805674817995 0.234677913067138 0.165016501650165 0.215328176090597 0.497473461553527 0.051436549342347
"nella" 0.0845805905931674 0.0964713739749917 0.0813973206715279 0.120850216819507 0.0813065610859729 0.0851883403089003 0.133558549711278 0.168317219242964 0.106165460836741 0.161223801132316 0.0968436154949785 0.160796925249039 0.131557309653018 0.130984070646892 0.218304637943817 0.210185376610847 0.13932566378727 0.0896092258542097 0.126936718312488 0.139446296170329 0.212687935460213 0.179440146742164 0.133181871597007 0.135939451833346
"d" 0.161806347221711 0.204074060331713 0.189927081566898 0.138622307528258 0.190893665158371 0.155561317085818 0.15712770554268 0.164402865307081 0.14941805599245 0.0974841588241911 0.139885222381636 0.0823594007373127 0.0986679822397632 0.0676046816242025 0.0700222423593377 0.161946109847702 0.0835953982723618 0.0857131725562006 0.082135523613963 0.159853071219645 0.143014301430143 0.143552117393732 0.101844960633006 0.11756925563965
"all" 0.128709594380907 0.170680123186524 0.172969306426997 0.167057652662259 0.14493778280543 0.148153635319827 0.125702164434144 0.0939444944611892 0.204466813463353 0.108732330996213 0.143472022955524 0.14903129657228 0.111001480019734 0.105632315037816 0.094735974956751 0.0964785335262904 0.13136419728514 0.128569758834301 0.13813701698712 0.153050812869873 0.0953428676200953 0.115639205678284 0.113596302244506 0.113895216400911
"già" 0.13606442834553 0.137286186041334 0.139053756147193 0.131513471244757 0.155542986425339 0.181488203266788 0.204266017205484 0.133088033820018 0.0865051903114187 0.153725019684301 0.143472022955524 0.168640677700212 0.119223811873047 0.122533485443867 0.140044484718675 0.103369857349597 0.13136419728514 0.0896092258542097 0.0784020907224193 0.0782259710223794 0.077007700770077 0.127601882127761 0.121430529985507 0.143287530310824
"mai" 0.13606442834553 0.159548810804794 0.0780057656435476 0.106632544252506 0.109587104072398 0.100003703840883 0.145343127626979 0.172231573178847 0.125825731362064 0.161223801132316 0.186513629842181 0.145109420346694 0.21789179411281 0.190138167068069 0.11121179668836 0.0861415477913307 0.13136419728514 0.120777652238283 0.0784020907224193 0.146248554520101 0.0733406674000733 0.0877262939628359 0.109679188374006 0.132265412594607
"ad" 0.0919354245577906 0.0704983117509554 0.0610479905036459 0.0710883628350039 0.0742364253393665 0.114819067372866 0.129630357072711 0.129173679884135 0.11402956904687 0.206216489820404 0.204447632711621 0.19217193505373 0.061667488899852 0.169011704060506 0.11121179668836 0.10681551926125 0.119421997531945 0.194802664900456 0.134403584095576 0.197265492143392 0.168683535020169 0.171465029109179 0.0626738219280034 0.121243294878389
"uno" 0.110322509469349 0.0853400615932619 0.159403086315075 0.124404634961257 0.162613122171946 0.162968998851809 0.164984090819814 0.125259325948252 0.165146272412708 0.142476847512279 0.0860832137733142 0.137265667895521 0.082223318533136 0.0971817298347911 0.102973885822555 0.124043828819516 0.13136419728514 0.112985545642264 0.119469852529401 0.166655329569417 0.0806747341400807 0.163489911476194 0.0940107328920052 0.113895216400911
"stava" 0.0809031736108557 0.107602686356721 0.0576564354756656 0.103078126110756 0.0600961538461538 0.13704211267084 0.125702164434144 0.160488511371198 0.110097514941806 0.179970754752353 0.204447632711621 0.145109420346694 0.172668968919586 0.177462289263531 0.164758217316089 0.144717800289436 0.159229330042594 0.155842131920365 0.0522680604816128 0.156451942044759 0.102676934360103 0.135576999760746 0.0626738219280034 0.0771548240135205
"lui" 0.154451513257088 0.189232310489407 0.135662201119213 0.106632544252506 0.14493778280543 0.0851883403089003 0.204266017205484 0.117430618076486 0.0668449197860963 0.074987814480147 0.0251076040172166 0.121578162993176 0.29600394671929 0.101407022436304 0.325397479199275 0.0654675763214113 0.0238843995063891 0.0935052791522188 0.0373343289154377 0.0850282293721516 0.135680234690136 0.107664088045299 0.0352540248345019 0.297597178337865
"rispose" 0.11399992645166 0.0964713739749917 0.118704425979312 0.18127532522926 0.106052036199095 0.233341975628727 0.102133008602742 0.262261713704153 0.102233406731677 0.0899853773761764 0.0466284074605452 0.098046905639658 0.11511264594639 0.0845058520302531 0.11121179668836 0.0723589001447178 0.179132996297918 0.155842131920365 0.0858689565055068 0.166655329569417 0.132013201320132 0.107664088045299 0.133181871597007 0.102873098684694
"su" 0.1581289302394 0.107602686356721 0.132270646091233 0.0710883628350039 0.130797511312217 0.100003703840883 0.113917586518443 0.137002387755901 0.169078326517773 0.0787372052041543 0.114777618364419 0.109812534316417 0.197335964479526 0.101407022436304 0.140044484718675 0.124043828819516 0.147287130289399 0.136361865430319 0.108269553854769 0.0850282293721516 0.154015401540154 0.119626764494776 0.156684554820009 0.113895216400911
"dire" 0.139741845327842 0.129865311120181 0.115312870951331 0.131513471244757 0.106052036199095 0.088892181191896 0.137486742349845 0.164402865307081 0.125825731362064 0.11248172172022 0.197274031563845 0.172562553925798 0.143890807432988 0.101407022436304 0.144163440151578 0.0723589001447178 0.147287130289399 0.116881598940274 0.100802688071682 0.105435004421468 0.066006600660066 0.119626764494776 0.109679188374006 0.11756925563965
"quello" 0.169161181186335 0.133575748580758 0.166186196371036 0.167057652662259 0.183823529411765 0.100003703840883 0.106061201241309 0.133088033820018 0.110097514941806 0.161223801132316 0.16857962697274 0.121578162993176 0.123334977799704 0.139434655849918 0.127687618419969 0.075804562056371 0.135344930536205 0.0896092258542097 0.0784020907224193 0.102033875246582 0.077007700770077 0.0717760586968658 0.0665909357985037 0.0808288632522595
"sei" 0.1581289302394 0.115023561277875 0.118704425979312 0.216819506646762 0.109587104072398 0.118522908255861 0.219978787759752 0.144831095627667 0.0983013526266121 0.142476847512279 0.078909612625538 0.0823594007373127 0.131557309653018 0.0507035112181519 0.102973885822555 0.0723589001447178 0.143306397038334 0.136361865430319 0.0896023893970506 0.0476158084484049 0.143014301430143 0.171465029109179 0.0940107328920052 0.106547137923433
"logan" 0 0 0 0 0 0 0.734572023412028 0.00782870787176576 0.0275243787354514 0.536162873533051 0.0286944045911047 0.0392187622558632 0.0945568163131064 0.0253517556090759 0.951478705000412 0.0137826476466129 0.0159229330042594 0.0155842131920365 0.0298674631323502 0.0714237126726073 0.187018701870187 0.0877262939628359 0.054839594187003 0.0661327062973033
"chiese" 0.058838671716986 0.107602686356721 0.139053756147193 0.135067889386507 0.0954468325791855 0.188895885032779 0.0628510822170719 0.242689944024739 0.137621893677257 0.116231112444228 0.078909612625538 0.121578162993176 0.0863344844597928 0.118308192842354 0.0988549303896532 0.0999241954379436 0.147287130289399 0.140257918728328 0.145603882770207 0.166655329569417 0.135680234690136 0.0638009410638807 0.0861765051510047 0.0808288632522595
"sempre" 0.132387011363218 0.115023561277875 0.135662201119213 0.110186962394256 0.14493778280543 0.0703729767769177 0.121773971795577 0.125259325948252 0.106165460836741 0.119980503168235 0.200860832137733 0.0862812769628991 0.139779641506331 0.156335826255968 0.119449707554164 0.130935152642823 0.119421997531945 0.105193439046246 0.0746686578308755 0.0986327460716958 0.117345067840117 0.0757636175133583 0.109679188374006 0.106547137923433
"volta" 0.161806347221711 0.204074060331713 0.156011531287095 0.142176725670008 0.159078054298643 0.0703729767769177 0.145343127626979 0.0900301405253063 0.0983013526266121 0.11248172172022 0.136298421807747 0.184328182602557 0.119223811873047 0.118308192842354 0.115330752121262 0.110261181172903 0.0597109987659727 0.0740250126621732 0.0746686578308755 0.11223726277124 0.077007700770077 0.119626764494776 0.0979278467625054 0.0661327062973033
"tempo" 0.0661935056816092 0.0890504990538385 0.0746142106155672 0.0995237079690055 0.0919117647058824 0.114819067372866 0.113917586518443 0.109601910204721 0.125825731362064 0.104982940272206 0.139885222381636 0.0745156482861401 0.119223811873047 0.173236996662019 0.164758217316089 0.161946109847702 0.119421997531945 0.109089492344255 0.0933358222885944 0.119039521121012 0.172350568390172 0.127601882127761 0.125347643856007 0.102873098684694
"scuola" 0.128709594380907 0.122444436199028 0.21027641173478 0.0995237079690055 0.201498868778281 0.0740768176599133 0.153199512904113 0.0626296629741261 0.0235923246303869 0.0487420794120955 0.107604017216643 0.215703192407248 0.082223318533136 0.101407022436304 0.177115083614795 0.0516849286747984 0.0796146650212969 0.0935052791522188 0.182938211685645 0.0816271001972655 0.0256692335900257 0.0797511763298509 0.152767440949508 0.110221177162172
"momento" 0.121354760416284 0.111313123817298 0.128879091063252 0.106632544252506 0.13433257918552 0.077780658542909 0.0864202380484739 0.0587153090382432 0.0629128656810318 0.0599902515841176 0.129124820659971 0.0902031531884854 0.135668475579674 0.156335826255968 0.115330752121262 0.158500447936049 0.107479797778751 0.120777652238283 0.112002986746313 0.142847425345215 0.121012101210121 0.0877262939628359 0.090093619021505 0.128591373355867
"hai" 0.13606442834553 0.204074060331713 0.0949635407834492 0.156394398237009 0.0989819004524887 0.0851883403089003 0.125702164434144 0.101773202332955 0.0786410821012897 0.104982940272206 0.0466284074605452 0.0862812769628991 0.143890807432988 0.181687581865044 0.0782601532251421 0.075804562056371 0.111460531029816 0.124673705536292 0.112002986746313 0.108836133596354 0.0953428676200953 0.0917138527793285 0.0940107328920052 0.124917334117128
"quella" 0.102967675504725 0.122444436199028 0.135662201119213 0.127959053103007 0.141402714932127 0.13704211267084 0.109989393879876 0.168317219242964 0.0786410821012897 0.11248172172022 0.139885222381636 0.0784375245117264 0.10277914816642 0.139434655849918 0.119449707554164 0.10681551926125 0.0875761315234266 0.0818171192581914 0.100802688071682 0.102033875246582 0.0696736340300697 0.107664088045299 0.0822593912805045 0.0918509809684767
"so" 0.117677343433972 0.0964713739749917 0.118704425979312 0.138622307528258 0.109587104072398 0.0592614541279307 0.141414934988412 0.109601910204721 0.0786410821012897 0.11248172172022 0.078909612625538 0.109812534316417 0.131557309653018 0.122533485443867 0.123568662987066 0.075804562056371 0.167190796544724 0.109089492344255 0.0896023893970506 0.0816271001972655 0.088008800880088 0.151527235026717 0.129264757726507 0.128591373355867
"porta" 0.169161181186335 0.222626247634596 0.0813973206715279 0.124404634961257 0.0777714932126697 0.0481499314789437 0.11784577915701 0.101773202332955 0.0983013526266121 0.0974841588241911 0.118364418938307 0.0862812769628991 0.0493339911198816 0.0633793890226898 0.094735974956751 0.186065743229274 0.107479797778751 0.0818171192581914 0.0522680604816128 0.125841779470784 0.238357169050238 0.0638009410638807 0.137098985467508 0.0734807847747814
"qui" 0.125032177398595 0.0667878742903788 0.115312870951331 0.0924148716855051 0.123727375565611 0.129634430904848 0.0628510822170719 0.121344972012369 0.157282164202579 0.172471973304338 0.147058823529412 0.14903129657228 0.0657786548265088 0.0676046816242025 0.0864980640909465 0.0930328716146372 0.119421997531945 0.116881598940274 0.112002986746313 0.122440650295898 0.106343967730106 0.0996889704123136 0.090093619021505 0.0845029024909986
"be" 0.143419262310153 0.126154873659604 0.111921315923351 0.0426530177010023 0.106052036199095 0.033334567946961 0.133558549711278 0.0704583708458919 0.161214218307644 0.0674890330321323 0.0681492109038737 0.196093811279316 0.127446143726361 0.0591540964211772 0.115330752121262 0.0310109572048791 0.13932566378727 0.136361865430319 0.082135523613963 0.0952316168968097 0.17968463513018 0.227290852540075 0.090093619021505 0.110221177162172
"qualcosa" 0.106645092487037 0.103892248896145 0.10174665083941 0.0959692898272553 0.102516968325792 0.088892181191896 0.125702164434144 0.0939444944611892 0.11402956904687 0.157474410408309 0.1506456241033 0.145109420346694 0.106890314093077 0.0929564372332784 0.102973885822555 0.0689132382330646 0.163210063293659 0.112985545642264 0.0746686578308755 0.102033875246582 0.099009900990099 0.127601882127761 0.117513416115006 0.0771548240135205
"oh" 0.161806347221711 0.126154873659604 0.0881804307274886 0.110186962394256 0.0954468325791855 0.118522908255861 0.141414934988412 0.164402865307081 0.165146272412708 0.108732330996213 0.0860832137733142 0.141187544121108 0.11511264594639 0.0887311446317657 0.0864980640909465 0.0826958858796775 0.127383464034075 0.0818171192581914 0.0709352249393317 0.0748248418474934 0.099009900990099 0.119626764494776 0.0705080496690039 0.0808288632522595
"mano" 0.0809031736108557 0.0593669993692256 0.0813973206715279 0.0853060354020047 0.0600961538461538 0.107411385606874 0.133558549711278 0.113516264140604 0.0511167033658383 0.119980503168235 0.100430416068867 0.105890658090831 0.143890807432988 0.109857607639329 0.0659032869264355 0.161946109847702 0.0875761315234266 0.101297385748237 0.171737913011014 0.12924290864567 0.154015401540154 0.0917138527793285 0.164518782561009 0.0955250202072158
"dal" 0.102967675504725 0.0927609365144151 0.0915719857554689 0.113741380536006 0.0919117647058824 0.159265157968814 0.133558549711278 0.109601910204721 0.0904372444164832 0.0937347681001837 0.0932568149210904 0.113734410542003 0.106890314093077 0.12675877804538 0.131806573852871 0.134380814554476 0.107479797778751 0.0779210659601823 0.108269553854769 0.0816271001972655 0.077007700770077 0.0797511763298509 0.156684554820009 0.102873098684694
"fuori" 0.13606442834553 0.129865311120181 0.115312870951331 0.156394398237009 0.123727375565611 0.107411385606874 0.102133008602742 0.113516264140604 0.110097514941806 0.243710397060478 0.0860832137733142 0.101968781865244 0.082223318533136 0.0887311446317657 0.0906170195238487 0.124043828819516 0.0955375980255563 0.0857131725562006 0.0522680604816128 0.0918304877219237 0.0733406674000733 0.111651646861791 0.0509224803165028 0.0661327062973033
"abbiamo" 0.058838671716986 0.074208749211532 0.132270646091233 0.0781971991185043 0.106052036199095 0.0925960220748917 0.0903484306870409 0.125259325948252 0.14941805599245 0.116231112444228 0.0573888091822095 0.129421915444349 0.10277914816642 0.0845058520302531 0.131806573852871 0.0826958858796775 0.0557302655149078 0.0974013324502279 0.171737913011014 0.0748248418474934 0.113678034470114 0.103676529228806 0.231109718359513 0.0881769417297377
"detto" 0.139741845327842 0.0964713739749917 0.162794641343056 0.103078126110756 0.166148190045249 0.0851883403089003 0.0942766233256079 0.140916741691784 0.0668449197860963 0.0787372052041543 0.118364418938307 0.11765628676759 0.11511264594639 0.114082900240842 0.131806573852871 0.0689132382330646 0.107479797778751 0.066232906066155 0.0709352249393317 0.0646214543228352 0.066006600660066 0.0917138527793285 0.148850327079008 0.0771548240135205
"dalla" 0.121354760416284 0.126154873659604 0.10174665083941 0.0924148716855051 0.0813065610859729 0.129634430904848 0.102133008602742 0.144831095627667 0.102233406731677 0.0824865959281617 0.100430416068867 0.0627500196093811 0.10277914816642 0.0718299742257151 0.0823791086580443 0.127489490731169 0.115441264280881 0.0935052791522188 0.0896023893970506 0.0884293585470376 0.113678034470114 0.123614323311269 0.109679188374006 0.11756925563965
"forse" 0.0514838377523627 0.0519461244480724 0.0508733254197049 0.0853060354020047 0.0671662895927602 0.066669135893922 0.0824920454099069 0.0626296629741261 0.0943692985215477 0.149975628960294 0.147058823529412 0.137265667895521 0.143890807432988 0.139434655849918 0.160639261883186 0.0861415477913307 0.0995183312766212 0.144153972026337 0.0634683591562442 0.132644037820556 0.135680234690136 0.0797511763298509 0.0979278467625054 0.150635608788302
"altro" 0.106645092487037 0.137286186041334 0.125487536035272 0.103078126110756 0.127262443438914 0.055557613244935 0.0982048159641749 0.0939444944611892 0.110097514941806 0.146226238236287 0.107604017216643 0.101968781865244 0.127446143726361 0.122533485443867 0.102973885822555 0.0620219144097581 0.0955375980255563 0.0935052791522188 0.100802688071682 0.0646214543228352 0.0916758342500917 0.0996889704123136 0.0783422774100043 0.102873098684694
