"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.842271975418322 0.789422056868127 1.04599002705596 0.838816012138239 1.15506714884464 0.958830958244115 1.02339965089396 1.24535265709862 1.12972106316965 1.21635278943917 1.19473992547439 1.11734282789733 1.35982763806275 1.24485521677632 1.27172431188517 1.11019560174659 1.16491053957137 1.34565820955335 1.19703346953442 1.24342924939075 1.0811482951408 1.29923220441268 1.13839699418461
"new_it002" 0.842271975418322 0 0.820113526238436 1.03545751363899 0.837933600576565 1.20204323182344 0.944500839348908 1.07122593416927 1.22729777953428 1.0620301994791 1.20220922720551 1.19404079371169 1.05704183712438 1.17932739257448 1.16246963772666 1.22341173733829 1.09814292247237 1.15618274650972 1.28573845855016 1.27036945104773 1.17872204299879 1.17091525402154 1.26395832189579 1.05085309540046
"new_it003" 0.789422056868127 0.820113526238436 0 0.937036270255663 0.277812224146312 1.169691146134 0.922236641134381 1.09206636836643 1.15190065035871 1.05936236885252 1.14366160279204 1.20119480529007 1.14350320312813 1.26502213306433 1.16259133374936 1.25080956064164 1.12225718526184 1.13258054646224 1.23815445716279 1.34685192700076 1.27744128478953 1.14822291226094 1.21582975422412 1.10955210970319
"new_it004" 1.04599002705596 1.03545751363899 0.937036270255663 0 0.997931963827318 1.17535680068967 0.908103819650944 1.04917360037835 1.22449191477141 1.03908442498766 1.16514359113882 1.19489958766714 1.25438114962101 1.20558981121467 1.20853049225981 1.20533577194672 1.06365155457319 1.16663748201441 1.25776609517629 1.23923777622492 1.13501306058976 1.14705475838569 1.17717810224536 1.10439500380099
"old_it003" 0.838816012138239 0.837933600576565 0.277812224146312 0.997931963827318 0 1.19164973430252 0.913207913184485 1.1322797685372 1.148365102856 1.0488439708192 1.11931993802035 1.20427808442449 1.10496128465254 1.2215940603673 1.1149562271297 1.24115860563929 1.1108488510202 1.10507528671522 1.24271146910873 1.32072918204729 1.26160101853452 1.14784071487989 1.23271298171078 1.1037218971434
"old_it006" 1.15506714884464 1.20204323182344 1.169691146134 1.17535680068967 1.19164973430252 0 1.16403815390332 0.927521079649834 1.128612082546 1.26097104819199 1.30432355634602 1.18850523745329 1.34929684466983 1.34033702471572 1.28386212071393 1.09543578960884 1.14382817091182 1.06334557390613 1.15447523169654 1.0653617361181 1.24653727122724 1.03686156792859 1.15837101504421 1.17052841199295
"old_it010" 0.958830958244115 0.944500839348908 0.922236641134381 0.908103819650944 0.913207913184485 1.16403815390332 0 1.01576861219413 1.11887852380833 0.952323993885654 1.15554024888377 1.12733796497138 1.06909635517747 1.16728277953317 0.971391243048403 1.1441430877171 0.974179198604459 1.05065753747958 1.14534424929754 1.19696557194976 1.04386106232155 1.02942675713373 1.12603112733451 1.0524197535689
"old_it011" 1.02339965089396 1.07122593416927 1.09206636836643 1.04917360037835 1.1322797685372 0.927521079649834 1.01576861219413 0 1.16577232508427 1.01997439349364 1.2584885041865 1.06182551843027 1.11999720074217 1.24753953651759 1.01543366135458 1.14763718266523 0.993554958084235 1.07978764618338 1.18444021613442 1.00420312044283 1.06319404867128 1.099533667522 1.20867403930244 1.11774586378364
"old_it018" 1.24535265709862 1.22729777953428 1.15190065035871 1.22449191477141 1.148365102856 1.128612082546 1.11887852380833 1.16577232508427 0 1.17579563251178 1.30774364920894 1.07340232875325 1.27681390565302 1.38891235351199 1.20739567386332 1.25677536293331 1.07785296806633 1.04343423194018 1.1722005277837 1.20278521763917 1.20460964558832 1.00248547777617 1.20867478851568 1.23992713613621
"old_it025" 1.12972106316965 1.0620301994791 1.05936236885252 1.03908442498766 1.0488439708192 1.26097104819199 0.952323993885654 1.01997439349364 1.17579563251178 0 1.04222419700072 1.09752940253439 1.07534399696005 1.13841125004285 1.05162265545709 1.19556819867948 1.01214451233438 1.10751601921476 1.27988172275631 1.1948303384229 1.11096744578662 1.08934448513736 1.24690480751584 1.11589507147852
