"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.859285889894608 0.846550823617503 0.944325640710049 0.875664499418279 1.01688234841462 0.942811263589213 1.00370955849763 1.06745534313235 1.00655133100887 1.09440190641839 1.09801225985923 1.08242676401511 1.22520456335308 1.1875001764686 1.16234675017642 1.04767531373046 1.09265231772227 1.16307490325544 1.13795895665889 1.1502502457103 1.06571904455912 1.15544928957122 1.1071932393424
"new_it002" 0.859285889894608 0 0.875919793428652 0.97646366507669 0.888190712892604 1.10908123357367 0.934691261081334 1.06439771900768 1.11463506437398 0.992428506056183 1.10022000825558 1.08043533281592 1.12547031961065 1.15320805607767 1.16108731456271 1.14089593592473 1.09231490771661 1.10679329899606 1.1864481612265 1.19927118264766 1.13210409839377 1.14207858480605 1.20016533878983 1.1125139545933
"new_it003" 0.846550823617503 0.875919793428652 0 0.948215453629601 0.264224407586664 1.07595741159009 0.94509246176778 1.09971316282076 1.02358301014343 1.01868096954112 1.07982319309344 1.13870833141539 1.13170619987195 1.20711382899459 1.17149202956754 1.13646714853936 1.10924249720127 1.09179408632788 1.15038659973833 1.19485723882888 1.17895912101565 1.10433548502824 1.1163680646229 1.11850064176716
"new_it004" 0.944325640710049 0.97646366507669 0.948215453629601 0 0.99789094146188 1.05065404680652 0.932594982416902 1.04274361424965 1.11418508532491 0.991005603974195 1.05308798745117 1.10942904137292 1.15249145104041 1.15287850372878 1.17705764825491 1.10736892571661 1.05395728216484 1.10295498651691 1.17062111553536 1.18271787873994 1.1002137771247 1.10256910588894 1.12927303249622 1.11948737929268
"old_it003" 0.875664499418279 0.888190712892604 0.264224407586664 0.99789094146188 0 1.07312305072768 0.918440682166641 1.10417445931618 1.02823835597903 1.01061934986215 1.06420836785835 1.14364535757 1.10610280269198 1.16547691911057 1.1518501076984 1.12380575421969 1.08229428895664 1.07529460958669 1.1555352568872 1.18866374604857 1.16774117585277 1.08769583388407 1.11219861973383 1.0906809643477
"old_it006" 1.01688234841462 1.10908123357367 1.07595741159009 1.05065404680652 1.07312305072768 0 1.02626728238771 0.96278790626463 1.05442931863972 1.09979571840825 1.12321216922532 1.13899986342023 1.19390097088197 1.25228591578673 1.19632414801448 1.09066005302903 1.0987642983592 1.07456542418538 1.10872807746426 1.08636833617881 1.22075477719372 1.08122357786389 1.15725780639437 1.18245870951703
"old_it010" 0.942811263589213 0.934691261081334 0.94509246176778 0.932594982416902 0.918440682166641 1.02626728238771 0 0.99779352420379 1.02351315473039 0.958837771794615 1.00805540311089 1.0453455541042 1.05164895737612 1.07769329938877 1.02509751971886 1.05196858847529 0.965724452348869 0.972891783937391 1.09981689384356 1.09877909587401 1.04395294752212 0.992350484828557 1.07308823698195 1.05135221017883
"old_it011" 1.00370955849763 1.06439771900768 1.09971316282076 1.04274361424965 1.10417445931618 0.96278790626463 0.99779352420379 0 1.10695570097907 0.995792558105677 1.12895239163654 1.06341882516371 1.11762365720784 1.2285410898231 1.14099457973509 1.10911648657406 1.06322763450715 1.09596884022074 1.13686331114831 1.04768288261498 1.10377930322565 1.11426376024972 1.16677460630538 1.14043711521479
"old_it018" 1.06745534313235 1.11463506437398 1.02358301014343 1.11418508532491 1.02823835597903 1.05442931863972 1.02351315473039 1.10695570097907 0 1.07536889772668 1.13762744669486 0.995921038103736 1.14375048419208 1.24450204219259 1.13066080032244 1.14161418371532 1.08980528262099 1.03388533192661 1.14516027888992 1.16142048260717 1.1685133930296 1.05928248883499 1.11668982684755 1.1808554231965
"old_it025" 1.00655133100887 0.992428506056183 1.01868096954112 0.991005603974195 1.01061934986215 1.09979571840825 0.958837771794615 0.995792558105677 1.07536889772668 0 0.960602662383005 1.0830446935411 1.07276668259439 1.13102442141802 1.12537443313799 1.05983673090201 1.0407024748672 1.08986861117542 1.16387869223641 1.13345378364263 1.0449855682304 1.05988900927896 1.14382686014137 1.12160191570392
