"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"fuori" 0.13606442834553 0.129865311120181 0.115312870951331 0.156394398237009 0.123727375565611 0.107411385606874 0.102133008602742 0.113516264140604 0.110097514941806 0.243710397060478 0.0860832137733142 0.101968781865244 0.082223318533136 0.0887311446317657 0.0906170195238487 0.124043828819516 0.0955375980255563 0.0857131725562006 0.0522680604816128 0.0918304877219237 0.0733406674000733 0.111651646861791 0.0509224803165028 0.0661327062973033
"abbiamo" 0.058838671716986 0.074208749211532 0.132270646091233 0.0781971991185043 0.106052036199095 0.0925960220748917 0.0903484306870409 0.125259325948252 0.14941805599245 0.116231112444228 0.0573888091822095 0.129421915444349 0.10277914816642 0.0845058520302531 0.131806573852871 0.0826958858796775 0.0557302655149078 0.0974013324502279 0.171737913011014 0.0748248418474934 0.113678034470114 0.103676529228806 0.231109718359513 0.0881769417297377
"detto" 0.139741845327842 0.0964713739749917 0.162794641343056 0.103078126110756 0.166148190045249 0.0851883403089003 0.0942766233256079 0.140916741691784 0.0668449197860963 0.0787372052041543 0.118364418938307 0.11765628676759 0.11511264594639 0.114082900240842 0.131806573852871 0.0689132382330646 0.107479797778751 0.066232906066155 0.0709352249393317 0.0646214543228352 0.066006600660066 0.0917138527793285 0.148850327079008 0.0771548240135205
"dalla" 0.121354760416284 0.126154873659604 0.10174665083941 0.0924148716855051 0.0813065610859729 0.129634430904848 0.102133008602742 0.144831095627667 0.102233406731677 0.0824865959281617 0.100430416068867 0.0627500196093811 0.10277914816642 0.0718299742257151 0.0823791086580443 0.127489490731169 0.115441264280881 0.0935052791522188 0.0896023893970506 0.0884293585470376 0.113678034470114 0.123614323311269 0.109679188374006 0.11756925563965
"forse" 0.0514838377523627 0.0519461244480724 0.0508733254197049 0.0853060354020047 0.0671662895927602 0.066669135893922 0.0824920454099069 0.0626296629741261 0.0943692985215477 0.149975628960294 0.147058823529412 0.137265667895521 0.143890807432988 0.139434655849918 0.160639261883186 0.0861415477913307 0.0995183312766212 0.144153972026337 0.0634683591562442 0.132644037820556 0.135680234690136 0.0797511763298509 0.0979278467625054 0.150635608788302
"altro" 0.106645092487037 0.137286186041334 0.125487536035272 0.103078126110756 0.127262443438914 0.055557613244935 0.0982048159641749 0.0939444944611892 0.110097514941806 0.146226238236287 0.107604017216643 0.101968781865244 0.127446143726361 0.122533485443867 0.102973885822555 0.0620219144097581 0.0955375980255563 0.0935052791522188 0.100802688071682 0.0646214543228352 0.0916758342500917 0.0996889704123136 0.0783422774100043 0.102873098684694
"davvero" 0.161806347221711 0.111313123817298 0.132270646091233 0.0853060354020047 0.116657239819005 0.077780658542909 0.149271320265546 0.129173679884135 0.11402956904687 0.134978066064265 0.111190817790531 0.109812534316417 0.135668475579674 0.0760552668272278 0.0411895543290222 0.0895872097029839 0.111460531029816 0.0779210659601823 0.0634683591562442 0.0646214543228352 0.0806747341400807 0.0917138527793285 0.0940107328920052 0.0808288632522595
"cui" 0.0772257566285441 0.0779191866721086 0.0813973206715279 0.0639795265515035 0.084841628959276 0.0851883403089003 0.0864202380484739 0.0587153090382432 0.165146272412708 0.0599902515841176 0.100430416068867 0.137265667895521 0.135668475579674 0.169011704060506 0.115330752121262 0.120598166907863 0.12340273078301 0.0779210659601823 0.082135523613963 0.108836133596354 0.102676934360103 0.103676529228806 0.0940107328920052 0.139613491072085
"cose" 0.0956128415401022 0.0890504990538385 0.115312870951331 0.110186962394256 0.106052036199095 0.0925960220748917 0.0903484306870409 0.0743727247817748 0.106165460836741 0.134978066064265 0.136298421807747 0.137265667895521 0.0986679822397632 0.0802805594287404 0.0659032869264355 0.075804562056371 0.107479797778751 0.0428565862781003 0.123203285420945 0.102033875246582 0.117345067840117 0.0837387351463434 0.105762074503506 0.106547137923433
"occhi" 0.106645092487037 0.103892248896145 0.0678311005596066 0.0995237079690055 0.0742364253393665 0.0740768176599133 0.0510665043013709 0.105687556268838 0.0943692985215477 0.0787372052041543 0.0430416068866571 0.0823594007373127 0.143890807432988 0.122533485443867 0.0906170195238487 0.113706843084557 0.12340273078301 0.0857131725562006 0.0858689565055068 0.163254200394531 0.099009900990099 0.139564558577239 0.117513416115006 0.132265412594607
"allora" 0.161806347221711 0.148417498423064 0.176360861454977 0.142176725670008 0.180288461538462 0.088892181191896 0.0824920454099069 0.0782870787176577 0.0629128656810318 0.116231112444228 0.0430416068866571 0.0941250294140717 0.0986679822397632 0.0971817298347911 0.0782601532251421 0.0551305905864517 0.0995183312766212 0.112985545642264 0.0597349262647004 0.0748248418474934 0.077007700770077 0.0877262939628359 0.0470053664460026 0.0734807847747814
"sarebbe" 0.0809031736108557 0.111313123817298 0.0712226555875869 0.0853060354020047 0.0742364253393665 0.114819067372866 0.102133008602742 0.0822014326535405 0.117961623151935 0.0899853773761764 0.154232424677188 0.098046905639658 0.0945568163131064 0.156335826255968 0.11121179668836 0.0516849286747984 0.0915568647744915 0.112985545642264 0.0485346275900691 0.0578191959730631 0.113678034470114 0.107664088045299 0.090093619021505 0.128591373355867
"andare" 0.088258007575479 0.0667878742903788 0.0983550958114295 0.131513471244757 0.109587104072398 0.0814844994259047 0.0824920454099069 0.0782870787176577 0.145486001887386 0.116231112444228 0.125538020086083 0.129421915444349 0.0740009866798224 0.0845058520302531 0.127687618419969 0.0964785335262904 0.0796146650212969 0.0506486928741185 0.0485346275900691 0.0646214543228352 0.106343967730106 0.127601882127761 0.0940107328920052 0.0918509809684767
"stata" 0.0992902585224139 0.0704983117509554 0.0780057656435476 0.103078126110756 0.0707013574660633 0.055557613244935 0.113917586518443 0.0743727247817748 0.141553947782321 0.101233549548198 0.136298421807747 0.0941250294140717 0.061667488899852 0.177462289263531 0.0782601532251421 0.0895872097029839 0.0995183312766212 0.0740250126621732 0.134403584095576 0.0646214543228352 0.099009900990099 0.0677884998803732 0.113596302244506 0.110221177162172
"idea" 0.0956128415401022 0.0630774368298022 0.0746142106155672 0.0639795265515035 0.0742364253393665 0.088892181191896 0.0942766233256079 0.0352291854229459 0.0943692985215477 0.0899853773761764 0.0681492109038737 0.0274531335791042 0.0781121526064792 0.130984070646892 0.094735974956751 0.0895872097029839 0.111460531029816 0.17532239841041 0.171737913011014 0.0782259710223794 0.157682434910158 0.0877262939628359 0.121430529985507 0.128591373355867
"madre" 0.106645092487037 0.0222626247634596 0.0644395455316262 0.106632544252506 0.0565610859728507 0.151857476202822 0.031425541108536 0.0548009551023604 0.0786410821012897 0.0599902515841176 0.197274031563845 0.188250058828143 0.041111659266568 0.101407022436304 0.0617843314935332 0.148163462201089 0.0915568647744915 0.0740250126621732 0.0858689565055068 0.119039521121012 0.0366703337000367 0.115639205678284 0.164518782561009 0.106547137923433
"modo" 0.0661935056816092 0.0667878742903788 0.0881804307274886 0.0710883628350039 0.0989819004524887 0.0703729767769177 0.043210119024237 0.0548009551023604 0.110097514941806 0.086235986652169 0.0968436154949785 0.11765628676759 0.168557802992929 0.160561118857481 0.115330752121262 0.0826958858796775 0.115441264280881 0.163634238516383 0.123203285420945 0.0680225834977212 0.099009900990099 0.0797511763298509 0.0665909357985037 0.0808288632522595
"david" 0.27212885669106 0.0593669993692256 0.0339155502798033 0.0390985995592521 0.0318156108597285 0.411126338012519 0.0510665043013709 0.395349747524171 0.0235923246303869 0.0074987814480147 0.00358680057388809 0.11765628676759 0.0904456503864496 0.012675877804538 0.00823791086580443 0.0895872097029839 0.00796146650212969 0.0233763197880547 0.082135523613963 0.363920821712809 0.00733406674000733 0.0319004705319403 0.0509224803165028 0.0110221177162172
"michael" 0.27212885669106 0.0593669993692256 0.0339155502798033 0.0390985995592521 0.0318156108597285 0.411126338012519 0.0510665043013709 0.395349747524171 0.0235923246303869 0.0074987814480147 0.00717360114777618 0.11765628676759 0.0904456503864496 0.012675877804538 0.00823791086580443 0.0895872097029839 0.0159229330042594 0.0233763197880547 0.082135523613963 0.35371743418815 0.00733406674000733 0.0319004705319403 0.0509224803165028 0.0110221177162172
"va" 0.0919354245577906 0.0890504990538385 0.0644395455316262 0.135067889386507 0.0777714932126697 0.0814844994259047 0.0549946969399379 0.109601910204721 0.0432525951557093 0.11248172172022 0.0753228120516499 0.105890658090831 0.0904456503864496 0.0887311446317657 0.0988549303896532 0.103369857349597 0.115441264280881 0.128569758834301 0.0672017920477879 0.122440650295898 0.121012101210121 0.119626764494776 0.0430882525755024 0.0955250202072158
"karen" 0.334644945390358 0.122444436199028 0 0.017772090708751 0 0.455572428608467 0.0824920454099069 0.191803342858261 0.0117961623151935 0 0.00717360114777618 0.101968781865244 0.168557802992929 0.00422529260151266 0.0205947771645111 0.0620219144097581 0.00398073325106485 0.0272723730860638 0.0410677618069815 0.425141146860758 0 0.0279129117154478 0.0430882525755024 0.00734807847747814
"genitori" 0.0441290037877395 0.0519461244480724 0.176360861454977 0.113741380536006 0.176753393665158 0.066669135893922 0.0471383116628039 0.0391435393588288 0.110097514941806 0.0787372052041543 0.111190817790531 0.0666718958349675 0.0452228251932248 0.109857607639329 0.094735974956751 0.151609124112742 0.12340273078301 0.13246581213231 0.0746686578308755 0.0374124209237467 0.022002200220022 0.0837387351463434 0.0940107328920052 0.0991990594459549
"questa" 0.110322509469349 0.115023561277875 0.0813973206715279 0.0746427809767541 0.0813065610859729 0.0814844994259047 0.0864202380484739 0.0508866011664775 0.0943692985215477 0.0974841588241911 0.0573888091822095 0.0941250294140717 0.0986679822397632 0.122533485443867 0.0700222423593377 0.103369857349597 0.0875761315234266 0.0701289593641641 0.112002986746313 0.0748248418474934 0.106343967730106 0.0518382646144031 0.0744251635395041 0.128591373355867
"fu" 0.121354760416284 0.0630774368298022 0.0610479905036459 0.0781971991185043 0.0671662895927602 0.0703729767769177 0.0746356601327729 0.0900301405253063 0.0904372444164832 0.0824865959281617 0.16857962697274 0.0588281433837948 0.0575563229731952 0.0676046816242025 0.0782601532251421 0.0861415477913307 0.127383464034075 0.151946078622356 0.0410677618069815 0.0714237126726073 0.0806747341400807 0.139564558577239 0.125347643856007 0.0698067455360423
"miei" 0.0698709226639209 0.100181811435568 0.139053756147193 0.0390985995592521 0.148472850678733 0.100003703840883 0.03928192638567 0.0626296629741261 0.110097514941806 0.0599902515841176 0.147058823529412 0.0470625147070358 0.082223318533136 0.135209363248405 0.0205947771645111 0.199848390875887 0.0676724652681024 0.0584407994701368 0.0522680604816128 0.0510169376232909 0.0256692335900257 0.0757636175133583 0.148850327079008 0.11756925563965
"hanno" 0.058838671716986 0.0816296241326852 0.0983550958114295 0.0604251084097533 0.0989819004524887 0.0703729767769177 0.0824920454099069 0.0548009551023604 0.0589808115759673 0.0937347681001837 0.0824964131994261 0.113734410542003 0.0740009866798224 0.0464782186166392 0.0864980640909465 0.137826476466129 0.0875761315234266 0.066232906066155 0.153070748553295 0.0986327460716958 0.033003300330033 0.095701411595821 0.148850327079008 0.121243294878389
"altra" 0.0992902585224139 0.100181811435568 0.10513820586739 0.0817516172602545 0.0989819004524887 0.0703729767769177 0.0824920454099069 0.105687556268838 0.0865051903114187 0.074987814480147 0.118364418938307 0.125500039218762 0.111001480019734 0.0718299742257151 0.094735974956751 0.0792502239680243 0.0915568647744915 0.0935052791522188 0.0560014933731566 0.054418066798177 0.0586725339200587 0.0757636175133583 0.0509224803165028 0.124917334117128
"parte" 0.0735483396462325 0.0593669993692256 0.0881804307274886 0.0959692898272553 0.084841628959276 0.0925960220748917 0.106061201241309 0.101773202332955 0.106165460836741 0.11248172172022 0.100430416068867 0.101968781865244 0.0904456503864496 0.0887311446317657 0.094735974956751 0.075804562056371 0.111460531029816 0.0896092258542097 0.0709352249393317 0.0408135500986327 0.0733406674000733 0.115639205678284 0.0509224803165028 0.0845029024909986
"verso" 0.0698709226639209 0.0667878742903788 0.0542648804476853 0.127959053103007 0.0600961538461538 0.148153635319827 0.0982048159641749 0.14874544956355 0.110097514941806 0.0374939072400735 0.0502152080344333 0.0745156482861401 0.119223811873047 0.0887311446317657 0.0782601532251421 0.10681551926125 0.0835953982723618 0.124673705536292 0.0485346275900691 0.125841779470784 0.0916758342500917 0.0478507057979105 0.0783422774100043 0.0624586670585642
"ed" 0.0845805905931674 0.103892248896145 0.0474817703917246 0.0533162721262529 0.116657239819005 0.077780658542909 0.0942766233256079 0.0587153090382432 0.102233406731677 0.101233549548198 0.118364418938307 0.0784375245117264 0.119223811873047 0.0802805594287404 0.0823791086580443 0.0516849286747984 0.0756339317702321 0.13246581213231 0.0522680604816128 0.115638391946126 0.117345067840117 0.0797511763298509 0.0940107328920052 0.0624586670585642
"stanza" 0.0625160886992976 0.037104374605766 0.030523995251823 0.103078126110756 0.0282805429864253 0.0481499314789437 0.0707074674942059 0.121344972012369 0.0668449197860963 0.0562408608601102 0.0609756097560976 0.0862812769628991 0.0534451570465384 0.0887311446317657 0.201828816212209 0.186065743229274 0.115441264280881 0.0350644796820821 0.082135523613963 0.136045166995442 0.146681334800147 0.0837387351463434 0.121430529985507 0.0771548240135205
"papà" 0.128709594380907 0.0816296241326852 0.21027641173478 0.202601834079761 0.208569004524887 0.011111522648987 0.137486742349845 0.0352291854229459 0.0786410821012897 0.142476847512279 0.175753228120516 0 0.0082223318533136 0.0380276334136139 0.0535464206277288 0.0482392667631452 0.0358265992595836 0.0701289593641641 0.00746686578308755 0.00680225834977212 0.0256692335900257 0.131589440944254 0.195855693525011 0.0257182746711735
"giorno" 0.0772257566285441 0.0890504990538385 0.0949635407834492 0.0746427809767541 0.0883766968325792 0.118522908255861 0.102133008602742 0.066544016910009 0.0550487574709028 0.0674890330321323 0.114777618364419 0.0784375245117264 0.061667488899852 0.164786411458994 0.0535464206277288 0.103369857349597 0.0955375980255563 0.0896092258542097 0.0858689565055068 0.0748248418474934 0.088008800880088 0.0797511763298509 0.0665909357985037 0.0955250202072158
"padre" 0.0735483396462325 0.0408148120663426 0.0440902153637443 0.241700433639013 0.0388857466063348 0.0592614541279307 0.043210119024237 0.0430578932947117 0.0904372444164832 0.11248172172022 0.104017216642755 0.0941250294140717 0.0575563229731952 0.0591540964211772 0.107092841255458 0.11715250499621 0.115441264280881 0.0896092258542097 0.0298674631323502 0.0884293585470376 0.121012101210121 0.167477470292687 0.0665909357985037 0.0698067455360423
"fosse" 0.0661935056816092 0.0964713739749917 0.0949635407834492 0.0817516172602545 0.0919117647058824 0.066669135893922 0.113917586518443 0.0822014326535405 0.0943692985215477 0.142476847512279 0.1506456241033 0.0823594007373127 0.0863344844597928 0.0887311446317657 0.0782601532251421 0.0895872097029839 0.103499064527686 0.0857131725562006 0.0560014933731566 0.0612203251479491 0.055005500550055 0.0598133822473881 0.0235026832230013 0.11756925563965
"stato" 0.0625160886992976 0.0964713739749917 0.0576564354756656 0.0710883628350039 0.0565610859728507 0.077780658542909 0.0746356601327729 0.117430618076486 0.0747090279962252 0.11248172172022 0.0824964131994261 0.0431406384814495 0.11511264594639 0.114082900240842 0.135925529285773 0.0620219144097581 0.0915568647744915 0.0935052791522188 0.0672017920477879 0.0476158084484049 0.117345067840117 0.0638009410638807 0.0705080496690039 0.154309648027041
"tanto" 0.102967675504725 0.0816296241326852 0.0813973206715279 0.0746427809767541 0.0813065610859729 0.0518537723619393 0.0549946969399379 0.117430618076486 0.11402956904687 0.116231112444228 0.139885222381636 0.14903129657228 0.0534451570465384 0.0845058520302531 0.0700222423593377 0.0689132382330646 0.0557302655149078 0.0935052791522188 0.0485346275900691 0.0476158084484049 0.0916758342500917 0.139564558577239 0.0587567080575032 0.055110588581086
"tre" 0.0956128415401022 0.115023561277875 0.111921315923351 0.106632544252506 0.116657239819005 0.129634430904848 0.0549946969399379 0.0861157865894234 0.0629128656810318 0.0637396423081249 0.0502152080344333 0.0941250294140717 0.0863344844597928 0.177462289263531 0.0782601532251421 0.075804562056371 0.0597109987659727 0.0701289593641641 0.0448011946985253 0.0850282293721516 0.044004400440044 0.0996889704123136 0.0744251635395041 0.0367403923873907
"avrei" 0.0661935056816092 0.0964713739749917 0.0881804307274886 0.127959053103007 0.0813065610859729 0.055557613244935 0.141414934988412 0.0508866011664775 0.0629128656810318 0.101233549548198 0.0896700143472023 0.0509843909326222 0.111001480019734 0.114082900240842 0.0823791086580443 0.120598166907863 0.119421997531945 0.0506486928741185 0.0522680604816128 0.0408135500986327 0.066006600660066 0.103676529228806 0.0783422774100043 0.0624586670585642
"niente" 0.0698709226639209 0.0667878742903788 0.0678311005596066 0.0888604535437549 0.0600961538461538 0.0518537723619393 0.0667792748556389 0.0822014326535405 0.0511167033658383 0.176221364028345 0.114777618364419 0.0784375245117264 0.106890314093077 0.139434655849918 0.107092841255458 0.0654675763214113 0.0835953982723618 0.0623368527681459 0.0560014933731566 0.0782259710223794 0.0843417675100843 0.0797511763298509 0.0940107328920052 0.0845029024909986
"esclamò" 0.121354760416284 0.0927609365144151 0.10174665083941 0.0462074358427525 0.0954468325791855 0.0629652950109263 0.0549946969399379 0.0352291854229459 0.0471846492607738 0.074987814480147 0.0430416068866571 0.0627500196093811 0.041111659266568 0.0845058520302531 0.102973885822555 0.134380814554476 0.0875761315234266 0.105193439046246 0.100802688071682 0.142847425345215 0.077007700770077 0.123614323311269 0.0861765051510047 0.0587846278198251
"senza" 0.0404515868054279 0.0816296241326852 0.0915719857554689 0.156394398237009 0.0742364253393665 0.088892181191896 0.0903484306870409 0.101773202332955 0.0904372444164832 0.12747928461625 0.0753228120516499 0.0745156482861401 0.106890314093077 0.0760552668272278 0.0370705988961199 0.0861415477913307 0.0557302655149078 0.0818171192581914 0.0448011946985253 0.0986327460716958 0.0916758342500917 0.0518382646144031 0.0861765051510047 0.0698067455360423
"sembrava" 0.0698709226639209 0.0482356869874958 0.0406986603357639 0.0817516172602545 0.0600961538461538 0.0629652950109263 0.0785638527713399 0.0782870787176577 0.0786410821012897 0.108732330996213 0.107604017216643 0.0666718958349675 0.11511264594639 0.122533485443867 0.0906170195238487 0.0585762524981049 0.115441264280881 0.13246581213231 0.0746686578308755 0.0952316168968097 0.113678034470114 0.0717760586968658 0.0626738219280034 0.0587846278198251
"telefono" 0.143419262310153 0.285703684464398 0.0915719857554689 0.106632544252506 0.0954468325791855 0.0370384088299567 0.113917586518443 0.0430578932947117 0.0393205410506449 0.104982940272206 0.0896700143472023 0.0470625147070358 0.0328893274132544 0.0760552668272278 0.0823791086580443 0.0620219144097581 0.0358265992595836 0.0506486928741185 0.0709352249393317 0.0408135500986327 0.0806747341400807 0.043863146981418 0.0822593912805045 0.0845029024909986
"testa" 0.0514838377523627 0.0927609365144151 0.0440902153637443 0.0959692898272553 0.042420814479638 0.0592614541279307 0.0707074674942059 0.0939444944611892 0.0589808115759673 0.0974841588241911 0.0932568149210904 0.0666718958349675 0.0657786548265088 0.0507035112181519 0.0494274651948266 0.130935152642823 0.0796146650212969 0.13246581213231 0.082135523613963 0.12924290864567 0.106343967730106 0.0598133822473881 0.129264757726507 0.051436549342347
"mie" 0.0147096679292465 0.0148417498423064 0.0440902153637443 0.0710883628350039 0.0530260180995475 0.0814844994259047 0.0785638527713399 0.0313148314870631 0.373545139981126 0.0487420794120955 0.114777618364419 0.098046905639658 0.0657786548265088 0.101407022436304 0.123568662987066 0.134380814554476 0.0875761315234266 0.0389605329800912 0.0672017920477879 0.0408135500986327 0.044004400440044 0.0877262939628359 0.0861765051510047 0.0587846278198251
"mal" 0.0110322509469349 0.0074208749211532 0.00339155502798033 0 0.00353506787330317 0.011111522648987 0 0.00391435393588288 0.00786410821012897 0.0674890330321323 0.0932568149210904 0.290218840693388 0.0740009866798224 0.0760552668272278 0.0411895543290222 0.11715250499621 0.0437880657617133 0.389605329800912 0.149337315661751 0.0646214543228352 0.190685735240191 0.127601882127761 0.0979278467625054 0.0845029024909986
"siamo" 0.0809031736108557 0.0816296241326852 0.108529760895371 0.0995237079690055 0.106052036199095 0.0629652950109263 0.106061201241309 0.0822014326535405 0.125825731362064 0.0712384237561396 0.0717360114777618 0.0902031531884854 0.061667488899852 0.0633793890226898 0.0864980640909465 0.0654675763214113 0.0557302655149078 0.0896092258542097 0.082135523613963 0.0476158084484049 0.0953428676200953 0.0558258234308956 0.101844960633006 0.0367403923873907
"lavoro" 0.106645092487037 0.0667878742903788 0.108529760895371 0.113741380536006 0.109587104072398 0.066669135893922 0.109989393879876 0.0704583708458919 0.0589808115759673 0.0787372052041543 0.107604017216643 0.105890658090831 0.041111659266568 0.0591540964211772 0.11121179668836 0.0895872097029839 0.0636917320170375 0.066232906066155 0.0896023893970506 0.0374124209237467 0.0953428676200953 0.043863146981418 0.0470053664460026 0.055110588581086
"sulla" 0.058838671716986 0.0519461244480724 0.0678311005596066 0.113741380536006 0.063631221719457 0.0851883403089003 0.03928192638567 0.0978588483970721 0.0707769738911607 0.0937347681001837 0.0573888091822095 0.101968781865244 0.0904456503864496 0.0845058520302531 0.0535464206277288 0.134380814554476 0.0597109987659727 0.0740250126621732 0.100802688071682 0.0952316168968097 0.066006600660066 0.0717760586968658 0.0822593912805045 0.0698067455360423
"letto" 0.0551612547346744 0.0927609365144151 0.0474817703917246 0.0888604535437549 0.042420814479638 0.0518537723619393 0.0746356601327729 0.0939444944611892 0.0668449197860963 0.108732330996213 0.136298421807747 0.0274531335791042 0.0493339911198816 0.0295770482105886 0.226542548809622 0.103369857349597 0.0119421997531945 0.0350644796820821 0.0522680604816128 0.0816271001972655 0.055005500550055 0.0598133822473881 0.199772807395511 0.0881769417297377
"sí" 0 0 0 0 0.0742364253393665 0.103707544723879 0.0903484306870409 0.156574157435315 0.0353884869455804 0.0562408608601102 0.114777618364419 0.0392187622558632 0.0657786548265088 0.0549288038196645 0.107092841255458 0.075804562056371 0.0995183312766212 0.128569758834301 0.126936718312488 0.0748248418474934 0.15034836817015 0.135576999760746 0.0861765051510047 0.11756925563965
"anni" 0.106645092487037 0.055656561908649 0.10513820586739 0.110186962394256 0.102516968325792 0.103707544723879 0.0667792748556389 0.0352291854229459 0.102233406731677 0.0599902515841176 0.0753228120516499 0.180406306376971 0.111001480019734 0.0676046816242025 0.0453085097619244 0.0585762524981049 0.0716531985191672 0.0857131725562006 0.0672017920477879 0.0578191959730631 0.033003300330033 0.0717760586968658 0.0587567080575032 0.0293923139099126
"qualche" 0.088258007575479 0.0667878742903788 0.108529760895371 0.0924148716855051 0.120192307692308 0.0703729767769177 0.0707074674942059 0.0626296629741261 0.117961623151935 0.11248172172022 0.0824964131994261 0.0902031531884854 0.106890314093077 0.0718299742257151 0.057665376060631 0.0516849286747984 0.0636917320170375 0.0740250126621732 0.0448011946985253 0.0748248418474934 0.0733406674000733 0.0677884998803732 0.0352540248345019 0.051436549342347
"sia" 0.0625160886992976 0.0593669993692256 0.0746142106155672 0.0888604535437549 0.063631221719457 0.0629652950109263 0.0942766233256079 0.0978588483970721 0.0668449197860963 0.0824865959281617 0.0573888091822095 0.113734410542003 0.111001480019734 0.12675877804538 0.144163440151578 0.0516849286747984 0.0477687990127782 0.0467526395761094 0.0858689565055068 0.0646214543228352 0.0733406674000733 0.0478507057979105 0.0665909357985037 0.0881769417297377
"adesso" 0.0661935056816092 0.100181811435568 0.108529760895371 0.0817516172602545 0.102516968325792 0.0518537723619393 0.0903484306870409 0.0939444944611892 0.0235923246303869 0.138727456788272 0.1506456241033 0.0549062671582085 0.106890314093077 0.0845058520302531 0.152401351017382 0.0654675763214113 0.0716531985191672 0.0350644796820821 0.0522680604816128 0.0442146792735188 0.0366703337000367 0.0398755881649254 0.0665909357985037 0.0183701961936953
"nuovo" 0.125032177398595 0.107602686356721 0.0813973206715279 0.0675339446932537 0.0813065610859729 0.0518537723619393 0.125702164434144 0.0587153090382432 0.0668449197860963 0.101233549548198 0.104017216642755 0.109812534316417 0.0493339911198816 0.0971817298347911 0.0535464206277288 0.0826958858796775 0.0437880657617133 0.0467526395761094 0.0597349262647004 0.0748248418474934 0.0623395672900623 0.0638009410638807 0.0430882525755024 0.0624586670585642
"chi" 0.0735483396462325 0.126154873659604 0.128879091063252 0.113741380536006 0.13433257918552 0.0740768176599133 0.0707074674942059 0.0743727247817748 0.0786410821012897 0.0787372052041543 0.0645624103299857 0.0666718958349675 0.061667488899852 0.12675877804538 0.0864980640909465 0.0275652952932258 0.051749532263843 0.0623368527681459 0.0522680604816128 0.0714237126726073 0.033003300330033 0.043863146981418 0.0509224803165028 0.0661327062973033
"amiche" 0.0257419188761814 0.0037104374605766 0.0644395455316262 0.0924148716855051 0.063631221719457 0.066669135893922 0.0746356601327729 0.0469722472305946 0.416797735136835 0.0374939072400735 0.078909612625538 0.0862812769628991 0.0534451570465384 0.114082900240842 0.131806573852871 0.0275652952932258 0.0676724652681024 0.0272723730860638 0.0672017920477879 0.054418066798177 0.0513384671800513 0.0917138527793285 0.0587567080575032 0.0404144316261298
"dell" 0.029419335858493 0.0408148120663426 0.0847888756995082 0.0710883628350039 0.0919117647058824 0.0481499314789437 0.0982048159641749 0.0822014326535405 0.121893677256999 0.0562408608601102 0.039454806312769 0.0588281433837948 0.0493339911198816 0.0760552668272278 0.0823791086580443 0.0344566191165323 0.051749532263843 0.0623368527681459 0.179204778794101 0.0714237126726073 0.0696736340300697 0.167477470292687 0.0235026832230013 0.121243294878389
"però" 0.132387011363218 0.129865311120181 0.111921315923351 0.163503234520509 0.084841628959276 0.055557613244935 0.109989393879876 0.113516264140604 0.0235923246303869 0.0974841588241911 0.0932568149210904 0.0588281433837948 0.020555829633284 0.0507035112181519 0.0659032869264355 0.0379022810281855 0.0477687990127782 0.0467526395761094 0.0224005973492626 0.0782259710223794 0.0696736340300697 0.0358880293484329 0.0235026832230013 0.0991990594459549
"vi" 0.0514838377523627 0.0333939371451894 0.0712226555875869 0.0639795265515035 0.0813065610859729 0.0814844994259047 0.0549946969399379 0.144831095627667 0.106165460836741 0.0674890330321323 0.0681492109038737 0.0588281433837948 0.111001480019734 0.114082900240842 0.0494274651948266 0.0861415477913307 0.0716531985191672 0.0896092258542097 0.0784020907224193 0.0510169376232909 0.066006600660066 0.0837387351463434 0.0626738219280034 0.0477625101036079
"subito" 0.102967675504725 0.0853400615932619 0.0847888756995082 0.0604251084097533 0.0883766968325792 0.0814844994259047 0.0824920454099069 0.105687556268838 0.0589808115759673 0.11248172172022 0.0717360114777618 0.0509843909326222 0.061667488899852 0.0760552668272278 0.0453085097619244 0.0551305905864517 0.0835953982723618 0.0740250126621732 0.0560014933731566 0.0612203251479491 0.0916758342500917 0.043863146981418 0.0705080496690039 0.0624586670585642
"te" 0.0661935056816092 0.111313123817298 0.10513820586739 0.0853060354020047 0.0989819004524887 0.0592614541279307 0.0785638527713399 0.0743727247817748 0.0275243787354514 0.0562408608601102 0.0717360114777618 0.0431406384814495 0.111001480019734 0.0718299742257151 0.0535464206277288 0.0516849286747984 0.0597109987659727 0.066232906066155 0.0858689565055068 0.0374124209237467 0.044004400440044 0.0518382646144031 0.105762074503506 0.128591373355867
"certo" 0.102967675504725 0.0964713739749917 0.111921315923351 0.131513471244757 0.106052036199095 0.0703729767769177 0.0589228895785049 0.113516264140604 0.0550487574709028 0.0562408608601102 0.0322812051649928 0.0666718958349675 0.0493339911198816 0.0591540964211772 0.0741411977922399 0.0275652952932258 0.0756339317702321 0.0428565862781003 0.0448011946985253 0.0680225834977212 0.0916758342500917 0.0677884998803732 0.0274197970935015 0.0881769417297377
