"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.858955783045982 0.822686552074298 0.954307119731274 0.860911824627282 1.03984897375994 0.937694347901343 1.00315175653131 1.09567207298757 1.04070293908979 1.12480569329388 1.12278878696582 1.09011203957434 1.23674550377465 1.20652532221411 1.18904775678821 1.060496417057 1.08810721651477 1.18335640555687 1.1657826942666 1.17712891128441 1.07576272286136 1.20080951432106 1.14620564692308
"new_it002" 0.858955783045982 0 0.846938073962441 0.987270749807693 0.86222458260666 1.10460586724811 0.924923486580129 1.05712948927318 1.1140850809109 0.996684562847773 1.11268584900326 1.0889506306611 1.1039811269685 1.14186228986964 1.16779073712448 1.13839666761806 1.07160337676328 1.08943200120324 1.18709566161653 1.19938287379014 1.12788694408623 1.1253556844488 1.19798867169417 1.12055315799643
"new_it003" 0.822686552074298 0.846938073962441 0 0.932975444561312 0.269319758577605 1.06462393124517 0.928115953968493 1.07461702189299 1.02541148999226 1.00693097822568 1.06669141887308 1.13893089879738 1.1063628038807 1.17353252129301 1.15822289096716 1.16983749142646 1.10064690413542 1.07247210860893 1.14946102547808 1.20367001883424 1.16096949914079 1.07223534472853 1.12828447377287 1.11860544598107
"new_it004" 0.954307119731274 0.987270749807693 0.932975444561312 0 0.989679085350974 1.07423761922435 0.936386851755189 1.05171578786374 1.13252822602042 1.00254462935957 1.06193411480733 1.14566080537836 1.17532288853157 1.16593614381227 1.19687782051188 1.13555638060591 1.05022375876711 1.1117732322977 1.1969033397725 1.22087876116483 1.1220493903312 1.09597779208307 1.1316077127514 1.14643295736052
"old_it003" 0.860911824627282 0.86222458260666 0.269319758577605 0.989679085350974 0 1.06808052064224 0.907791810932683 1.08953300170448 1.02788251473916 1.00560986520141 1.05796618104319 1.14899139511207 1.08567640904584 1.13430048844201 1.1419148244841 1.15551931472735 1.07433829709927 1.05624432162581 1.15880126239871 1.19922104140086 1.15419694593172 1.05361834033381 1.12974186357714 1.09227763321671
"old_it006" 1.03984897375994 1.10460586724811 1.06462393124517 1.07423761922435 1.06808052064224 0 1.0300954628539 0.944781524136871 1.06171108122514 1.13073263265917 1.14945455748987 1.16041370306909 1.20127972235839 1.25863705175144 1.20720324301463 1.09902257898637 1.09535742961975 1.0671481429767 1.12419505962822 1.09761371713043 1.24178570343574 1.06088683461525 1.15676809445512 1.21329492635753
"old_it010" 0.937694347901343 0.924923486580129 0.928115953968493 0.936386851755189 0.907791810932683 1.0300954628539 0 1.01451341922515 1.01818521020715 0.972763631446643 1.02693171474341 1.07262772451861 1.05510661968147 1.06262096099602 1.03037490129094 1.06547482801789 0.942330203803502 0.948292069907694 1.09761097675191 1.1180314422929 1.04778484651338 0.954188534905308 1.06956669843144 1.07659371178314
"old_it011" 1.00315175653131 1.05712948927318 1.07461702189299 1.05171578786374 1.08953300170448 0.944781524136871 1.01451341922515 0 1.10819435054098 1.00500640230051 1.16210076617445 1.05252712735425 1.12315881996571 1.22859011002115 1.1451337962883 1.1068425697636 1.04132714266245 1.06490203768289 1.13217913228613 1.05030619982395 1.10303070213916 1.10998420883666 1.16497149080354 1.17621597498818
"old_it018" 1.09567207298757 1.1140850809109 1.02541148999226 1.13252822602042 1.02788251473916 1.06171108122514 1.01818521020715 1.10819435054098 0 1.08955015665078 1.16225643359089 1.01514318397205 1.1654860213861 1.24743207819525 1.14621552466304 1.17605364877456 1.07301748436738 1.02732370785258 1.15219312106355 1.1913960040038 1.17933022637573 1.0355379097935 1.13728023492236 1.21132504685312
"old_it025" 1.04070293908979 0.996684562847773 1.00693097822568 1.00254462935957 1.00560986520141 1.13073263265917 0.972763631446643 1.00500640230051 1.08955015665078 0 0.983954417034676 1.09820813282376 1.08982902446924 1.13587187984618 1.13322628723644 1.06080915868775 1.02821759092496 1.08124349374323 1.18940059183963 1.14828665787216 1.05824223045691 1.05119276793475 1.15212037223546 1.14867612368989
"old_it026" 1.12480569329388 1.11268584900326 1.06669141887308 1.06193411480733 1.05796618104319 1.14945455748987 1.02693171474341 1.16210076617445 1.16225643359089 0.983954417034676 0 1.0789247815353 1.12135313572003 1.07563100258384 1.14130314906051 1.12650772672204 1.05056144273485 1.08501795351885 1.2353872928904 1.22784001289102 1.1802698534953 1.08287148258849 1.18653061081955 1.17533208249009
"old_it032" 1.12278878696582 1.0889506306611 1.13893089879738 1.14566080537836 1.14899139511207 1.16041370306909 1.07262772451861 1.05252712735425 1.01514318397205 1.09820813282376 1.0789247815353 0 1.10359922821316 1.16706121087356 1.12351041543238 1.14628861080079 1.03783906154802 1.13544461289865 1.18273246107161 1.10287779907043 1.16801201673466 1.0660370834274 1.22052826867356 1.09337185267381
"old_it037" 1.09011203957434 1.1039811269685 1.1063628038807 1.17532288853157 1.08567640904584 1.20127972235839 1.05510661968147 1.12315881996571 1.1654860213861 1.08982902446924 1.12135313572003 1.10359922821316 0 1.0231605250723 1.07261863602262 1.09204831184178 0.993074980938987 1.0317127529437 1.19260905122141 1.11026635958593 1.13472313181874 0.999476466566823 1.13539890461353 0.9902436698766
"old_it040" 1.23674550377465 1.14186228986964 1.17353252129301 1.16593614381227 1.13430048844201 1.25863705175144 1.06262096099602 1.22859011002115 1.24743207819525 1.13587187984618 1.07563100258384 1.16706121087356 1.0231605250723 0 1.08228355048203 1.08830122051333 1.00439229995352 1.03007472051982 1.17079513411969 1.16526241305292 1.13113231255643 1.05544347704968 1.17066298612257 1.05394036029126
