"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.833757424017947 0.808467137485575 0.987156096504305 0.845996407288588 1.04828537728639 0.934652934882027 1.00827296059858 1.13741809453791 1.08991041794526 1.19133345873766 1.17553444136235 1.07915111278987 1.28818682517336 1.21521506978016 1.24902525585205 1.08789589864414 1.0988445123454 1.25049410069772 1.19033164217944 1.24018512998168 1.07773689579632 1.2830441303316 1.15291952871988
"new_it002" 0.833757424017947 0 0.798920441307752 0.966163756091359 0.827451805249026 1.11120736873264 0.896676351585139 1.05012510710652 1.11774830195891 1.00638697265203 1.12405546406946 1.11693575926825 1.06024197775051 1.1544338136084 1.11291161888876 1.19227580444208 1.06419630063089 1.08074399703518 1.19858903337291 1.201761549161 1.149046054117 1.11586505138952 1.24215173482186 1.07963367796741
"new_it003" 0.808467137485575 0.798920441307752 0 0.948946908381832 0.259503735339314 1.08474918527745 0.918205091645692 1.08152673047693 1.0814536569676 1.03380131658931 1.12156141498166 1.20043267796015 1.12782421645427 1.22647424173616 1.16169088949934 1.2614420790131 1.12923311378231 1.10395405780038 1.19115537352857 1.28915434930029 1.24434298649415 1.11610911079994 1.20916312682901 1.11975063250354
"new_it004" 0.987156096504305 0.966163756091359 0.948946908381832 0 1.00167131281973 1.09417493204473 0.942598209089765 1.03581996268994 1.17302768298812 1.02280725468352 1.12024543193444 1.16043640093489 1.20337644407395 1.17157440724313 1.1888878301644 1.17992829693756 1.04293592481916 1.12720227685857 1.21749520809131 1.24989699710325 1.13448618808823 1.11798494792856 1.19182068956171 1.12620452267005
"old_it003" 0.845996407288588 0.827451805249026 0.259503735339314 1.00167131281973 0 1.09111905464794 0.909792253796088 1.10377118653357 1.08307034019916 1.02176748763208 1.10762357738563 1.22104425225265 1.10848098457961 1.20688019170328 1.14170704046027 1.25108317655553 1.11303362452764 1.08151935336515 1.20339564468847 1.28288618654558 1.23401273659916 1.11970717038866 1.20953800346663 1.11055266288179
"old_it006" 1.04828537728639 1.11120736873264 1.08474918527745 1.09417493204473 1.09111905464794 0 1.05042333086981 0.911002608863369 1.08327891277191 1.15094611108577 1.22119862903765 1.18277322224583 1.22953520770935 1.30054199440042 1.20072850983415 1.12895110165032 1.09236444305528 1.06299626237731 1.12389029849256 1.11795757627564 1.27653610791247 1.05502935440822 1.17902944696144 1.20115144749526
"old_it010" 0.934652934882027 0.896676351585139 0.918205091645692 0.942598209089765 0.909792253796088 1.05042333086981 0 0.997748824415358 1.0314128022035 0.947125769039409 1.05652546844898 1.08559761641979 1.00310097981605 1.06201000020679 0.952401890891511 1.09387152037867 0.920354902722282 0.952066450774727 1.10984543583745 1.13826657269957 1.02363910649086 0.96369565520267 1.12513141230765 1.04227112564848
"old_it011" 1.00827296059858 1.05012510710652 1.08152673047693 1.03581996268994 1.10377118653357 0.911002608863369 0.997748824415358 0 1.12353343090044 1.0199764097581 1.20287550382695 1.03599720343909 1.08686975752591 1.22590376338601 1.0953647696164 1.102871814733 1.01102504243552 1.04241321554516 1.12412866564679 1.02744637908014 1.08814490646042 1.09857553346042 1.1771941394489 1.13094563259256
"old_it018" 1.13741809453791 1.11774830195891 1.0814536569676 1.17302768298812 1.08307034019916 1.08327891277191 1.0314128022035 1.12353343090044 0 1.11217565713637 1.22330844658164 1.02749650441418 1.18636468575684 1.27760641745771 1.12417212682699 1.21339607901627 1.05724510406794 1.03311406463191 1.17121000296957 1.19077933985684 1.19300149188328 1.0377601854891 1.19188314473983 1.17739728400371
"old_it025" 1.08991041794526 1.00638697265203 1.03380131658931 1.02280725468352 1.02176748763208 1.15094611108577 0.947125769039409 1.0199764097581 1.11217565713637 0 1.03497371906188 1.10566002325755 1.09673275286853 1.14120159754048 1.1043406881258 1.09748100293662 1.02216647892354 1.09334968259261 1.24538102721504 1.15911748150764 1.11213200660608 1.05388854579324 1.2273792474642 1.14553832158383
