"new_it001" "new_it002" "new_it003" "new_it004" "old_it003" "old_it006" "old_it010" "old_it011" "old_it018" "old_it025" "old_it026" "old_it032" "old_it037" "old_it040" "old_it046" "old_it047" "old_it049" "old_it055" "old_it057" "old_it062" "old_it066" "old_it067" "old_it069" "old_it071"
"new_it001" 0 0.839003612784047 0.80448549339102 1.00317006795247 0.846579273578474 1.08110561422785 0.935878717881044 1.00074713923759 1.19975300468198 1.1060958373328 1.18112441283159 1.18969029140406 1.06595541013861 1.28926275524751 1.22998414236128 1.28147798190643 1.10793753293956 1.11994908570568 1.27583486719855 1.16280853969281 1.24305726943085 1.1059316679542 1.29886118018506 1.14791245091272
"new_it002" 0.839003612784047 0 0.847474350549148 0.979417554517197 0.870575824534084 1.16133818933769 0.922750753900149 1.06102867049318 1.16277239160574 1.02157946970114 1.15036241677319 1.14380849761967 1.02445386472782 1.15278856260169 1.16063546385276 1.21084834076414 1.11682406682098 1.09378502085486 1.23867073194405 1.19285965979702 1.18312830293765 1.15542909274742 1.24899476056524 1.08559102354484
"new_it003" 0.80448549339102 0.847474350549148 0 0.95886678991363 0.258990923749629 1.14987880281787 0.917603557055041 1.11936172789507 1.10634534710565 1.02960586627568 1.11052733382576 1.21710295921638 1.12942519559946 1.2258220257721 1.17451373452893 1.2669658554457 1.15757452821318 1.10627915696588 1.22198887286487 1.28353353457323 1.28506054689315 1.13017697503595 1.20855861192842 1.13828596813468
"new_it004" 1.00317006795247 0.979417554517197 0.95886678991363 0 1.00515398018891 1.09805631369763 0.907561967814811 1.00466879457273 1.17786280009286 1.01543979105135 1.09004670547673 1.13199955273108 1.19690235934093 1.16484033222136 1.19948815334051 1.17491132025436 1.03661741788194 1.13414256246663 1.22415416868257 1.21092223249354 1.11848945907001 1.11988820257326 1.1573693631499 1.11258777246316
"old_it003" 0.846579273578474 0.870575824534084 0.258990923749629 1.00515398018891 0 1.17610262575684 0.914478077558412 1.14398756362054 1.10444769773693 1.01373084194221 1.11030514377307 1.23792880120351 1.11197556597633 1.20177533865929 1.15122828319163 1.24958995340853 1.13775173018966 1.09055110049912 1.23050065734891 1.27374315618601 1.27218131721343 1.13737249533579 1.21071418896059 1.13233300494797
"old_it006" 1.08110561422785 1.16133818933769 1.14987880281787 1.09805631369763 1.17610262575684 0 1.09190941060991 0.902020447553263 1.09642930538305 1.19631385589185 1.25890177595647 1.18874440589394 1.27219126905451 1.31637902153375 1.2415542967694 1.10739617450935 1.13565267588458 1.0536840477596 1.14764382628741 1.04983395884173 1.27374772373995 1.06691620939841 1.16472678934317 1.18875037093545
"old_it010" 0.935878717881044 0.922750753900149 0.917603557055041 0.907561967814811 0.914478077558412 1.09190941060991 0 0.992338581849045 1.06466117148337 0.942735596946549 1.08911535015214 1.10337182005082 1.03301620356925 1.09129404959161 1.00679849813533 1.12821289604066 0.972862953926541 0.966410686017161 1.13101514345966 1.13002374623845 1.03544504214265 1.01169955415651 1.13569196023405 1.03816413701144
"old_it011" 1.00074713923759 1.06102867049318 1.11936172789507 1.00466879457273 1.14398756362054 0.902020447553263 0.992338581849045 0 1.14690026929901 1.00921785511325 1.20980032398958 1.01027857767822 1.10354225384795 1.20962618541829 1.07398604854831 1.11983696088664 0.998647495899369 1.04663292986865 1.13637949143452 0.978862366038918 1.0759802985628 1.10520619042243 1.18017450585038 1.1484462608562
"old_it018" 1.19975300468198 1.16277239160574 1.10634534710565 1.17786280009286 1.10444769773693 1.09642930538305 1.06466117148337 1.14690026929901 0 1.15229654120208 1.24862251123239 1.05056591518514 1.23664311895744 1.3231612960806 1.19700755972283 1.23409768137773 1.11773101084518 1.03853201798711 1.18790700424989 1.17697724175592 1.22403018202039 1.05892031934128 1.21939633336942 1.23315769222921
"old_it025" 1.1060958373328 1.02157946970114 1.02960586627568 1.01543979105135 1.01373084194221 1.19631385589185 0.942735596946549 1.00921785511325 1.15229654120208 0 1.01951778922476 1.10670070976226 1.0853381557447 1.1556464851939 1.12176068447875 1.13686912541989 1.05872237019713 1.12837543878393 1.26882026835672 1.15818270701499 1.1125106795209 1.089444803438 1.2531175466671 1.15146430095965
"old_it026" 1.18112441283159 1.15036241677319 1.11052733382576 1.09004670547673 1.11030514377307 1.25890177595647 1.08911535015214 1.20980032398958 1.24862251123239 1.01951778922476 0 1.07882938633151 1.19137872472416 1.08941446564287 1.15670439479886 1.22005511223391 1.11023966557668 1.14206011309571 1.32669901018427 1.27477627198351 1.25998656203475 1.18027776258436 1.25193946004185 1.21200855106255
