"bg_fr001" "bg_fr002" "bg_fr003" "bg_fr004" "bg_fr005" "bg_fr009" "bg_fr016" "frmod_fr001" "frmod_fr002" "frmod_fr003" "frmod_fr004" "frmod_fr005" "frmod_fr006" "frmod_fr008" "frmod_fr010" "frmod_fr011" "frmod_fr012" "frmod_fr013" "frmod_fr014" "frmod_fr015" "frmod_fr016" "frmod_fr017" "frmod_fr018" "frmod_fr019" "frmod_fr020" "frold_049" "frold_fr012" "frold_fr042" "qu_fr001" "qu_fr002" "qu_fr003" "qu_fr004" "qu_fr005" "qu_fr015" "qu_fr016" "qu_fr021" "qu_fr024" "qu_fr025" "qu_fr027" "qu_fr028" "qu_fr029" "qu_fr030" "qu_fr031" "qu_fr032" "qu_fr034" "qu_fr035" "qu_fr036" "qu_fr037" "qu_fr039" "qu_fr040" "qu_fr041" "qu_fr043" "qu_fr044" "qu_fr048" "qu_fr049" "qu_fr052" "qu_fr053" "qu_fr054" "qu_fr055" "qu_fr056" "qu_fr057" "qu_fr061" "qu_fr063" "qu_fr064" "qu_fr065" "qu_fr066"
"elle" 1.36213124623721 1.18702393380505 1.24159138958293 1.45070636487923 1.4831308023247 0.964630225080386 1.40397145516599 1.36893756222443 0.924016497461929 1.07185825221481 1.37829371660217 1.27321697156249 0.813653502679103 0.611559677032537 0.725015021029441 1.33357558139535 1.61190554160754 1.20568652150441 1.35630360043825 1.65088613741199 1.36848385412782 0.920954511558538 1.04445157380672 1.62341092368912 0.655790794640327 1.50621579193008 1.6497323281984 1.71995996417848 1.25633131393386 1.11243166151652 0.988718468753961 1.17309073497726 1.16328617692177 1.32687256589077 1.33668178872327 1.07571714476318 0.796435005214753 0.967667613854543 1.04518009577347 0.977213782882549 1.15290115290115 1.41757156959526 1.40272503908868 2.00436594562413 1.46032514421719 1.61446115634055 1.11321241296312 1.01539168389616 1.00418808300019 1.29098260827203 1.10991932099053 1.31152164715837 0.67693515157461 1.70273003033367 1.50012712941775 1.08039670816628 1.02679149229906 1.08180927498367 1.20535896078511 1.44916244643553 0.847820168786217 1.93602693602694 1.23804610928138 0.888201502430402 1.19668737060041 1.35156749840051
"un" 1.2605358217941 1.27982059312531 1.24927926196425 1.23803736898071 1.24915087931165 1.32103978615426 1.08982314613714 1.21959891907268 1.29282994923858 1.28331328156331 1.12400958172102 1.21375354157193 1.15896011113316 1.44695819010313 1.42599639495293 1.18459302325581 1.28079176218026 1.18769120028793 1.23918546223885 1.09596642735754 1.15221120143187 1.24533929903057 1.36527287634121 1.21491706870444 1.12132129700846 1.38317281174424 1.35474707746094 1.33013749143971 1.31095441453968 1.35488471594961 1.19575780622808 1.13478573138616 1.12919720470428 1.03251517072729 1.1098509397278 1.17995330220147 1.23257798426093 1.05214653252438 1.22007078909015 1.06984068173398 1.22850122850123 1.21618953603159 0.960464596828233 1.16689819408613 1.38367824438259 1.14990110850467 1.03154818189633 1.28646910176889 0.980392156862745 1.0620158815219 1.20318985216621 1.11878907535373 1.16256254292161 1.27805864509606 1.43656242054411 1.61637476260815 1.23818974071358 1.2328543435663 1.19314248483121 1.36345929100117 1.14727958620153 1.30671797338464 1.44438712749494 1.35660627485639 1.33333333333333 1.34756877799104
"en" 1.11754966887417 1.05942852723969 1.19930809148568 1.08992860397995 1.13970865725715 0.956882191143997 1.02776915916848 1.13070686957759 1.2571383248731 1.24685551788253 1.14243596830661 1.29770191332331 1.16689819408613 1.06323447118075 1.19767674744642 1.21729651162791 1.27351453625878 1.20568652150441 1.01250519475613 1.15839489473867 1.14848236259229 1.11856823266219 0.948205183046376 1.14096559495721 1.25895640205643 1.13284398998685 1.34017990458502 1.1299583838171 1.25633131393386 1.02685999524602 1.27181307305531 1.16351448407948 1.4573035622976 1.38574404492347 1.00453661697991 1.21747831887925 1.32739167535792 1.09822594270793 1.23256298146991 1.20878103001112 1.20960120960121 1.09378084896347 1.29551038641948 1.05973407422108 1.33123562870628 1.15910031737271 1.19057852660535 1.25890190673099 1.28498001142204 1.34944219808058 1.1472275334608 1.21750575847318 1.39801824781713 1.04752275025278 1.1738282905331 1.08461700780755 1.27270374045472 1.40022860875245 1.45376063851448 1.172574990261 1.65286042079882 1.34680134680135 1.23010991627316 1.59080866106938 1.15942028985507 1.21561100447857
"pas" 1.39223359422035 1.1096933843715 1.24927926196425 1.22284672641653 1.14348252698317 1.33266183705885 1.21005274588892 1.29782392262836 1.14213197969543 1.30883371613985 1.2419384558688 1.11931162335164 0.992260369120857 1.11119993604605 1.20568796314841 1.09738372093023 1.17163337335808 1.01493611660968 1.22029543994862 1.15839489473867 1.15221120143187 1.18941088739746 1.03019284924963 1.19026657745536 1.21847548880703 1.27285841571556 1.150806657198 1.34067323394616 1.28612573244612 0.998336106489185 1.20420839143111 1.29279387119943 1.10789159706835 1.16837243003351 1.21921581335062 1.06737825216811 0.867545273537499 1.10590584440519 1.04518009577347 1.00037050759541 1.06785106785107 1.09378084896347 1.18382845655573 1.2224647747569 1.04885231352616 0.93831930453981 1.20777099630362 1.25430737422467 1.35160860460689 1.43713158279339 1.26847922398918 1.33502561932967 0.88786422054351 1.06774519716886 0.898381218747351 1.46022367588099 1.04404849216964 0.881776616590464 0.993606710917457 1.33229450720686 0.808929335355657 1.43899310565977 1.34915281139637 0.923552806009722 1.20496894409938 1.18362124120282
"l" 0.978326309452137 1.12515949425821 1.206995963867 0.97979644538964 0.981206128764435 1.11571688683996 1.04328265591064 0.842696629213483 1.13816624365482 1.0900871340552 0.965542657084946 1.0178740074854 0.912879539591189 1.08322008154129 1.11355898257561 1.11191860465116 1.12433140486846 1.09411552996221 1.05784124825267 1.06822044185482 1.03661719740473 0.961968680089485 0.976722632160553 1.04940662746065 0.991782374610371 1.05647248504391 1.0743289995994 1.03250276563241 0.908729764624094 1.20751129070597 1.00561963916001 1.04381134785731 0.954491222089654 0.946472239833348 0.988334413480233 1.05070046697799 0.933914857305395 1.1327855003456 1.10764105767229 1.02352723230826 1.03950103950104 1.03849950641658 1.04087558633013 1.11926969636833 0.964137318972125 1.09470585529644 1.08312559099115 0.937284631288766 1.03750237959261 1.01817118916549 1.0632840554027 1.10938748648522 1.17727852447758 1.1324570273003 1.05093652004407 1.08883730744883 1.03110574226671 1.15120836054866 1.23386407134422 1.0323334631866 1.16672500291681 0.873817540484207 1.07535415261299 1.18868758285462 1.08902691511387 1.159628918746
"d" 1.09497290788682 1.02076325252291 0.976359792427446 0.846878322953061 1.06045739301079 1.06535466625344 0.930809804529941 0.917365950789361 1.02712563451777 1.00623427758941 0.810761009765985 0.968904123963762 0.992260369120857 0.935326564873291 1.12157019827759 0.948401162790698 1.00425717716407 0.92855857477056 0.959613132343496 0.946831755280408 0.95458274293385 0.857568978374348 0.966028588742737 0.912068176215797 0.825810630287819 0.954643811786669 1.0561200335045 0.808618237370279 0.918661237461516 0.898502495840266 1.02674610216758 0.852286329901843 1.031191409579 0.982700842315008 0.931626701231367 0.971480987324883 1.05717265573149 0.871668842638814 0.845305017697273 0.903112263801408 1.04422604422604 0.856860809476802 1.10341746705383 0.94860091287954 0.826979708741781 1.0349109976542 0.795151723545087 1.01079715138985 1.05177993527508 0.949968334388854 0.937368838315534 0.916654914680581 0.976160109879329 0.88169868554095 0.944995338588016 0.974889217134417 0.923249493075629 1.15937295885042 0.977318076312253 1.00116867939229 1.13172325282931 1.02212602212602 1.08725844212531 0.826336721166593 1.02277432712215 0.883717210492642
"il" 1.1024984948826 1.28368712059699 0.784162982894484 0.907640893209783 1.05290965355876 1.39464610854996 1.03552590753956 1.12359550561798 1.33248730964467 0.78384191913668 0.880781278791229 1.09482668159082 0.869220083349871 1.39099848109361 1.20168235529742 1.48982558139535 0.669504784776043 0.770199748065503 0.782046922815369 0.794228835015434 1.04780371392348 1.055182699478 0.859088154564574 0.588090291227947 1.17799457555762 0.683100683100683 0.735642230234167 0.985091924353369 1.20170821332804 1.14570953173283 0.790129716482866 0.981565717021786 0.920402249872166 0.765329227425052 0.939727802981205 0.525350233488993 0.815397743434152 1.49374088011673 1.07432854465959 0.713227121155984 1.20960120960121 0.769990128331688 0.817511726602636 0.932724746973606 1.06902255032474 1.04411020652224 0.87681595461188 1.64943716976798 0.909004378450409 0.872022214644127 0.942032364874318 0.568796126545386 0.824094967134308 0.816986855409505 0.618696499703365 1.05507491031863 1.01384874239613 0.693990855649902 0.916235696542737 0.705103233346319 0.680589585034807 0.781625781625782 1.03964128407603 1.15775519222271 1.30434782608696 0.835732565579015
"nous" 1.07615894039735 0.765572439392182 1.22237170862964 0.565851435515722 1.03404030492867 1.37915004067718 1.02389078498294 1.07026027592092 0.753489847715736 1.2359181887783 0.770222959277686 0.748539648116408 1.12720777932129 1.40698696938204 1.12557580612858 0.995639534883721 0.713168140304916 1.09051646571891 1.1938494087423 0.978045988970971 1.04034603624431 1.38329604772558 1.8393754678644 0.507095819980984 0.781281625713476 0.657643514786372 0.724716850577224 0.555760417215403 1.43013208858874 0.841454718326599 1.88870579287616 1.34067512568829 1.27833645815579 0.896657911421067 0.878969539857421 1.30920613742495 1.49331563477766 1.21726441901544 0.653758067874245 0.963319748054835 0.836325836325836 1.03849950641658 0.884520884520885 0.730303631672951 1.00044374520957 1.15910031737271 0.894008424310152 0.661612680909717 0.751951265943271 0.574852633117358 0.886070046168913 0.470079443425939 0.863337584616894 0.667340748230536 0.699211797609967 1.01709221354716 0.711851244661116 0.661332462442848 0.981390234963554 0.970003895597974 0.637809668261191 0.509058842392176 0.702353081226935 1.03402562969509 0.807453416149068 0.755758157389635
"une" 0.812763395544853 0.823570351467347 0.80338266384778 0.881057268722467 0.917050343422145 0.844535699066362 0.841607198262488 0.792917081496231 0.852633248730964 0.787487695504758 0.854984337571402 0.842981566336703 0.837467751538004 0.7914301702774 0.813138393751252 0.715843023255814 0.880544336498927 0.917761382040669 0.887831047640636 0.849720806020879 0.809158028190022 0.891126025354213 0.85195879228603 0.968412156213685 0.773185443063595 1.12011540582969 0.85217961324156 0.684823262919454 0.978250074486046 0.836700736867126 0.82815734989648 0.84271007900407 0.907618885290609 0.941943664523141 0.923525599481529 1.21330887258172 0.986062387408742 0.940787957914139 1.14511763481158 0.907743608743979 0.954450954450954 1.03060217176703 0.906857270493634 1.07957928160349 1.1093630239219 0.993514557748034 1.0487406515946 1.03376981392143 0.85665334094803 0.764846299995128 0.988667630462155 0.973064447891694 1.09388796232709 0.962588473205258 1.15687770150013 0.793416332559612 1.03973424220199 0.922599608099282 0.961029441707049 0.899883132060771 0.863376502158441 0.917909251242585 0.956311257489782 0.870525850640742 0.973084886128364 1.14363403710813
"j" 0.959512341962673 0.753972856977149 0.949452239092831 1.02157071244114 0.656653332326968 1.02661449657149 0.674837108284207 1.24804437491111 1.11437182741117 1.18487731962521 1.5662428597752 1.03186540277729 0.84540583449097 1.03125749460389 1.27378329661526 0.78125 1.44089073245279 1.09051646571891 1.1182893195814 0.873998543335761 1.00678648668805 1.01416853094705 0.990981356717642 1.17265908370603 1.03226328785977 1.40014425728711 1.04883644706654 1.41178949586472 0.7746548813189 0.717851200380318 0.887311446317657 0.981565717021786 0.634907107550707 0.570600489086133 0.59948152948801 0.66711140760507 0.597326253911065 0.675831349358728 0.687070580886946 0.87532419414598 0.604800604800605 0.556762092793682 0.652222470404289 0.623139511807898 0.552664488281092 0.809530380387287 0.571649617467549 0.753503331036067 0.594898153436132 0.872022214644127 0.7461642494054 0.930757297983359 0.529775336014912 0.546006066734075 0.758538859225358 0.535978054441865 0.647137495146469 0.702155453951666 0.61896811499776 0.627191273860538 0.76614941858204 0.645342312008979 0.861076941391215 0.556783031374282 0.848861283643892 0.759756877799104
