"bg_fr001" "bg_fr002" "bg_fr003" "bg_fr004" "bg_fr005" "bg_fr009" "bg_fr016" "frmod_fr001" "frmod_fr002" "frmod_fr003" "frmod_fr004" "frmod_fr005" "frmod_fr006" "frmod_fr008" "frmod_fr010" "frmod_fr011" "frmod_fr012" "frmod_fr013" "frmod_fr014" "frmod_fr015" "frmod_fr016" "frmod_fr017" "frmod_fr018" "frmod_fr019" "frmod_fr020" "frold_049" "frold_fr012" "frold_fr042" "qu_fr001" "qu_fr002" "qu_fr003" "qu_fr004" "qu_fr005" "qu_fr015" "qu_fr016" "qu_fr021" "qu_fr024" "qu_fr025" "qu_fr027" "qu_fr028" "qu_fr029" "qu_fr030" "qu_fr031" "qu_fr032" "qu_fr034" "qu_fr035" "qu_fr036" "qu_fr037" "qu_fr039" "qu_fr040" "qu_fr041" "qu_fr043" "qu_fr044" "qu_fr048" "qu_fr049" "qu_fr052" "qu_fr053" "qu_fr054" "qu_fr055" "qu_fr056" "qu_fr057" "qu_fr061" "qu_fr063" "qu_fr064" "qu_fr065" "qu_fr066"
"bg_fr001" 0 0.757729546940496 0.74054602629732 0.78063728564509 0.861207166697759 1.06790369491788 1.01502247279166 0.66585507813466 0.98907476596506 0.919490977771161 0.971367389780434 0.96558569989251 1.08011761440574 1.16203747406517 1.06163479915412 1.0297320952509 1.06505970462317 1.01625861054102 1.07754745722498 1.04484610953578 1.06846210863489 1.05073437460098 1.19216593860299 1.06727091738095 1.13335582674387 1.09509369494932 0.999094900551934 1.16550859869011 0.870255597408428 1.02842071437937 1.06877411963905 1.12788631952429 1.13960539490786 1.11149539960895 1.1676669015131 1.20196538556102 1.19992925980892 1.13077268398068 1.17183464169525 1.1800551179595 1.09592648562261 1.19976701402358 1.18707297112427 1.20857876174078 1.12443224239674 1.23201554659138 1.13803607677064 1.14309387362273 1.24633285545039 1.20218643820806 1.16929957977092 1.23058168858558 1.3073466507703 1.16854596662336 1.13803006855738 1.06390171001907 1.15665886973426 1.31084582709495 1.1440119034022 1.22082593732695 1.15674051762075 1.18898561485714 1.08108459081672 1.18914584473785 1.12902139433652 1.12835944894773
"bg_fr002" 0.757729546940496 0 0.825226983631253 0.773904461261087 0.88661460163048 0.982821004921133 0.970370602482139 0.994698929288068 0.653906016052162 1.04345739120212 0.956643253359165 0.994331066888793 1.14846512892333 1.15794516189706 1.02581228037003 0.988027750161321 1.01537198309117 1.06837099551766 1.07978460803721 1.03536171538098 1.08210480664405 1.01392641966729 1.14734478414576 1.04455807105626 1.15477817555176 1.08907272314688 0.955550235824217 1.07760340796708 1.04731802474073 0.782452305836295 1.15407992280663 1.1027882242907 1.15199715856663 1.10208124976971 1.09191588681924 1.22614929351479 1.24826769691675 1.08157593652058 1.1119720637796 1.16098677203747 1.08238592911375 1.20192422106866 1.17006269552599 1.14917955960064 1.05702919786375 1.17246509543216 1.14519610700377 1.13063497621382 1.30499584054312 1.09025776677285 1.12267266936666 1.25225956253144 1.26323574223298 1.17414893922051 1.03025907317029 1.07518669039069 1.10288450077565 1.20120722076923 1.07782569119027 1.32221667152955 1.10897230100288 1.20583931813789 1.05213510702847 1.11715543144412 1.03432857048508 1.07766891130461
"bg_fr003" 0.74054602629732 0.825226983631253 0 0.802946980874934 0.96448734272883 1.10824660515466 1.00329604008865 0.937004277783788 1.02817324280508 0.641267633906433 1.00433186661539 0.993837744179387 1.16591716063649 1.17129260993595 1.04665255904897 1.08670735715029 1.03570981372097 1.0286315642209 1.05271494205181 1.09280094624925 1.07258064920604 1.06498510061183 1.0984447446396 1.10330696923529 1.18107573837775 1.12226728353422 1.00582422856234 1.1421958651997 1.10601421186571 1.10753554062078 0.930617222334649 1.18212774337584 1.21802027218331 1.16051083633839 1.15035845308647 1.21724406459218 1.27509970894715 1.21050138922885 1.20114124500833 1.21462011947246 1.22616744638978 1.22994956376831 1.24271438759767 1.21845892864979 1.29258976922036 1.31335619281168 1.16314525529842 1.21384354764758 1.30421691812753 1.17208393796363 1.24925554726584 1.26606239449296 1.33673703195095 1.17490100168647 1.21068792168675 1.11666096564281 1.25941001803334 1.28325219724733 1.18029753961617 1.29185675501061 1.16408303737332 1.21994448352438 1.18374148632629 1.24923231178276 1.17769465410277 1.14727937146544
"bg_fr004" 0.78063728564509 0.773904461261087 0.802946980874934 0 0.882339683000736 1.11834695812336 0.999138000717746 0.997381984840294 1.00180810388154 1.0513258863532 0.566398122094136 1.01583391371095 1.21503919626055 1.21172641181798 1.12576327271491 1.08487901626543 1.05974897527011 1.09188301976117 1.09638403761679 1.09127858769174 1.09509379619913 1.12857896347079 1.19317669957766 1.05605163762016 1.15287000633805 1.14432382522457 0.971074658766417 1.14954022189258 1.02442405858544 1.05392468872461 1.14545026277225 0.896186866145798 1.13117176961652 1.18738368573714 1.1409524429134 1.27182334120559 1.28884754865792 1.17531847678583 1.18154145769309 1.14778052118137 1.2038727243807 1.22331524730918 1.23481546770827 1.17183499824636 1.22260991540808 1.27954122550416 1.12600609719583 1.13813101163802 1.31737542242848 1.17165309529294 1.14850732163213 1.1837790647264 1.38531342241204 1.20188982980789 1.1228580328668 1.1269231674616 1.17797578802129 1.25646343204552 1.21184408719435 1.3487113528829 1.2161058157928 1.2528377653356 1.11662397742115 1.26492815965404 1.16330629107301 1.12415585146688
"bg_fr005" 0.861207166697759 0.88661460163048 0.96448734272883 0.882339683000736 0 0.922264415316758 0.96854888380743 0.989107467505086 1.04351765984722 1.09744314358918 1.03076473272255 0.674284558643385 0.984934778929716 1.09285316860386 1.04295207643263 0.949378682046503 1.07313574323034 0.953145784463254 0.993779936887331 0.987052173978346 1.06843764608005 1.07418857606718 1.01030134271054 0.979814442434333 1.12644210187407 1.1349788711658 1.03220597727966 1.22324081740766 0.97514347996118 1.08246094903286 1.02407945377886 1.08798561784966 0.82850017746313 1.03091758145245 1.07741181310737 1.16834246583039 1.17029010874186 1.17378006649969 1.17472037705012 1.12148165535673 1.06480037758438 1.19742677244241 1.12892531294846 1.10671528690821 1.13044427941227 1.16028010023817 1.13852324862529 1.22460537406326 1.17557067931349 1.16532738833887 1.14512094193027 1.24442444560557 1.20127426060662 1.12491027416371 1.06611324228631 1.0801450378822 1.1523274424023 1.23909056567485 1.1196544070933 1.21665788307607 1.1333679128902 1.12787450497356 1.14608694359509 1.15430027826811 1.05722546581443 1.07189597893517
"bg_fr009" 1.06790369491788 0.982821004921133 1.10824660515466 1.11834695812336 0.922264415316758 0 1.06487336559225 1.16475888225651 1.10326359102106 1.20512388187812 1.23258933768926 1.04716044907973 1.11213099618456 1.07384508820181 1.01781180864554 0.989029987631903 1.14710653084965 1.08671193941639 1.08069534177138 1.11406204143069 1.12218951159211 1.03568053498485 1.10851772219341 1.1258859904801 1.19998263668682 1.24848373256741 1.14410631125717 1.22284169039439 1.21950005791502 1.12390728169047 1.20822522690308 1.25209415537237 1.15147330812117 1.21687043834024 1.22204421736278 1.27927471691992 1.23365237840693 1.1996362590058 1.25359515820077 1.26636216558946 1.12985838873958 1.2278644670254 1.16717122700986 1.30754638714148 1.19654972936008 1.24444106738192 1.25818095006504 1.23655867502839 1.34945148983678 1.19588414295366 1.26875911046263 1.32716342253913 1.32934682084979 1.37707759895341 1.17831928051519 1.30014393767578 1.27208015505659 1.23450582068802 1.20300604379718 1.32929123598542 1.31425261972431 1.30123493348815 1.18084579917663 1.28867358947086 1.13459202912431 1.22783269256713
"bg_fr016" 1.01502247279166 0.970370602482139 1.00329604008865 0.999138000717746 0.96854888380743 1.06487336559225 0 1.15084036116602 1.10602950550692 1.13681288108078 1.15985922442086 1.10989224449905 1.12008416569041 1.18067828035757 1.13580004991959 1.01613660114392 1.07443823296438 1.02262800747334 1.05042970445932 1.0062160557971 0.542877989437363 0.957958936791765 1.13592518569274 1.0846275951274 1.06286664559567 1.16036748746187 1.01927069822153 1.10263516873491 1.20053173298084 1.10937115039829 1.14712782630504 1.22910633199712 1.14276005007876 1.06582374609887 0.742226306917418 1.15159460310243 1.1349826441101 1.13390354396322 1.08374760321522 1.15481107660136 1.10216964395254 1.09868427061467 1.15723328627442 1.00192348059239 1.13560780882609 1.16846327234495 1.14032555452094 1.16626547749507 1.18385500202404 1.11274845422408 1.18462352092745 1.22139673722245 1.22066022754669 1.05328011722937 1.07883383308758 1.0631795254044 1.19659656310498 1.15117393808332 1.08397683978793 1.12182839477469 1.12889515493167 1.09842909515835 1.07725289615029 1.14188115060122 1.02619452828049 1.09286659401033
"frmod_fr001" 0.66585507813466 0.994698929288068 0.937004277783788 0.997381984840294 0.989107467505086 1.16475888225651 1.15084036116602 0 0.815820564434778 0.718108504582872 0.779681549836642 0.727606476973004 0.874629584596095 0.931440594741598 0.834534176162553 0.81619311568962 0.873709890500773 0.798101296566984 0.908282585936909 0.881060539094165 0.924459061727685 0.909750542596494 0.96216105592584 0.863555965975332 0.970160629013929 0.93444831704887 0.956825231325518 1.01182268057935 0.864679720914546 1.04519763799422 1.06533119075175 1.07992887556691 1.10404972479016 1.07971951857166 1.13689521571163 1.24364521591085 1.16348415977331 1.13163040733369 1.18438087038322 1.16922016572087 1.11537302465461 1.26196818689084 1.16697435338206 1.20584807904715 1.17193744704027 1.27230653234708 1.16132432713989 1.14408251212572 1.27991686715411 1.16927983805778 1.19550509284675 1.20243322987408 1.31841381516131 1.17205014809476 1.18234016854458 1.14431566537331 1.14536586553817 1.29263291387866 1.13829103222596 1.20393368928063 1.21087924613908 1.17801834527143 1.11118389615839 1.17291609349824 1.12769233787571 1.14427725393096
"frmod_fr002" 0.98907476596506 0.653906016052162 1.02817324280508 1.00180810388154 1.04351765984722 1.10326359102106 1.10602950550692 0.815820564434778 0 0.81361304219101 0.844729693650306 0.801578659581864 0.919279414896142 0.944184324091214 0.801554843932922 0.815610337505327 0.88067351722821 0.829297011556345 0.952723425628784 0.887148555734279 0.929696254411897 0.868608291623714 0.950394809001735 0.872357926139094 0.94705612119546 0.966072858264662 0.955425989642825 0.968484384063457 1.09690735172714 0.865289826314648 1.17079009307026 1.16528689612752 1.11622654344894 1.06201554934152 1.12050927614548 1.25617727111809 1.23546077482149 1.12082729930056 1.13609244874004 1.14940723498621 1.07359012488906 1.25042047343269 1.15820389213593 1.16435751515068 1.10877846246116 1.17824619835072 1.20378706423303 1.12215594685554 1.28711122966787 1.07185836687592 1.1429513689387 1.28283311117025 1.24276242177451 1.23458458061745 1.06944919029284 1.16524479381717 1.14401870554062 1.19956761251345 1.07177677918308 1.27125133150098 1.09565083969782 1.17913929603925 1.06493875971658 1.15284702294405 1.05466668859115 1.10495155893885
"frmod_fr003" 0.919490977771161 1.04345739120212 0.641267633906433 1.0513258863532 1.09744314358918 1.20512388187812 1.13681288108078 0.718108504582872 0.81361304219101 0 0.829047724140224 0.799054173049638 0.966710087237601 1.00071090327057 0.834905081552705 0.908005060506631 0.870772658452903 0.791629635586574 0.917893301457705 0.943716040703847 0.93139425823052 0.924049820092681 0.948036898273185 0.904989903188758 1.02991186959399 0.975915499054057 0.952893747582227 1.03511281251506 1.10341910275738 1.11878294464113 0.927840038842704 1.17495378172187 1.15926826347542 1.15272697550765 1.13775996596101 1.220019221609 1.26837421352811 1.18465741616144 1.19185624843812 1.18826488495662 1.16656461927295 1.23807412733175 1.20622247157491 1.17374102009644 1.30105253286331 1.29024791291168 1.18097124000054 1.20821425579716 1.24918135277926 1.15330454586352 1.20610434001094 1.23925546705167 1.32317976587566 1.17963099947608 1.17327574641901 1.1448873247594 1.22027769728446 1.27831685328504 1.18150753035042 1.20747144533842 1.18097891040297 1.19024235705239 1.11982563207199 1.23473872739727 1.14042102933188 1.18534117171972
