"bg_fr001" "bg_fr002" "bg_fr003" "bg_fr004" "bg_fr005" "bg_fr009" "bg_fr016" "frmod_fr001" "frmod_fr002" "frmod_fr003" "frmod_fr004" "frmod_fr005" "frmod_fr006" "frmod_fr008" "frmod_fr010" "frmod_fr011" "frmod_fr012" "frmod_fr013" "frmod_fr014" "frmod_fr015" "frmod_fr016" "frmod_fr017" "frmod_fr018" "frmod_fr019" "frmod_fr020" "frold_049" "frold_fr012" "frold_fr042" "qu_fr001" "qu_fr002" "qu_fr003" "qu_fr004" "qu_fr005" "qu_fr015" "qu_fr016" "qu_fr021" "qu_fr024" "qu_fr025" "qu_fr027" "qu_fr028" "qu_fr029" "qu_fr030" "qu_fr031" "qu_fr032" "qu_fr034" "qu_fr035" "qu_fr036" "qu_fr037" "qu_fr039" "qu_fr040" "qu_fr041" "qu_fr043" "qu_fr044" "qu_fr048" "qu_fr049" "qu_fr052" "qu_fr053" "qu_fr054" "qu_fr055" "qu_fr056" "qu_fr057" "qu_fr061" "qu_fr063" "qu_fr064" "qu_fr065" "qu_fr066"
"bg_fr001" 0 0.736108426556731 0.725441623995418 0.758700457811828 0.867626186386338 1.06691777367269 0.959757394206342 0.752112934685982 1.15281816636661 1.0443153502941 1.05836292904831 0.985251272623367 1.20367487171446 1.26635069601058 1.10399175393803 1.02779338481644 1.10715665719701 1.10926700165558 1.04934303664819 1.05748909188628 1.06816358232324 1.11499690585881 1.33107158772627 1.140803265378 1.33313852385432 1.15601215022326 0.93404380684432 1.2008697886336 0.83378537604175 1.08739634728164 1.06458709509038 1.17374978155831 1.13707219957445 1.09460352819128 1.13943749551352 1.29770811792811 1.24774212112393 1.13834210107651 1.25212031659751 1.20474170624377 0.997590290425453 1.10509908031424 1.14686819187245 1.25084706105159 1.14446566783564 1.24409317656431 1.1113465826706 1.19374469559346 1.18542672374267 1.18563494139953 1.21100565303046 1.27316806870648 1.47390999938751 1.24758228141135 1.23458002960137 0.987060000647105 1.14112116312705 1.3176056578889 1.20434172549487 1.29626262068174 1.25405094298868 1.33681217104742 1.09630911611622 1.32197056800255 1.11947988334434 1.20033830147373
"bg_fr002" 0.736108426556731 0 0.798349904850276 0.828628955007775 0.870503242398753 1.026855951283 0.814976850254475 1.05883685144908 0.749785275214676 1.09308064670568 1.06399275509241 0.987521790841577 1.25694128069045 1.26511366774399 1.0664465040913 1.00399614608543 1.01008611511924 1.16052488176631 1.02083924840807 0.968088823769815 1.06173287739471 1.00569423549306 1.25844986889985 1.11372421108631 1.30118722365487 1.1553476700573 0.910699041379697 1.06855229713266 1.04610968918952 0.825022744340889 1.07463304300961 1.09396842763703 1.16314947587753 1.02858138465322 0.999527603282352 1.36970079014005 1.30679508551817 1.07304311795971 1.10363183687981 1.2503721990536 0.948142044252419 1.13157579877744 1.18784978188582 1.18719260404142 1.07302719892449 1.21754884208432 1.16033856262481 1.15584973382358 1.23708487246716 1.11111917613783 1.07029018341463 1.30906341131792 1.38399044001989 1.25169604973764 1.10858152780502 1.01423342200687 1.09732121012233 1.1535460687403 1.0415897301161 1.3472568743443 1.07688092818986 1.27763235210817 0.991362728816185 1.20841962501777 0.96962489125291 1.1069243743691
"bg_fr003" 0.725441623995418 0.798349904850276 0 0.745998538713534 0.940165770770958 1.21061734271436 0.961303403601811 0.998634726903826 1.05742256293861 0.7585837231465 1.03140155726832 0.955827372958663 1.24543607312787 1.25558023877133 1.08498507063031 1.0741976491724 1.04022150323341 1.10120834036951 1.00834126465667 1.05033327836038 1.01256088638604 1.0523735838222 1.18342299800602 1.15080339444141 1.25886708335571 1.21349852376107 0.976867543627609 1.16111981427002 1.01493663828585 1.13623074943191 0.893017815922053 1.0992905159924 1.15616734690244 1.14651811545319 1.10416777021471 1.26387761043961 1.3652485610573 1.26959769794992 1.32874884064428 1.18034583567142 1.16505449604296 1.15076527881 1.25070985530089 1.2765578503648 1.36105871856928 1.3661515677248 1.153464555169 1.31211377064888 1.19141139877124 1.16288642893062 1.26067272642874 1.31667029261473 1.44892326536974 1.24379417935177 1.30817428832534 1.00379242578723 1.24527539343062 1.30211959558167 1.17769093702261 1.30752504821905 1.14440583295294 1.29219902732941 1.21586040567557 1.28097395635188 1.10529870765658 1.1236403015798
"bg_fr004" 0.758700457811828 0.828628955007775 0.745998538713534 0 0.843239931293913 1.21341143065308 0.927151955321117 1.02373656729115 1.14226775570185 1.15987378135796 0.736039881678611 1.05368785135236 1.30357855667669 1.31842602583464 1.16607149485718 1.13728616014959 1.08147186152424 1.1828630347487 1.04311935512892 1.06410846225918 1.10350857468901 1.14809665211015 1.38739208696248 1.11504679496112 1.23199357020333 1.22161770840063 0.89291109869267 1.10403783970228 0.934142740669203 1.11958077249334 1.0886190972911 0.89808240771801 1.12849175298244 1.1076518185764 1.07365086207371 1.43688292924214 1.38798134586182 1.23847016891003 1.21695976039896 1.18404816058116 1.10882333554259 1.12343954704988 1.18746702858733 1.22688741259324 1.24862002151363 1.3159371643517 1.12214129869529 1.21822860094522 1.244738334018 1.14165999723398 1.11266721251107 1.2204718092199 1.48757547412109 1.31588352659346 1.19685170055155 1.08088470503734 1.11378190707832 1.2480907714561 1.28101230957958 1.43830158348065 1.22577011825801 1.33308555521231 1.09594094445144 1.38990633383601 1.0684582010964 1.05957419767553
"bg_fr005" 0.867626186386338 0.870503242398753 0.940165770770958 0.843239931293913 0 0.948336401596247 0.82060462259644 1.12238172110185 1.15977932123029 1.29978468022489 1.12139618668211 0.85512137308629 1.06854515538078 1.15744516100525 1.09946024714641 0.933384570742411 1.18516151327372 1.07581491873619 0.940773693623065 0.92877531894111 1.02356225435378 1.08396205471318 1.06646997316569 1.07229601987364 1.19814519485828 1.24434250250441 1.05909580250681 1.29291060837427 1.03077878498677 1.12902328371989 1.0824105825338 1.18585704009484 0.876579641086358 1.03445518295626 1.02608522645486 1.24622987248343 1.20421892816229 1.17931512949826 1.25026105564642 1.26586812200518 1.06682083478446 1.01719253656069 1.1041903505785 1.1364909953471 1.20621572005332 1.21120800955956 1.14452757695268 1.33503354223009 1.1202764343136 1.27332978216764 1.17247112696031 1.39693752546154 1.33689865922922 1.2305962380612 1.15421072008058 1.02281709742901 1.22776982033932 1.21720795718785 1.1480732282223 1.17730972601063 1.18960306678118 1.21392713198046 1.18676388173524 1.23832856234778 0.967510071702412 1.14720124307488
"bg_fr009" 1.06691777367269 1.026855951283 1.21061734271436 1.21341143065308 0.948336401596247 0 1.15215136887344 1.34631014895894 1.20920866661341 1.37737554325514 1.37947068730076 1.18011747352972 1.19480075620291 1.14964573872097 1.07839312861802 1.15942214470884 1.35886982445618 1.22627487304166 1.11411164079168 1.21781403058434 1.22084205483448 1.1439310757131 1.25108328721112 1.29922495943907 1.31346833670991 1.36075346230801 1.31043578659288 1.37913249973771 1.33371635920523 1.10025269541025 1.23086236992252 1.27560732290459 1.17658056948088 1.34987189776579 1.35308008628763 1.46351773938509 1.24983559649278 1.26330499599866 1.33926518205397 1.34662736801899 1.11459198915779 1.29625367286555 1.18491851876516 1.42847458097964 1.27920390705317 1.27622424871921 1.28572804005397 1.36980719774159 1.31454273958764 1.25744238968424 1.34553327828347 1.42717085125908 1.54082105736684 1.53759427874967 1.31400184093304 1.28279749619962 1.36770353834833 1.23722626549351 1.29143715382226 1.47583274888443 1.41573259075824 1.4568153356819 1.28531406028177 1.46783024531279 1.1329771633139 1.38617309709348
"bg_fr016" 0.959757394206342 0.814976850254475 0.961303403601811 0.927151955321117 0.82060462259644 1.15215136887344 0 1.20418217147062 1.15104014463152 1.21595605148508 1.21789357142932 1.1377327617101 1.18785756596066 1.32559123061107 1.20190756093213 1.11174421606738 1.11983343851777 1.10699853324716 1.0596100365413 0.966642337805865 0.665850493555039 1.00993205433568 1.2442794538418 1.19434054833815 1.11859930107934 1.22126537971253 0.977260053120019 1.12057364910498 1.19928158623103 1.15670806040238 1.18148446630607 1.21884441227944 1.12176520513968 1.05121971929673 0.759491031841362 1.24053640500631 1.22273124743923 1.08661074135251 1.13972578752006 1.16194466252021 1.04485837659452 0.920048144947234 1.16852833087753 0.969787493627079 1.17594957747949 1.17171185513042 1.1284980449628 1.27573655397403 1.1170652094807 1.20966677519705 1.05166829310709 1.33922145031288 1.36727323274457 1.12240948807118 1.13286179926258 1.02696381943364 1.17183350459536 1.2090156452314 1.11031785927223 1.23479960665198 1.16756594312199 1.21064754885836 1.16032013519489 1.20333414211168 1.02714196154479 1.15483100554463
"frmod_fr001" 0.752112934685982 1.05883685144908 0.998634726903826 1.02373656729115 1.12238172110185 1.34631014895894 1.20418217147062 0 0.855959805041334 0.759575721098717 0.682366345000622 0.702118187712493 0.999461070884542 1.05481397464373 0.814720106173592 0.782203441702945 0.813573069942739 0.833299085722831 0.824360130047035 0.90758216142978 0.854633287197145 0.894081340826255 1.09046111420436 0.820175759787086 0.995923815054009 0.910270608251596 1.02153562378516 0.944010786441655 0.887706276304117 1.14650210582316 1.1398407627221 1.17242328498305 1.16399380652653 1.12235574409889 1.14108288411254 1.40358671965803 1.29631787094637 1.1613087394173 1.25910734017249 1.25982147743184 1.16758797311843 1.22546858499583 1.19182290352503 1.30480496977185 1.25104566059117 1.2853113154879 1.19232587339338 1.21396147791894 1.33018933074629 1.154361713923 1.22223277231747 1.25904648031697 1.51928911680235 1.26885772766484 1.3250075243822 1.16245976596899 1.16284313127936 1.36990684797312 1.25766313508673 1.342579350603 1.41594835803748 1.3792763515883 1.23566085596269 1.3884638637283 1.09272175014773 1.30449408338448
"frmod_fr002" 1.15281816636661 0.749785275214676 1.05742256293861 1.14226775570185 1.15977932123029 1.20920866661341 1.15104014463152 0.855959805041334 0 0.743474460240981 0.874973687707979 0.698678535457078 1.00943187914215 0.989394322827087 0.691374532334912 0.809899286995077 0.811873335180922 0.861739319478823 0.831179081629282 0.876294943580696 0.848272067587123 0.749203425216234 1.02120556438544 0.773545284724817 0.991003461876506 0.981895843163611 0.98910254459332 0.914864501120118 1.19218409234148 1.00451266815985 1.13843203473012 1.20656775152679 1.14092530432821 1.04375771783876 1.11802322657514 1.45740721970384 1.34390128410868 1.11534070360735 1.15849887172639 1.26853324871166 1.01956130374329 1.27795852719941 1.15603333842256 1.31012242096172 1.22273041354815 1.21018185323682 1.21341791939635 1.21732647471813 1.2128855012477 1.12452787268535 1.11127029860422 1.33115817031922 1.43522441375154 1.38883545264904 1.20126243400417 1.19106287575221 1.22729232704632 1.23809811113722 1.09865501771209 1.3439380745054 1.1863632463904 1.3057623664413 1.07968773594285 1.27643840267343 0.973993607784729 1.23898211388984
"frmod_fr003" 1.0443153502941 1.09308064670568 0.7585837231465 1.15987378135796 1.29978468022489 1.37737554325514 1.21595605148508 0.759575721098717 0.743474460240981 0 0.813005611891268 0.756027581845602 1.10320434838574 1.10440255975434 0.795963533216696 0.934169576971726 0.770371128659451 0.813215199276108 0.890133780957622 0.914283496641353 0.836608164139884 0.845059095787321 1.03111921223119 0.851642936956339 1.10869240323912 1.00321540843231 0.972580692676516 0.980870432526517 1.12285407816838 1.22500866683756 0.957140009339945 1.14763440726184 1.22407312440712 1.16880195839397 1.10357627999847 1.3231426531849 1.36096841981348 1.23755902033606 1.26309364829464 1.21913949211059 1.21982675073466 1.17587153901107 1.24743593211589 1.29415870302846 1.38735747201192 1.35142250643248 1.13260128384289 1.29508805766818 1.12723916027041 1.10375522182752 1.1516806928503 1.26195204744883 1.50684982040957 1.33410976407963 1.27301449118142 1.07096161541959 1.22352629218193 1.34954241897499 1.24534808405334 1.27362956672592 1.24834236092411 1.36236344777705 1.10809042082548 1.3888145512969 1.11777340911884 1.24357240555332
