"bg_fr001" "bg_fr002" "bg_fr003" "bg_fr004" "bg_fr005" "bg_fr009" "bg_fr016" "frmod_fr001" "frmod_fr002" "frmod_fr003" "frmod_fr004" "frmod_fr005" "frmod_fr006" "frmod_fr008" "frmod_fr010" "frmod_fr011" "frmod_fr012" "frmod_fr013" "frmod_fr014" "frmod_fr015" "frmod_fr016" "frmod_fr017" "frmod_fr018" "frmod_fr019" "frmod_fr020" "frold_049" "frold_fr012" "frold_fr042" "qu_fr001" "qu_fr002" "qu_fr003" "qu_fr004" "qu_fr005" "qu_fr015" "qu_fr016" "qu_fr021" "qu_fr024" "qu_fr025" "qu_fr027" "qu_fr028" "qu_fr029" "qu_fr030" "qu_fr031" "qu_fr032" "qu_fr034" "qu_fr035" "qu_fr036" "qu_fr037" "qu_fr039" "qu_fr040" "qu_fr041" "qu_fr043" "qu_fr044" "qu_fr048" "qu_fr049" "qu_fr052" "qu_fr053" "qu_fr054" "qu_fr055" "qu_fr056" "qu_fr057" "qu_fr061" "qu_fr063" "qu_fr064" "qu_fr065" "qu_fr066"
"bg_fr001" 0 0.759801649673036 0.732020380382561 0.760778532849762 0.829510198514656 0.9675623572642 0.96674535693048 0.582265127389064 0.937777198566994 0.870979579047744 0.891626795205669 0.919217245449508 0.989278173553667 0.996882403072462 0.978444973661695 0.922371965856758 0.938912207201152 0.960689485206757 1.00184961532402 0.98449527545197 1.01491665165634 0.976784783693009 0.991963314085474 0.98430372763611 1.02648126116147 1.02668664844534 0.883842520894506 0.989538398037341 0.837653786503219 1.01384855071018 0.998050411492992 1.04377084700888 1.07237478453042 1.12550557231437 1.15709184973253 1.14314803350491 1.11784782948899 1.02678287560012 1.09313959434686 1.04892354910546 1.1037140823646 1.08285335066814 1.07854561543806 1.09463437048854 1.00905482149384 1.14820175512208 1.10006880253427 1.08869006700253 1.10028733828906 1.09637095977454 1.07458418299782 1.09704465982497 1.15949404754064 1.09047481213392 1.13281122887169 1.03844802338378 1.10835653703054 1.17618680019959 1.10947188634709 1.07062932832765 1.07781328484939 1.06690420252827 1.0707976789553 1.06794079704135 1.08029107290627 1.03214762560721
"bg_fr002" 0.759801649673036 0 0.800808913140209 0.775378479294536 0.85565306436724 0.889387126497392 0.920894315808817 0.920838357787456 0.592860679209731 0.938198499892151 0.894918193098142 0.927739175687753 1.03880261593469 1.04150644980009 0.968475185741948 0.943336086586241 0.923994015363572 0.984973635203384 1.00436301929569 0.968365570765669 0.997952058143293 0.971721629642312 0.98691336889464 0.968996996421509 1.05166842689556 0.994363270994903 0.88095307393684 0.977777295102192 1.0186330310058 0.772013171844676 1.05299947679819 1.02995451906921 1.09446808901977 1.08325486572365 1.08651180445275 1.13808322907137 1.18001480451069 1.02814020160975 1.07713091052605 1.05486581992143 1.09087878299617 1.10591336825007 1.1172347793939 1.07545342021343 1.01405949949797 1.10984976940086 1.1034359580059 1.07975624906336 1.13717686107626 1.07064304730257 1.05500431546476 1.09725093302036 1.14377091881578 1.08821661685423 1.05035367948189 1.0364362117557 1.07233267288727 1.14059047453725 1.0617864238122 1.14163326469606 1.05451896118306 1.0499372707829 1.04385794157544 1.04906472238091 1.03674369426354 0.997236780001346
"bg_fr003" 0.732020380382561 0.800808913140209 0 0.748933918147935 0.868191780973353 0.984094601197826 0.950830904679832 0.865001009587869 0.942451871945114 0.555859603126271 0.892496227102402 0.931224282825265 1.00260042896107 1.02028363680715 0.981341702750271 0.970630555744675 0.931752782301086 0.955710557314772 0.95955074291555 0.982960926390529 0.999785131950927 0.946419471373899 0.947539772194586 0.964741476914123 1.04737153125232 1.01267718218579 0.902558199551128 1.01963188208055 1.00712124408987 1.06398289571847 0.821321080276196 1.06624774693156 1.1233636521836 1.1319887151128 1.10659251065156 1.1338252796373 1.17304424543086 1.04619012288361 1.11784130682816 1.06159353060462 1.14829256576883 1.07374097365045 1.10770943937004 1.06736741912859 1.09000922446372 1.15340814203105 1.082651973544 1.11277586608131 1.12349312614726 1.1138364004579 1.0988168905088 1.0794074498555 1.16959389191641 1.04245576982875 1.12523171965098 1.0319994032676 1.1545472415766 1.17703160695198 1.111093581042 1.12057386638617 1.07520844695092 1.04541927456081 1.09599633120881 1.0994030865635 1.07230456475565 1.02916908804698
"bg_fr004" 0.760778532849762 0.775378479294536 0.748933918147935 0 0.828168192931832 0.993042610382061 0.937319366039468 0.915884118707776 0.934004908956423 0.926112990150157 0.486875231716937 0.919647165810494 1.03439782891753 1.03775803470857 0.999423402660451 0.97765802178282 0.931545943695585 0.9872757910324 1.01680196415487 0.9891410936212 1.01334123446382 1.00093722734021 1.00091123463678 0.933402127898784 1.04574338106439 1.00133548749684 0.874651317467013 1.00595591340012 0.995117318045982 1.01342148564841 1.01708159332081 0.853221572680162 1.06468862055038 1.1184605404605 1.11085890440926 1.16522909308553 1.14058776530087 1.02800726208157 1.08377399629913 1.03848132362367 1.11935446800344 1.06463215460091 1.11435548472203 1.07668471293773 1.0510567164545 1.13309056259227 1.07211785074308 1.06300224288157 1.14910238480413 1.12730321457682 1.04275418145733 1.06503085792031 1.19779143364033 1.09437184320915 1.09659191185612 1.07277736102169 1.10505313474123 1.14226090332433 1.13312078479934 1.14838819029641 1.11552471654591 1.06359893379678 1.08735969998859 1.08523945699538 1.10067827464522 1.00854746567258
"bg_fr005" 0.829510198514656 0.85565306436724 0.868191780973353 0.828168192931832 0 0.878446771685464 0.942504567214041 0.904714328816076 0.974770586164953 0.949662603239245 0.936951769245529 0.586000293523908 0.911485908551692 0.984364561482538 0.994306999750378 0.905156537544917 0.960500646977514 0.901345184637394 0.964785300708506 0.917126888848828 0.996674873463826 0.971345638603851 0.890767462262772 0.927818949266533 1.01849449915891 1.01403667275635 0.921387768295528 1.02005441900147 0.968171960024748 1.05421603659147 0.969443688731685 1.00813188742602 0.836745809539271 1.0466860869612 1.08357435430304 1.08315877902215 1.10375379685366 1.03018076180107 1.09657336269516 0.98913532413561 1.03457930407477 1.04176152931534 1.03692966542974 1.04111737266356 1.02108554565714 1.07301846596475 1.06973899638795 1.11609401049532 1.04420324168709 1.07227915690738 1.06125872578096 1.09932145998819 1.08992861991016 1.05706970597188 1.06448205104769 1.00762763724074 1.093198335855 1.11492294697532 1.08029486432782 1.06919933902194 1.04571499766683 1.01611811338546 1.09107570759516 1.01409322672479 1.03467801030231 0.966214625012111
"bg_fr009" 0.9675623572642 0.889387126497392 0.984094601197826 0.993042610382061 0.878446771685464 0 0.958212030223865 1.04540380667848 0.985653460175692 1.07030889766707 1.08597710155603 0.997138202654914 1.02944260336742 1.03604983431345 1.01087690064644 0.936956407338549 1.00739227832755 1.01590705014467 1.04012363062405 1.01770078935208 1.01683158736992 0.951990753623987 0.976180436187786 1.02315791193935 1.06740822754712 1.11089889553767 0.980609467250851 1.07114147863478 1.15029241178663 1.06591038301322 1.12943208414252 1.16446195095509 1.13807765100854 1.16709178173194 1.18532162325703 1.1735285269871 1.19000644571057 1.09131224901112 1.19470576099914 1.12913122815489 1.0895385218133 1.15277552180579 1.14254324914623 1.17287357837134 1.10172271187007 1.10379280609845 1.18377735841741 1.15374949141493 1.18039083392427 1.15733937704684 1.14523357345643 1.16220610927895 1.21705844894867 1.21146481533667 1.18140577993626 1.1539972841669 1.20606629568875 1.19242663145792 1.15828843028543 1.19137409942154 1.18325614707905 1.1805109645431 1.11995478533603 1.13903631193109 1.10965770595783 1.10186992682795
"bg_fr016" 0.96674535693048 0.920894315808817 0.950830904679832 0.937319366039468 0.942504567214041 0.958212030223865 0 1.06689903741007 1.03908253862068 1.02748814393875 1.05193640477373 1.05667945130934 1.07147538447127 1.10736744191345 1.08634018803863 0.986069675538691 0.984679743727643 0.997561315168716 1.02323393710835 0.968465657795356 0.478587905782804 0.971033271151232 1.03101038185013 1.03259601926733 1.01442721331295 1.05487034652804 0.93459887188761 0.998836697801516 1.1607749115648 1.09873429631721 1.09482396439482 1.14774729660645 1.1564264997151 1.11270030925389 0.787096314818158 1.11868234338543 1.12006000988095 1.08925004587068 1.07265832223997 1.06978552783882 1.08353054362721 1.06047733405403 1.12479881287095 0.967403170319009 1.05809337321388 1.08252211222634 1.09830140220329 1.11316947445325 1.09619174107083 1.09681425119473 1.07956860621428 1.13018414270616 1.14240825046328 1.07050163655793 1.05697680396971 1.04910915537843 1.14314726249746 1.11038513574129 1.10387046546664 1.05716570187672 1.10009575087225 1.02016880653334 1.04158527245147 1.10795285316845 1.0512134075148 1.07528307464059
"frmod_fr001" 0.582265127389064 0.920838357787456 0.865001009587869 0.915884118707776 0.904714328816076 1.04540380667848 1.06689903741007 0 0.799256191964709 0.72768231648573 0.742354815584375 0.761627739411666 0.83891442290751 0.888496559407703 0.809556253682165 0.757476595563251 0.79858640414414 0.818363466067439 0.836525379616382 0.866824370480223 0.89372141915065 0.839957430733743 0.839948810674733 0.8319572087796 0.895856708008114 0.899279992850629 0.879527076280953 0.90507740899075 0.878041443829205 1.0313741503752 1.0239922587506 1.04176218756657 1.07857429274348 1.13203927927534 1.14723782809377 1.18106304756814 1.14782084562892 1.04308056046635 1.11324613915472 1.05897119467447 1.10881079531484 1.13334150522232 1.09108125437555 1.10920126482299 1.0397591857171 1.16220547497094 1.12233192801784 1.09858990682845 1.12459020490763 1.07810087806989 1.08523548780165 1.09773047418734 1.17361865558954 1.09932672348378 1.13114820825272 1.09125999294305 1.12048599815596 1.19488361901286 1.10685117747727 1.09175365740951 1.11069405613376 1.07721557759331 1.08568035375034 1.08339002530233 1.06718089916516 1.05783477485925
"frmod_fr002" 0.937777198566994 0.592860679209731 0.942451871945114 0.934004908956423 0.974770586164953 0.985653460175692 1.03908253862068 0.799256191964709 0 0.800975524709342 0.805712394027275 0.810096993424613 0.906882689901123 0.925955307029496 0.819255429406195 0.843650908658921 0.856063922402152 0.843808158572963 0.921916214215749 0.914632740000562 0.915717691439454 0.865719995561395 0.887349935999583 0.857015340526632 0.914383127523254 0.936570091529949 0.90829730513717 0.921332524755835 1.06029797303619 0.869229765157265 1.09784571374644 1.07295235932705 1.09093356206673 1.10069783060074 1.12687096375314 1.17621409610548 1.20628285891711 1.05061601754351 1.14094869978913 1.06133731671651 1.09694089754948 1.16123734353989 1.12193541943661 1.13168005488376 1.0534217137141 1.12887145846758 1.15577050365861 1.10816610830283 1.16054303252243 1.08044439868441 1.07396289281871 1.12640681454657 1.15991094674166 1.14385692801584 1.09487230181122 1.08833536730541 1.12559601148956 1.16382633391541 1.09109378011267 1.15986192886111 1.08414784369347 1.06531563572537 1.07879616342392 1.08630355814296 1.07733264041761 1.03265598520245
"frmod_fr003" 0.870979579047744 0.938198499892151 0.555859603126271 0.926112990150157 0.949662603239245 1.07030889766707 1.02748814393875 0.72768231648573 0.800975524709342 0 0.792543432829114 0.797400528886445 0.897683598981633 0.930509411088055 0.827298742738682 0.859337638686322 0.817344809465596 0.805602477015338 0.860752943114298 0.879754419803147 0.898701496937044 0.872547203274431 0.837395656088283 0.832581939707359 0.923682009912154 0.933334770743884 0.885232050895432 0.96181592144552 1.01734767961636 1.08833665903234 0.842552055141028 1.07491047769726 1.11074011304117 1.13031608395765 1.12198187306473 1.13316405542155 1.18740926163597 1.06521709701739 1.1237762247931 1.05194712951076 1.13322520675817 1.11585697521892 1.09926191941879 1.07420013446343 1.10648765101511 1.14917753936076 1.10845128430323 1.12010370351303 1.09800227172702 1.09842175251535 1.09317605408691 1.06999328498522 1.16957314730415 1.06689213430996 1.11619305497821 1.05658927717574 1.15073015079484 1.17527257246161 1.10736712286652 1.11573932003335 1.09114928239021 1.06115896229355 1.09919029589343 1.11076228225165 1.06974224473925 1.06030308150826
"frmod_fr004" 0.891626795205669 0.894918193098142 0.892496227102402 0.486875231716937 0.936951769245529 1.08597710155603 1.05193640477373 0.742354815584375 0.805712394027275 0.792543432829114 0 0.793624051357035 0.91405043300389 0.935329728327001 0.834659750974375 0.849229218826554 0.796714918690488 0.843472872439191 0.866796089558898 0.887659242282722 0.88458121216661 0.859251582375365 0.887527996152272 0.796947613819983 0.95940858291637 0.903041711263742 0.871488289756445 0.93711238686576 1.020790251075 1.04293054675402 1.04804811156977 0.875390032103953 1.08240538890824 1.13895119798815 1.13374112804718 1.18749429842034 1.17419649134487 1.05552123798793 1.1243455960462 1.06829093575028 1.13899868420366 1.12823196544373 1.12901051531221 1.10696085600408 1.09684353082855 1.1690853891626 1.12130272152116 1.1068729134728 1.18227832426119 1.14991459955063 1.06082095513575 1.09738249763923 1.23755118822543 1.12655842643435 1.12957135512764 1.12411384981275 1.16914803591629 1.18871636288353 1.1735384033097 1.17682835685819 1.18312489003451 1.11842113505266 1.11595946898182 1.14169811486077 1.1273332657938 1.0572193792406
