"de_002" "de_003" "de_004" "decd_001" "decd_002" "decd_006"
"hoffe" 0.0237006940917555 0.0196247743150954 0.0216570756760101 0.00400769477396601 0.00400689185398886 0.00916632292955681
"jedes" 0.00338581344167936 0.00392495486301908 0.0278448115834416 0.0200384738698301 0.0200344592699443 0.00916632292955681
"klang" 0.0169290672083968 0.0156998194520763 0.0185632077222944 0.012023084321898 0.0120206755619666 0.00916632292955681
"lang" 0.0135432537667175 0.00392495486301908 0.0154693397685787 0.0200384738698301 0.0200344592699443 0.0137494843943352
"leider" 0.00677162688335873 0.0235497291781145 0.00928160386114721 0.0200384738698301 0.0200344592699443 0.00916632292955681
"newtons" 0.0338581344167936 0.0353245937671717 0.0123754718148629 0 0 0
"pause" 0.0135432537667175 0.0196247743150954 0.0216570756760101 0.012023084321898 0.0120206755619666 0.0045831614647784
"pikes" 0.00677162688335873 0.0117748645890572 0.0556896231668832 0 0 0
"rufen" 0.0169290672083968 0.0392495486301908 0.00928160386114721 0 0 0.022915807323892
"tatsächlich" 0.0169290672083968 0.0313996389041526 0.00618773590743147 0.00801538954793203 0.00801378370797772 0.0183326458591136
"unserer" 0.0237006940917555 0.0313996389041526 0.0247509436297259 0 0 0
"warten" 0.00677162688335873 0.0156998194520763 0.00618773590743147 0.0240461686437961 0.0240413511239332 0.0137494843943352
"woher" 0.0203148806500762 0.00392495486301908 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0274989687886704
"zeigte" 0.00677162688335873 0.0156998194520763 0.0247509436297259 0.0160307790958641 0.0160275674159554 0.0045831614647784
"all" 0.0101574403250381 0.0196247743150954 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0183326458591136
"bringen" 0.0237006940917555 0.0196247743150954 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0137494843943352
"cafe" 0 0.0117748645890572 0 0.0360692529656941 0.0400689185398886 0
"city" 0.00677162688335873 0.00784990972603815 0.00309386795371574 0.0200384738698301 0.0240413511239332 0.0274989687886704
"clubbuch" 0.0338581344167936 0.0196247743150954 0.0216570756760101 0 0 0
"funktioniert" 0.00677162688335873 0.0196247743150954 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.00916632292955681
"gemerkt" 0 0.00392495486301908 0.0247509436297259 0.0200384738698301 0.0200344592699443 0.0137494843943352
"jedesmal" 0.0135432537667175 0.0117748645890572 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0183326458591136
"kennen" 0.0169290672083968 0.0235497291781145 0.00618773590743147 0.0160307790958641 0.0120206755619666 0.00916632292955681
"lustig" 0.0101574403250381 0.0196247743150954 0.0154693397685787 0.0160307790958641 0.0160275674159554 0.0045831614647784
"mitten" 0.0101574403250381 0.00784990972603815 0.0123754718148629 0.0200384738698301 0.0200344592699443 0.0137494843943352
"mußten" 0.0135432537667175 0.0117748645890572 0.0247509436297259 0.012023084321898 0.0120206755619666 0.0045831614647784
"nachricht" 0.0101574403250381 0.00392495486301908 0.0216570756760101 0.012023084321898 0.0120206755619666 0.022915807323892
"nehmen" 0.0101574403250381 0.00784990972603815 0.0123754718148629 0.012023084321898 0.0120206755619666 0.0320821302534488
"nina" 0.0541730150668698 0.00784990972603815 0.0123754718148629 0 0 0
"öffnete" 0.0203148806500762 0.0235497291781145 0.0123754718148629 0.012023084321898 0.0120206755619666 0
"richtige" 0 0.0117748645890572 0.0185632077222944 0.0160307790958641 0.0160275674159554 0.022915807323892
"salat" 0 0 0.0216570756760101 0.0240461686437961 0.0240413511239332 0.0137494843943352
"schrecklich" 0.0237006940917555 0.0353245937671717 0.00928160386114721 0.00400769477396601 0.00400689185398886 0.0045831614647784
"schreibe" 0.00677162688335873 0.00784990972603815 0.00618773590743147 0.0280538634177621 0.028048242977922 0.00916632292955681
"solange" 0.00677162688335873 0.00392495486301908 0.0185632077222944 0.0240461686437961 0.0240413511239332 0.0045831614647784
"starrte" 0.0203148806500762 0.00784990972603815 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0137494843943352
"tage" 0.0135432537667175 0.0431745034932098 0 0.012023084321898 0.0120206755619666 0.0045831614647784
"vertragen" 0.00338581344167936 0 0.0556896231668832 0.00400769477396601 0.00400689185398886 0.0045831614647784
"vorsichtig" 0.0270865075334349 0.0117748645890572 0.0309386795371574 0 0 0.0045831614647784
"wirst" 0.0101574403250381 0.0353245937671717 0.0185632077222944 0.00400769477396601 0.00400689185398886 0.00916632292955681
"allem" 0.00677162688335873 0.0235497291781145 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0274989687886704
"ans" 0.0101574403250381 0.00784990972603815 0.00928160386114721 0.0160307790958641 0.0160275674159554 0.022915807323892
"bringt" 0.00677162688335873 0.0274746840411335 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.00916632292955681
"deinem" 0.0135432537667175 0.00784990972603815 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.0137494843943352
"durfte" 0.0169290672083968 0.0156998194520763 0.0123754718148629 0.00801538954793203 0.00801378370797772 0.0183326458591136
"einkaufen" 0 0.00784990972603815 0.00618773590743147 0.0240461686437961 0.0240413511239332 0.022915807323892
"furchtbar" 0.00677162688335873 0.00392495486301908 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0320821302534488
"guten" 0.0101574403250381 0.0196247743150954 0.00618773590743147 0.00801538954793203 0.00801378370797772 0.0320821302534488
"herz" 0.0135432537667175 0 0.00928160386114721 0.0200384738698301 0.0200344592699443 0.0183326458591136
"hey" 0 0.0313996389041526 0 0.0240461686437961 0.0240413511239332 0.0045831614647784
"hilfe" 0 0.00784990972603815 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.0320821302534488
"hinten" 0.00677162688335873 0.00392495486301908 0.00618773590743147 0.0200384738698301 0.0200344592699443 0.0274989687886704
"jeff" 0 0 0 0 0 0.0962463907603465
"kleid" 0.00338581344167936 0.00392495486301908 0.058783491120599 0 0 0
"merwin" 0 0 0 0.0360692529656941 0.0440758103938775 0.0045831614647784
"person" 0.0101574403250381 0.0235497291781145 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0045831614647784
"porter" 0.0406297613001524 0 0.0278448115834416 0 0 0
"prima" 0.0304723209751143 0.00392495486301908 0.0278448115834416 0.00400769477396601 0.00400689185398886 0
"rob" 0.0711020822752666 0 0 0 0 0
"schuld" 0.00338581344167936 0.00392495486301908 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0366652917182272
"sitze" 0.00338581344167936 0 0.00618773590743147 0.0320615581917281 0.0320551348319109 0.00916632292955681
"solltest" 0.0270865075334349 0.00784990972603815 0 0.0160307790958641 0.0160275674159554 0.0137494843943352
"stadt" 0.00338581344167936 0.051024413219248 0 0.012023084321898 0.0120206755619666 0.0045831614647784
"stelle" 0.00677162688335873 0.00392495486301908 0.00618773590743147 0.0200384738698301 0.0200344592699443 0.0274989687886704
"still" 0.0440155747418317 0.0196247743150954 0.00309386795371574 0.00400769477396601 0.00400689185398886 0
"super" 0.0135432537667175 0.0353245937671717 0.0185632077222944 0 0 0.00916632292955681
"toll" 0.0203148806500762 0.00392495486301908 0.0278448115834416 0.00400769477396601 0.00400689185398886 0.0137494843943352
"traurig" 0.00677162688335873 0.0196247743150954 0.0216570756760101 0.00801538954793203 0.00801378370797772 0.0137494843943352
"überlegt" 0.00677162688335873 0.00784990972603815 0.00618773590743147 0.0280538634177621 0.028048242977922 0.0045831614647784
"ungefähr" 0 0.0156998194520763 0 0.0280538634177621 0.028048242977922 0.0137494843943352
"wenig" 0.00338581344167936 0.0313996389041526 0.0216570756760101 0.00801538954793203 0.00801378370797772 0.0045831614647784
"abends" 0.0169290672083968 0.0274746840411335 0.0216570756760101 0 0 0.0045831614647784
"alter" 0.00677162688335873 0.0196247743150954 0.0123754718148629 0.012023084321898 0.0120206755619666 0.0137494843943352
"arbeiten" 0.0237006940917555 0.0117748645890572 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.022915807323892
"aufgeregt" 0.0169290672083968 0.00392495486301908 0.0216570756760101 0.00801538954793203 0.00801378370797772 0.0137494843943352
"augenblick" 0.0304723209751143 0 0.0278448115834416 0.00400769477396601 0.00400689185398886 0
"auto" 0.0101574403250381 0.0156998194520763 0.00928160386114721 0.00801538954793203 0.00801378370797772 0.0274989687886704
"band" 0.0304723209751143 0 0.0154693397685787 0.00801538954793203 0.00801378370797772 0.00916632292955681
"brachte" 0.0135432537667175 0.0235497291781145 0.0123754718148629 0.012023084321898 0.0120206755619666 0
"darum" 0 0.0470994583562289 0.00618773590743147 0.00801538954793203 0.00801378370797772 0.00916632292955681
"drauf" 0.0270865075334349 0 0.0123754718148629 0.00801538954793203 0.00801378370797772 0.0183326458591136
"eingangstür" 0.0507872016251905 0 0.0154693397685787 0 0 0
"erklären" 0.00677162688335873 0.0196247743150954 0.00928160386114721 0.012023084321898 0.0120206755619666 0.0183326458591136
"erklärte" 0.00338581344167936 0.0274746840411335 0.0185632077222944 0.00801538954793203 0.00801378370797772 0.00916632292955681
"gerne" 0 0.0274746840411335 0.0154693397685787 0.00400769477396601 0.00400689185398886 0.0274989687886704
"hackett" 0 0 0 0.0400769477396601 0.0400689185398886 0
"haustür" 0.00338581344167936 0.0156998194520763 0.0185632077222944 0.00801538954793203 0.00801378370797772 0.022915807323892
"haut" 0.00677162688335873 0.00392495486301908 0 0.0240461686437961 0.0240413511239332 0.022915807323892
"hinterher" 0.00338581344167936 0 0.00309386795371574 0.0320615581917281 0.0320551348319109 0.00916632292955681
"lehnte" 0.00677162688335873 0.0117748645890572 0.00928160386114721 0.0200384738698301 0.0200344592699443 0.00916632292955681
"lust" 0 0.0117748645890572 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0320821302534488
"mindestens" 0.0101574403250381 0.0196247743150954 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.00916632292955681
"praktisch" 0 0.00784990972603815 0.00309386795371574 0.0280538634177621 0.028048242977922 0.0137494843943352
"redete" 0.00677162688335873 0 0.0216570756760101 0.00400769477396601 0.00400689185398886 0.0412484531830056
"schmuck" 0.0203148806500762 0 0.00618773590743147 0.0240461686437961 0.0240413511239332 0
"sitzung" 0.0101574403250381 0.0353245937671717 0.0247509436297259 0 0 0
"sonne" 0 0 0 0.0360692529656941 0.0360620266858998 0.00916632292955681
"tagebuch" 0 0.00392495486301908 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0366652917182272
"übrigens" 0.0135432537667175 0.0313996389041526 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0045831614647784
"unterhalten" 0.00677162688335873 0.00784990972603815 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0320821302534488
"unterwegs" 0.0135432537667175 0 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.0137494843943352
"voller" 0.0203148806500762 0.00392495486301908 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0137494843943352
"wahr" 0.0101574403250381 0.0235497291781145 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0045831614647784
"worden" 0.0203148806500762 0.00392495486301908 0.00928160386114721 0.012023084321898 0.0120206755619666 0.0183326458591136
"arme" 0.0101574403250381 0.00784990972603815 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0137494843943352
"bekam" 0.00677162688335873 0.0117748645890572 0 0.0240461686437961 0.0240413511239332 0.00916632292955681
"danas" 0 0 0.058783491120599 0 0 0
"drin" 0.0203148806500762 0.00392495486301908 0.0371264154445888 0 0 0
"dunkel" 0.0169290672083968 0.00784990972603815 0.00928160386114721 0.0160307790958641 0.0160275674159554 0.0045831614647784
"dürfen" 0.00338581344167936 0.00392495486301908 0.0247509436297259 0.00801538954793203 0.00801378370797772 0.022915807323892
"ecke" 0.00677162688335873 0.00392495486301908 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.0137494843943352
"eingeschlafen" 0.0135432537667175 0 0.0123754718148629 0.0200384738698301 0.0200344592699443 0.0045831614647784
"erleichtert" 0.0203148806500762 0 0.0154693397685787 0.012023084321898 0.0120206755619666 0.00916632292955681
"ewig" 0 0.00392495486301908 0.00928160386114721 0.0240461686437961 0.0240413511239332 0.0137494843943352
"fallen" 0.0169290672083968 0.00392495486301908 0.00618773590743147 0.0160307790958641 0.0160275674159554 0.0137494843943352
"freundlich" 0.0135432537667175 0.00784990972603815 0 0.0160307790958641 0.0160275674159554 0.022915807323892
"gebracht" 0.00677162688335873 0.00784990972603815 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0183326458591136
"gegessen" 0.00677162688335873 0.0196247743150954 0.0123754718148629 0.00801538954793203 0.00801378370797772 0.0183326458591136
"gelegt" 0.00677162688335873 0.00392495486301908 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.0183326458591136
"glücklich" 0 0.0196247743150954 0.0123754718148629 0.012023084321898 0.0120206755619666 0.0183326458591136
"hände" 0.0237006940917555 0.0117748645890572 0.0185632077222944 0 0 0.0137494843943352
"hängte" 0.0270865075334349 0.00392495486301908 0.0247509436297259 0.00400769477396601 0.00400689185398886 0
"hör" 0.0203148806500762 0.00392495486301908 0.0123754718148629 0.012023084321898 0.0120206755619666 0.00916632292955681
"hört" 0.0169290672083968 0.0117748645890572 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0183326458591136
"interessiert" 0.0237006940917555 0.0156998194520763 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.0137494843943352
"je" 0.00338581344167936 0.0196247743150954 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.0366652917182272
"krankenwagen" 0 0.00392495486301908 0.0433141513520203 0 0 0.0183326458591136
"lachten" 0.0101574403250381 0.0117748645890572 0.0247509436297259 0.00801538954793203 0.00801378370797772 0.0045831614647784
"liebes" 0.00338581344167936 0.0274746840411335 0.0247509436297259 0.00400769477396601 0.00400689185398886 0.0045831614647784
"mathe" 0.0101574403250381 0 0 0.0240461686437961 0.0240413511239332 0.0183326458591136
"mittwoch" 0.00677162688335873 0.0196247743150954 0.0123754718148629 0.00801538954793203 0.0120206755619666 0.0137494843943352
"neues" 0.00338581344167936 0.0196247743150954 0.0309386795371574 0.00400769477396601 0.00400689185398886 0.0045831614647784
"normal" 0.00338581344167936 0.00784990972603815 0.00309386795371574 0.0280538634177621 0.028048242977922 0.0045831614647784
"offen" 0.0101574403250381 0.00784990972603815 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.00916632292955681
"palo" 0 0 0 0.0240461686437961 0.028048242977922 0.0274989687886704
"pike" 0.00338581344167936 0.00784990972603815 0.0495018872594518 0 0 0
"richtigen" 0.0237006940917555 0 0.0123754718148629 0.00801538954793203 0.00801378370797772 0.0183326458591136
"road" 0.00338581344167936 0.00392495486301908 0.00928160386114721 0.0280538634177621 0.028048242977922 0
"sagten" 0.0169290672083968 0.0274746840411335 0.00618773590743147 0.00801538954793203 0.00801378370797772 0.0045831614647784
"schlafzimmer" 0.0135432537667175 0.0117748645890572 0.00309386795371574 0.012023084321898 0.0120206755619666 0.022915807323892
"sieben" 0.0135432537667175 0.0156998194520763 0.0216570756760101 0.00801538954793203 0.00801378370797772 0
"spier" 0.0135432537667175 0.00784990972603815 0.0402202833983046 0 0 0
"telefonieren" 0.0203148806500762 0.0235497291781145 0.0216570756760101 0 0 0
"unbedingt" 0 0.0235497291781145 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.00916632292955681
"unterbrach" 0.0203148806500762 0.00392495486301908 0.0123754718148629 0.012023084321898 0.0120206755619666 0.00916632292955681
"verrückt" 0.00677162688335873 0.0117748645890572 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.0412484531830056
"verstehe" 0.00338581344167936 0.0117748645890572 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.00916632292955681
"wurden" 0.0101574403250381 0.0156998194520763 0.0216570756760101 0.00801538954793203 0.00801378370797772 0.0045831614647784
"äh" 0.00677162688335873 0 0 0.0320615581917281 0.0320551348319109 0
"alten" 0.00677162688335873 0.0117748645890572 0.00928160386114721 0.0200384738698301 0.0200344592699443 0
"begann" 0.0101574403250381 0.0392495486301908 0.00618773590743147 0.00400769477396601 0.00400689185398886 0.0045831614647784
"beschäftigt" 0.00338581344167936 0.0235497291781145 0.00618773590743147 0.012023084321898 0.0120206755619666 0.0137494843943352
"damals" 0.0169290672083968 0.00392495486301908 0.00928160386114721 0.00801538954793203 0.00801378370797772 0.022915807323892
"diele" 0.037243947858473 0 0.0216570756760101 0 0 0
"dienstag" 0.00677162688335873 0.0117748645890572 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0274989687886704
"erkennen" 0.0101574403250381 0.00392495486301908 0.00618773590743147 0.0240461686437961 0.0240413511239332 0
"erlaubt" 0.0203148806500762 0 0.0247509436297259 0.00400769477396601 0.00400689185398886 0.00916632292955681
"führte" 0.0101574403250381 0.0235497291781145 0.0185632077222944 0.00400769477396601 0.00400689185398886 0.0045831614647784
"fußboden" 0.0101574403250381 0.0156998194520763 0.00618773590743147 0.012023084321898 0.0120206755619666 0.0137494843943352
"glauben" 0.0203148806500762 0.0235497291781145 0.0123754718148629 0 0 0.00916632292955681
"glaubt" 0.0237006940917555 0.00784990972603815 0.00309386795371574 0.00400769477396601 0.00400689185398886 0.0274989687886704
"gutes" 0.00338581344167936 0.0117748645890572 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0137494843943352
"jemandem" 0 0.00392495486301908 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.022915807323892
"jungs" 0.0101574403250381 0.0274746840411335 0.00928160386114721 0.00801538954793203 0.00801378370797772 0.0045831614647784
"krankheit" 0 0.051024413219248 0 0.00801538954793203 0.00801378370797772 0.0045831614647784
"lagen" 0.00677162688335873 0.0156998194520763 0.00618773590743147 0.0200384738698301 0.0200344592699443 0
"liegen" 0.00677162688335873 0.00392495486301908 0 0.0240461686437961 0.0240413511239332 0.0137494843943352
"louie" 0.0474013881835111 0.0117748645890572 0.00309386795371574 0 0 0
"margo" 0.00338581344167936 0.0117748645890572 0.0433141513520203 0 0 0
"meer" 0 0 0 0.0360692529656941 0.0360620266858998 0
"peter" 0.00338581344167936 0.0549493680822671 0.00928160386114721 0 0 0
"platz" 0 0.0196247743150954 0.0216570756760101 0.00400769477396601 0.00400689185398886 0.0183326458591136
"riß" 0.0270865075334349 0.00392495486301908 0.00928160386114721 0.00801538954793203 0.00801378370797772 0.00916632292955681
"rüber" 0.0270865075334349 0.00784990972603815 0.0123754718148629 0.00801538954793203 0.00801378370797772 0
"schlimm" 0.0169290672083968 0.00392495486301908 0.00618773590743147 0.012023084321898 0.0120206755619666 0.0183326458591136
"skates" 0 0 0 0.0360692529656941 0.0360620266858998 0
"sonntag" 0 0.00784990972603815 0.0154693397685787 0.0160307790958641 0.0160275674159554 0.0137494843943352
"stellen" 0.00338581344167936 0.0117748645890572 0.00618773590743147 0.0200384738698301 0.0200344592699443 0.00916632292955681
"thema" 0 0.0117748645890572 0.00928160386114721 0.0160307790958641 0.0160275674159554 0.0183326458591136
"tragen" 0.0101574403250381 0.0156998194520763 0.0216570756760101 0.00801538954793203 0.00801378370797772 0
"tränen" 0.0101574403250381 0.0117748645890572 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0137494843943352
"trug" 0.0101574403250381 0.0235497291781145 0.0216570756760101 0.00400769477396601 0.00400689185398886 0
"wach" 0 0 0.0123754718148629 0.0240461686437961 0.0240413511239332 0.00916632292955681
"wieso" 0.0270865075334349 0.00392495486301908 0.0154693397685787 0.00801538954793203 0.00801378370797772 0
"allerdings" 0 0.0156998194520763 0 0.0200384738698301 0.0200344592699443 0.0137494843943352
"angesehen" 0 0.00392495486301908 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0320821302534488
"ankam" 0.00338581344167936 0 0.00928160386114721 0.0240461686437961 0.0240413511239332 0.0045831614647784
"anrufbeantworter" 0 0 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.0183326458591136
"aufs" 0 0.00392495486301908 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.0137494843943352
"blöde" 0 0.0156998194520763 0.00928160386114721 0.012023084321898 0.0120206755619666 0.0183326458591136
"eigene" 0.00677162688335873 0.00392495486301908 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.022915807323892
"einige" 0 0.0667242326713243 0 0 0 0
"einziges" 0.0135432537667175 0 0.0185632077222944 0.012023084321898 0.0120206755619666 0.0045831614647784
"erinnern" 0.00338581344167936 0.00784990972603815 0.0123754718148629 0.0160307790958641 0.0160275674159554 0.00916632292955681
"ernst" 0.0237006940917555 0.00392495486301908 0.00928160386114721 0.00400769477396601 0.00400689185398886 0.0183326458591136
"fernseher" 0.0304723209751143 0.0117748645890572 0.00618773590743147 0 0 0.0137494843943352
"füße" 0 0.00784990972603815 0 0.0200384738698301 0.0200344592699443 0.022915807323892
"gegenseitig" 0.00338581344167936 0.00392495486301908 0.0154693397685787 0.0160307790958641 0.0160275674159554 0.00916632292955681
"gehst" 0.0101574403250381 0.00784990972603815 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0045831614647784
"gekriegt" 0.0237006940917555 0 0.0154693397685787 0.00801538954793203 0.00801378370797772 0.0045831614647784
"groß" 0.0135432537667175 0.00784990972603815 0.0154693397685787 0.00801538954793203 0.00801378370797772 0.00916632292955681
"großes" 0.0169290672083968 0.0156998194520763 0.0123754718148629 0.00400769477396601 0.00400689185398886 0.00916632292955681
"hättest" 0.00677162688335873 0.0274746840411335 0.00309386795371574 0 0 0.0320821302534488
"hoffte" 0.0101574403250381 0.0117748645890572 0.0278448115834416 0.00400769477396601 0.00400689185398886 0
"hübsch" 0.0101574403250381 0.0117748645890572 0.0185632077222944 0.00400769477396601 0.00400689185398886 0.0137494843943352
"jamies" 0.0135432537667175 0.0156998194520763 0.0278448115834416 0 0 0
"kalt" 0.00677162688335873 0.0117748645890572 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0045831614647784
"kannte" 0.00338581344167936 0.0156998194520763 0.00618773590743147 0.0200384738698301 0.0200344592699443 0
"kennst" 0.0101574403250381 0.0156998194520763 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0045831614647784
"kümmern" 0.00338581344167936 0.0117748645890572 0.00309386795371574 0.012023084321898 0.0120206755619666 0.0274989687886704
"laß" 0.0135432537667175 0.0235497291781145 0.0123754718148629 0 0 0.0137494843943352
"läßt" 0.0135432537667175 0.00784990972603815 0.0123754718148629 0.012023084321898 0.0120206755619666 0.0045831614647784
"leuten" 0.0135432537667175 0.00392495486301908 0.00928160386114721 0.012023084321898 0.0120206755619666 0.0137494843943352
"links" 0 0 0.00309386795371574 0.0280538634177621 0.028048242977922 0.00916632292955681
"lunch" 0.0169290672083968 0 0.0371264154445888 0 0 0
"machten" 0.0169290672083968 0.0274746840411335 0.00618773590743147 0.00400769477396601 0.00400689185398886 0.0045831614647784
"mallory" 0 0.0117748645890572 0.0433141513520203 0 0 0
"mittagspause" 0 0.00392495486301908 0.00309386795371574 0.0240461686437961 0.0240413511239332 0.0137494843943352
"mögen" 0.0101574403250381 0.0353245937671717 0.00618773590743147 0.00400769477396601 0.00400689185398886 0.0045831614647784
"müde" 0 0.0156998194520763 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0183326458591136
"öfter" 0.0101574403250381 0 0.0154693397685787 0.00801538954793203 0.00801378370797772 0.022915807323892
"rannten" 0.0237006940917555 0.00392495486301908 0.0247509436297259 0 0 0.0045831614647784
"rauf" 0.0169290672083968 0 0.0216570756760101 0.00801538954793203 0.00801378370797772 0.0045831614647784
"regal" 0.00338581344167936 0.00392495486301908 0.00928160386114721 0.0200384738698301 0.0200344592699443 0.00916632292955681
"robert" 0 0.00784990972603815 0 0 0 0.0687474219716761
"rufe" 0.0101574403250381 0.0353245937671717 0.0154693397685787 0 0 0
"ruhe" 0.0101574403250381 0.00784990972603815 0 0.0160307790958641 0.0160275674159554 0.0183326458591136
"sondern" 0.00338581344167936 0.0235497291781145 0.00618773590743147 0.00400769477396601 0.00400689185398886 0.0274989687886704
"teil" 0 0.0117748645890572 0.00618773590743147 0.0200384738698301 0.0200344592699443 0.00916632292955681
"the" 0.0135432537667175 0 0.00309386795371574 0.0240461686437961 0.0240413511239332 0
"überrascht" 0.0101574403250381 0.0392495486301908 0.00618773590743147 0.00400769477396601 0.00400689185398886 0
"unterricht" 0.00677162688335873 0.00392495486301908 0 0.0280538634177621 0.028048242977922 0
"watson" 0.0270865075334349 0.00784990972603815 0.0216570756760101 0 0 0
"winkte" 0 0.0117748645890572 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0137494843943352
"zuviel" 0.00677162688335873 0.0235497291781145 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.0183326458591136
"ah" 0.0203148806500762 0.00392495486301908 0.0216570756760101 0.00400769477396601 0.00400689185398886 0
"alex" 0 0 0 0 0 0.0733305834364545
"anziehen" 0.0203148806500762 0 0.0247509436297259 0.00400769477396601 0.00400689185398886 0
"aufhören" 0.00338581344167936 0.00784990972603815 0.00928160386114721 0.012023084321898 0.0120206755619666 0.0183326458591136
"babysitterclubs" 0.00677162688335873 0 0.0433141513520203 0 0 0
"bleibt" 0.0169290672083968 0.0117748645890572 0.00309386795371574 0.00801538954793203 0.00801378370797772 0.0137494843943352
"couch" 0.0135432537667175 0.00392495486301908 0.0278448115834416 0.00400769477396601 0.00400689185398886 0
"dean" 0 0 0 0.0320615581917281 0.0320551348319109 0
"donnerstag" 0.0135432537667175 0.00784990972603815 0.0154693397685787 0 0.00801378370797772 0.0137494843943352
"durcheinander" 0.00677162688335873 0.0156998194520763 0.00928160386114721 0.00801538954793203 0.00801378370797772 0.0137494843943352
"entschuldigen" 0.00677162688335873 0.00392495486301908 0.0185632077222944 0.012023084321898 0.0120206755619666 0.0045831614647784
"fahrrad" 0 0.00392495486301908 0.00928160386114721 0.0200384738698301 0.0200344592699443 0.00916632292955681
"falsch" 0.00677162688335873 0.0117748645890572 0 0.012023084321898 0.0120206755619666 0.022915807323892
"foto" 0 0 0.0340325474908731 0 0 0.022915807323892
"gegend" 0.0169290672083968 0.00392495486301908 0.00928160386114721 0.00400769477396601 0.00400689185398886 0.022915807323892
"geheimnis" 0.0169290672083968 0.00392495486301908 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.0045831614647784
"gelesen" 0.00677162688335873 0.00784990972603815 0.0154693397685787 0.012023084321898 0.0120206755619666 0.0045831614647784
"genannt" 0.00677162688335873 0 0.0309386795371574 0.00801538954793203 0.00801378370797772 0
"geschwulst" 0 0 0 0.0320615581917281 0.0320551348319109 0
"gesund" 0 0.00784990972603815 0.00309386795371574 0.0200384738698301 0.0200344592699443 0.0137494843943352
"gray" 0.0541730150668698 0 0 0 0 0
"griff" 0.0135432537667175 0.00392495486301908 0.00309386795371574 0.0160307790958641 0.0160275674159554 0.00916632292955681
"hob" 0.0169290672083968 0.00392495486301908 0.0185632077222944 0.00801538954793203 0.00801378370797772 0
"hop" 0.0541730150668698 0 0 0 0 0
"irgendwann" 0.00677162688335873 0.0117748645890572 0.00618773590743147 0.0160307790958641 0.0120206755619666 0.00916632292955681
"kicherte" 0.0203148806500762 0.0274746840411335 0.00309386795371574 0.00400769477396601 0.00400689185398886 0
"machst" 0.0135432537667175 0.0196247743150954 0.0154693397685787 0 0 0.00916632292955681
"nase" 0.00338581344167936 0.0117748645890572 0.0123754718148629 0.012023084321898 0.0120206755619666 0.00916632292955681
"o" 0.0135432537667175 0 0 0.0160307790958641 0.0200344592699443 0.0137494843943352
"ohr" 0.00677162688335873 0.00392495486301908 0.0247509436297259 0.00801538954793203 0.00801378370797772 0.0045831614647784
"p" 0.0101574403250381 0 0.0402202833983046 0 0 0
"passieren" 0.0101574403250381 0.0117748645890572 0.0185632077222944 0.00400769477396601 0.00400689185398886 0.00916632292955681
