"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"old_es002" 0 0.90534939438358 1.17076060492537 1.14885638234983 1.21839612224963 1.24483683018531 1.16050984965001 1.05178669860962 1.22960625196909 1.09715448092569 1.16797649876814 1.27731948930751 1.22685106715242 1.22782593055253 1.15148149718714 1.19914815269486 1.17658533628905 1.19914815269486
"old_es004" 0.90534939438358 0 1.18783365608733 1.2130789860389 1.09645009180378 1.18076953681416 1.18689923995511 1.07666911534885 1.19072931384863 1.02227863665311 1.13050291671625 1.24306092133513 1.24328309481611 1.13096891035501 1.15462679844472 1.12816486980262 1.15926184183823 1.12816486980262
"old_es008" 1.17076060492537 1.18783365608733 0 1.01446740285875 1.20721807915263 1.12622249896026 1.08468394876124 1.23499227302359 1.01662866705788 1.10943484991267 1.14908017738915 1.13284227684718 1.17348220325348 1.12577018962608 1.11073733143658 1.16254144398325 1.14453303769926 1.16254144398325
"old_es009" 1.14885638234983 1.2130789860389 1.01446740285875 0 1.0581240063899 1.10167092005567 1.01188433508329 1.21933830522998 0.997658276517896 1.02095773558731 1.10019092311235 1.14232055656654 1.15797148744867 1.1153934223168 1.00328355288918 1.0685229412479 1.10519285466956 1.0685229412479
"old_es012" 1.21839612224963 1.09645009180378 1.20721807915263 1.0581240063899 0 1.00953782919274 0.990758787213092 1.21671028519704 1.08137285249781 0.922625969912101 1.01505096349948 1.16697763818255 1.13607240252485 1.07087220306356 1.05165615808756 1.09563159803674 1.0878670540493 1.09563159803674
"old_es014" 1.24483683018531 1.18076953681416 1.12622249896026 1.10167092005567 1.00953782919274 0 0.980635946957073 1.15540619944953 1.0894914323004 0.973826832328205 0.972818887960493 1.06256757132055 1.14147692204137 1.12302276068846 1.097837850143 1.08362141633083 1.07050083640178 1.08362141633083
"old_es015" 1.16050984965001 1.18689923995511 1.08468394876124 1.01188433508329 0.990758787213092 0.980635946957073 0 1.12687029554964 1.07149060794954 0.957519355998641 1.03907152557288 1.0733306240405 1.05779541662674 1.06553426423709 1.00877020879441 1.02705290539197 1.08229502238343 1.02705290539197
"old_es016" 1.05178669860962 1.07666911534885 1.23499227302359 1.21933830522998 1.21671028519704 1.15540619944953 1.12687029554964 0 1.16312784991967 1.11575278702318 1.16287809659934 1.20579539950704 1.17458780826125 1.21632423184982 1.11962419056425 1.10787742094879 1.09416397291641 1.10787742094879
"old_es018" 1.22960625196909 1.19072931384863 1.01662866705788 0.997658276517896 1.08137285249781 1.0894914323004 1.07149060794954 1.16312784991967 0 1.03882388791348 1.03625450174929 1.06453308305472 1.13933356171343 0.950203128696737 1.01605861641214 1.08064805648864 1.0691890765459 1.08064805648864
"old_es019" 1.09715448092569 1.02227863665311 1.10943484991267 1.02095773558731 0.922625969912101 0.973826832328205 0.957519355998641 1.11575278702318 1.03882388791348 0 0.925907887550156 1.06271387907524 1.07906938633433 1.02748508591188 0.948188187768081 1.01952006386727 1.06852188406462 1.01952006386727
"old_es022" 1.16797649876814 1.13050291671625 1.14908017738915 1.10019092311235 1.01505096349948 0.972818887960493 1.03907152557288 1.16287809659934 1.03625450174929 0.925907887550156 0 1.01290318142631 1.0771414593347 1.0056233545002 1.01455487926969 1.00946732415403 1.06121171495938 1.00946732415403
"old_es024" 1.27731948930751 1.24306092133513 1.13284227684718 1.14232055656654 1.16697763818255 1.06256757132055 1.0733306240405 1.20579539950704 1.06453308305472 1.06271387907524 1.01290318142631 0 1.17729372859866 1.13430687258822 1.04603628310021 1.02687282746657 1.06819212922289 1.02687282746657
"old_es027" 1.22685106715242 1.24328309481611 1.17348220325348 1.15797148744867 1.13607240252485 1.14147692204137 1.05779541662674 1.17458780826125 1.13933356171343 1.07906938633433 1.0771414593347 1.17729372859866 0 1.13128398910208 1.12860078488948 1.12303214930869 1.07151083889451 1.12303214930869
"old_es028" 1.22782593055253 1.13096891035501 1.12577018962608 1.1153934223168 1.07087220306356 1.12302276068846 1.06553426423709 1.21632423184982 0.950203128696737 1.02748508591188 1.0056233545002 1.13430687258822 1.13128398910208 0 0.990044640467457 0.99616799483989 1.07433318423398 0.99616799483989
"old_es029" 1.15148149718714 1.15462679844472 1.11073733143658 1.00328355288918 1.05165615808756 1.097837850143 1.00877020879441 1.11962419056425 1.01605861641214 0.948188187768081 1.01455487926969 1.04603628310021 1.12860078488948 0.990044640467457 0 0.904322997480815 0.990800323241091 0.904322997480815
"old_es030" 1.19914815269486 1.12816486980262 1.16254144398325 1.0685229412479 1.09563159803674 1.08362141633083 1.02705290539197 1.10787742094879 1.08064805648864 1.01952006386727 1.00946732415403 1.02687282746657 1.12303214930869 0.99616799483989 0.904322997480815 0 0.955783758434381 0
"old_es032" 1.17658533628905 1.15926184183823 1.14453303769926 1.10519285466956 1.0878670540493 1.07050083640178 1.08229502238343 1.09416397291641 1.0691890765459 1.06852188406462 1.06121171495938 1.06819212922289 1.07151083889451 1.07433318423398 0.990800323241091 0.955783758434381 0 0.955783758434381
"olds_es030" 1.19914815269486 1.12816486980262 1.16254144398325 1.0685229412479 1.09563159803674 1.08362141633083 1.02705290539197 1.10787742094879 1.08064805648864 1.01952006386727 1.00946732415403 1.02687282746657 1.12303214930869 0.99616799483989 0.904322997480815 0 0.955783758434381 0
