"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"old_es002" 0 0.858522610463529 1.18180896840289 1.0281799487928 1.2224536088526 1.21444199259609 1.17194860302659 0.971593762449171 1.27671523826437 1.10553176221162 1.23791085651785 1.38050099332331 1.21970011488717 1.22873623164325 1.17631368646585 1.29917510730854 1.30700301901797 1.29917510730854
"old_es004" 0.858522610463529 0 1.35643450548998 1.20530330210881 1.04693343947885 1.14886542620592 1.13465628663106 1.09672030953426 1.36921907769224 1.10102195801459 1.22657889151188 1.36740015515085 1.37942573825959 1.11034628689318 1.2699337206107 1.17535403426772 1.19702178723483 1.17535403426772
"old_es008" 1.18180896840289 1.35643450548998 0 1.0792961919914 1.37016483432323 1.19589342206213 1.21795178229669 1.16964790216432 1.04080478400289 1.17698176087645 1.28831828543619 1.17442427016614 1.26970462784884 1.25964649280264 1.23190992857087 1.37504128773092 1.41561210352285 1.37504128773092
"old_es009" 1.0281799487928 1.20530330210881 1.0792961919914 0 1.11695853908353 1.15592310828823 1.11467574280113 1.22293264261239 1.08953852185485 1.0434764579904 1.24665270624711 1.19380517148806 1.1840131975202 1.08930065922806 1.02783816318129 1.19207020880878 1.27026766352236 1.19207020880878
"old_es012" 1.2224536088526 1.04693343947885 1.37016483432323 1.11695853908353 0 0.957069223699879 0.947308599855085 1.17493318769625 1.16354099711348 0.92660710347603 1.24153519598295 1.22955432555448 1.14781473268849 1.11176068547306 1.09782819647278 1.18960444882389 1.11334624932961 1.18960444882389
"old_es014" 1.21444199259609 1.14886542620592 1.19589342206213 1.15592310828823 0.957069223699879 0 0.838962062820469 1.04621573797434 1.03303523605207 0.86884656420356 0.958368781628959 1.0160158414164 1.14108469136533 1.02486675689023 0.995380043744856 1.06127143495741 1.10235524348991 1.06127143495741
"old_es015" 1.17194860302659 1.13465628663106 1.21795178229669 1.11467574280113 0.947308599855085 0.838962062820469 0 1.04170935474772 1.22571662722915 0.897713127512606 1.00581839749277 1.03806211282667 1.09782352831671 1.15103012996651 1.00717467239436 1.04604977955383 1.11898160259538 1.04604977955383
"old_es016" 0.971593762449171 1.09672030953426 1.16964790216432 1.22293264261239 1.17493318769625 1.04621573797434 1.04170935474772 0 1.18456868895208 1.04420467394268 1.1580490539625 1.09211110656476 1.07113592470006 1.09536831247533 1.01077906540319 1.02386946601549 1.05310317368328 1.02386946601549
"old_es018" 1.27671523826437 1.36921907769224 1.04080478400289 1.08953852185485 1.16354099711348 1.03303523605207 1.22571662722915 1.18456868895208 0 1.15346972445181 1.19355546624265 1.00967581781648 1.24733965680926 0.97582759566696 1.10951656944012 1.19339750348889 1.21277458387998 1.19339750348889
"old_es019" 1.10553176221162 1.10102195801459 1.17698176087645 1.0434764579904 0.92660710347603 0.86884656420356 0.897713127512606 1.04420467394268 1.15346972445181 0 0.983106003837317 1.05804350964465 1.10507601687982 1.09044863311114 1.02727220524371 1.14893774922854 1.18481184935371 1.14893774922854
"old_es022" 1.23791085651785 1.22657889151188 1.28831828543619 1.24665270624711 1.24153519598295 0.958368781628959 1.00581839749277 1.1580490539625 1.19355546624265 0.983106003837317 0 1.02755404732846 1.17008973551365 1.18072427765199 0.974547592102168 1.06306253498237 1.09972789654394 1.06306253498237
"old_es024" 1.38050099332331 1.36740015515085 1.17442427016614 1.19380517148806 1.22955432555448 1.0160158414164 1.03806211282667 1.09211110656476 1.00967581781648 1.05804350964465 1.02755404732846 0 1.2514195818009 1.12514964504912 1.05392174068737 1.17221771262108 1.13305966384361 1.17221771262108
"old_es027" 1.21970011488717 1.37942573825959 1.26970462784884 1.1840131975202 1.14781473268849 1.14108469136533 1.09782352831671 1.07113592470006 1.24733965680926 1.10507601687982 1.17008973551365 1.2514195818009 0 1.26238296297159 1.18618350307727 1.29319147945689 1.16084175696357 1.29319147945689
"old_es028" 1.22873623164325 1.11034628689318 1.25964649280264 1.08930065922806 1.11176068547306 1.02486675689023 1.15103012996651 1.09536831247533 0.97582759566696 1.09044863311114 1.18072427765199 1.12514964504912 1.26238296297159 0 1.03741312826769 1.03075036533029 1.09389120522809 1.03075036533029
"old_es029" 1.17631368646585 1.2699337206107 1.23190992857087 1.02783816318129 1.09782819647278 0.995380043744856 1.00717467239436 1.01077906540319 1.10951656944012 1.02727220524371 0.974547592102168 1.05392174068737 1.18618350307727 1.03741312826769 0 0.808175726654335 0.96790381406247 0.808175726654335
"old_es030" 1.29917510730854 1.17535403426772 1.37504128773092 1.19207020880878 1.18960444882389 1.06127143495741 1.04604977955383 1.02386946601549 1.19339750348889 1.14893774922854 1.06306253498237 1.17221771262108 1.29319147945689 1.03075036533029 0.808175726654335 0 0.972039667632995 0
"old_es032" 1.30700301901797 1.19702178723483 1.41561210352285 1.27026766352236 1.11334624932961 1.10235524348991 1.11898160259538 1.05310317368328 1.21277458387998 1.18481184935371 1.09972789654394 1.13305966384361 1.16084175696357 1.09389120522809 0.96790381406247 0.972039667632995 0 0.972039667632995
"olds_es030" 1.29917510730854 1.17535403426772 1.37504128773092 1.19207020880878 1.18960444882389 1.06127143495741 1.04604977955383 1.02386946601549 1.19339750348889 1.14893774922854 1.06306253498237 1.17221771262108 1.29319147945689 1.03075036533029 0.808175726654335 0 0.972039667632995 0
