"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"old_es002" 0 0.888962038238423 1.26220290958795 1.20465896984496 1.27786201530878 1.2883917590729 1.27492029208998 0.989002872713693 1.36864189705666 1.16996076884988 1.27609315449849 1.38115178180296 1.25044512447557 1.29748683992151 1.19234456494541 1.32235877448388 1.28991010746857 1.32235877448388
"old_es004" 0.888962038238423 0 1.30926257822492 1.24378246986524 1.04101517296546 1.1400923912488 1.1995004940121 1.05328060680445 1.31365168951238 0.998989467814741 1.20999862836342 1.25260626018516 1.24496543581946 1.12777155020832 1.1435297936365 1.22148653990724 1.14164742600675 1.22148653990724
"old_es008" 1.26220290958795 1.30926257822492 0 1.07505961439331 1.26758663386138 1.09351188648851 1.20786374399633 1.23938915810345 1.09972633084473 1.15540899012844 1.23870315078375 1.12662053987537 1.27413111186555 1.2517600969377 1.14774330450103 1.29510861086242 1.28346720971828 1.29510861086242
"old_es009" 1.20465896984496 1.24378246986524 1.07505961439331 0 1.07446201063902 1.07494530465104 1.1122816715098 1.22353056370393 1.0897236630211 1.0547313451574 1.20126721265874 1.1154425563126 1.19787257047365 1.17126139740839 0.972702665116886 1.1355807480808 1.16939550936978 1.1355807480808
"old_es012" 1.27786201530878 1.04101517296546 1.26758663386138 1.07446201063902 0 0.872769699570867 1.02991656320009 1.16670718244794 1.13028858276069 0.874935405374456 1.13064797227408 1.1403293248393 1.16104504376901 1.10682990379676 1.03932221272172 1.16249367266591 1.07463722389705 1.16249367266591
"old_es014" 1.2883917590729 1.1400923912488 1.09351188648851 1.07494530465104 0.872769699570867 0 0.888206943317415 1.11181145005186 1.06863994132717 0.857106841551204 0.92014203315835 0.940975394804335 1.13797226829176 1.07057972807594 0.951267030243576 1.03050002632551 1.00445718435737 1.03050002632551
"old_es015" 1.27492029208998 1.1995004940121 1.20786374399633 1.1122816715098 1.02991656320009 0.888206943317415 0 1.16171665145482 1.26613853333196 0.934785766727678 1.08640623227277 1.05330707621558 1.11743790152019 1.17785325353462 0.993605217955036 1.06757546288852 1.14618399296629 1.06757546288852
"old_es016" 0.989002872713693 1.05328060680445 1.23938915810345 1.22353056370393 1.16670718244794 1.11181145005186 1.16171665145482 0 1.27421988853636 1.06943019860291 1.19822561966458 1.17942207996957 1.09297018312789 1.1697222813857 1.01303460264903 1.07249275214172 1.03555300296163 1.07249275214172
"old_es018" 1.36864189705666 1.31365168951238 1.09972633084473 1.0897236630211 1.13028858276069 1.06863994132717 1.26613853333196 1.27421988853636 0 1.09307233256012 1.14000043544739 0.984676021627839 1.28702589153776 1.01873352053859 1.0509071514482 1.12942124419523 1.14092049661354 1.12942124419523
"old_es019" 1.16996076884988 0.998989467814741 1.15540899012844 1.0547313451574 0.874935405374456 0.857106841551204 0.934785766727678 1.06943019860291 1.09307233256012 0 0.934650082636491 1.04002726779533 1.04108593145916 1.04314331223291 0.91923778732773 1.08332390737248 1.12538683759821 1.08332390737248
"old_es022" 1.27609315449849 1.20999862836342 1.23870315078375 1.20126721265874 1.13064797227408 0.92014203315835 1.08640623227277 1.19822561966458 1.14000043544739 0.934650082636491 0 0.982610750639052 1.14313346514494 1.10473764660093 0.924879890199869 1.03715623402079 1.05755759971146 1.03715623402079
"old_es024" 1.38115178180296 1.25260626018516 1.12662053987537 1.1154425563126 1.1403293248393 0.940975394804335 1.05330707621558 1.17942207996957 0.984676021627839 1.04002726779533 0.982610750639052 0 1.15623895165363 1.09446186298745 0.964862467534956 1.04926506335207 1.06661735851913 1.04926506335207
"old_es027" 1.25044512447557 1.24496543581946 1.27413111186555 1.19787257047365 1.16104504376901 1.13797226829176 1.11743790152019 1.09297018312789 1.28702589153776 1.04108593145916 1.14313346514494 1.15623895165363 0 1.21837621507284 1.10497913853925 1.18949733852489 1.13899486654344 1.18949733852489
"old_es028" 1.29748683992151 1.12777155020832 1.2517600969377 1.17126139740839 1.10682990379676 1.07057972807594 1.17785325353462 1.1697222813857 1.01873352053859 1.04314331223291 1.10473764660093 1.09446186298745 1.21837621507284 0 0.989525438529562 0.993782764400044 1.11378854948023 0.993782764400044
"old_es029" 1.19234456494541 1.1435297936365 1.14774330450103 0.972702665116886 1.03932221272172 0.951267030243576 0.993605217955036 1.01303460264903 1.0509071514482 0.91923778732773 0.924879890199869 0.964862467534956 1.10497913853925 0.989525438529562 0 0.850258806251995 0.938206325162726 0.850258806251995
"old_es030" 1.32235877448388 1.22148653990724 1.29510861086242 1.1355807480808 1.16249367266591 1.03050002632551 1.06757546288852 1.07249275214172 1.12942124419523 1.08332390737248 1.03715623402079 1.04926506335207 1.18949733852489 0.993782764400044 0.850258806251995 0 0.995923541840587 0
"old_es032" 1.28991010746857 1.14164742600675 1.28346720971828 1.16939550936978 1.07463722389705 1.00445718435737 1.14618399296629 1.03555300296163 1.14092049661354 1.12538683759821 1.05755759971146 1.06661735851913 1.13899486654344 1.11378854948023 0.938206325162726 0.995923541840587 0 0.995923541840587
"olds_es030" 1.32235877448388 1.22148653990724 1.29510861086242 1.1355807480808 1.16249367266591 1.03050002632551 1.06757546288852 1.07249275214172 1.12942124419523 1.08332390737248 1.03715623402079 1.04926506335207 1.18949733852489 0.993782764400044 0.850258806251995 0 0.995923541840587 0
