"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"dos" 0.150770003948738 0.177643266004342 0.239059967585089 0.263821074184911 0.124547542132098 0.205203972748912 0.135328170814224 0.161284541772696 0.213143872113677 0.147878512114663 0.185816042118303 0.177565042847217 0.141436999919179 0.265801508814447 0.188731176031141 0.250439203080028 0.152870136818772 0.250439203080028
"también" 0.175898337940195 0.1940917165603 0.158022690437601 0.153567490943456 0.186821313198147 0.205203972748912 0.195474024509435 0.154116339916132 0.169725675942372 0.159253782277329 0.170331371941778 0.200725700609897 0.141436999919179 0.171989211585819 0.228050171037628 0.239225507419729 0.256057479171444 0.239225507419729
"oh" 0.125641669957282 0.101980393446937 0.198541329011345 0.216569538510002 0.229634530806056 0.274973323483543 0.244342530636794 0.1003548259919 0.205249654627985 0.273006483903993 0.17807370703004 0.227746467999691 0.169724399903015 0.179806903021538 0.180867377029843 0.156991739244197 0.133761369716426 0.156991739244197
"está" 0.240514053918225 0.1940917165603 0.145867098865478 0.149629862970547 0.175144981123263 0.13953870146926 0.142846402526126 0.172036844557543 0.134201697256759 0.163045538998218 0.26711056054506 0.154404385084536 0.149519114200275 0.191533440175116 0.322415759053199 0.17194333345793 0.210196438125812 0.17194333345793
"ella" 0.132821193954841 0.190802026449108 0.109400324149109 0.149629862970547 0.206281866656288 0.172371337109086 0.225546951357041 0.136195835274721 0.118413262285376 0.197171349486217 0.189687209662434 0.16984482359299 0.153560171340823 0.148536137278662 0.145480281524004 0.265390797293761 0.305740273637545 0.265390797293761
"mis" 0.132821193954841 0.0822422527797881 0.121555915721232 0.0826901874310915 0.330829408788386 0.196995813838956 0.11277347567852 0.143364037131286 0.552595223998421 0.257839457020438 0.0735521833384949 0.16984482359299 0.222258142730138 0.418246491810968 0.0786379900129753 0.104661159496131 0.145226629977834 0.104661159496131
"eso" 0.104103097964605 0.0592144220014475 0.16612641815235 0.122066467160183 0.20238975596466 0.262661085118608 0.214269603789189 0.118275330633311 0.185514110913756 0.231297159974216 0.205171879838959 0.173704933220103 0.202052857027398 0.254074971660869 0.188731176031141 0.213060217545696 0.149048383398303 0.213060217545696
"canguro" 0.1400007179524 0.161194815448385 0.0648298217179903 0.141754607024728 0.237418752189312 0.385783468767955 0.124050823246372 0.15053223898785 0.173672784685218 0.288173510787548 0.170331371941778 0.239326796881031 0.145478057059727 0.191533440175116 0.102229387016868 0.14951594213733 0.202552931284874 0.14951594213733
"ha" 0.147180241949959 0.161194815448385 0.206645056726094 0.098440699322728 0.171252870431635 0.205203972748912 0.139087286670175 0.157700440844414 0.157884349713835 0.178212565881773 0.251625890368535 0.127383617694743 0.101026428513699 0.1641715201501 0.22411827153698 0.224273913205996 0.16433539708018 0.224273913205996
"hacer" 0.129231431956061 0.213829857227449 0.174230145867099 0.102378327295637 0.237418752189312 0.196995813838956 0.210510487933238 0.197125551055518 0.0907835010854549 0.216130133090661 0.166460204397646 0.220026248745464 0.242463428432878 0.1641715201501 0.149412181024653 0.104661159496131 0.152870136818772 0.104661159496131
"fue" 0.157949527946297 0.161194815448385 0.0972447325769854 0.204756654591274 0.175144981123263 0.176475416564065 0.161641981805879 0.121859431561593 0.165778567199526 0.212338376369772 0.201300712294828 0.189145371728557 0.109108542794795 0.171989211585819 0.196594975032438 0.216798116099129 0.11083084919361 0.216798116099129
"bueno" 0.122051907958502 0.148036055003619 0.117504051863857 0.126004095133092 0.182929202506519 0.213412131658869 0.176678445229682 0.0752661194939249 0.149990132228143 0.216130133090661 0.255497057912666 0.196865590982784 0.242463428432878 0.144627291560802 0.145480281524004 0.145778043583897 0.145226629977834 0.145778043583897
"mientras" 0.161539289945077 0.131587604447661 0.226904376012966 0.17719325878091 0.159576538356751 0.205203972748912 0.172919329373731 0.107523027848464 0.146043023485297 0.25025594357866 0.174202539485909 0.135103836948969 0.161642285621919 0.156353828714381 0.129752683521409 0.134564347923597 0.16433539708018 0.134564347923597
"algo" 0.154359765947518 0.1940917165603 0.117504051863857 0.165380374862183 0.249095084264196 0.155955019289173 0.16540109766183 0.157700440844414 0.16183145845668 0.132711485231108 0.139362031588727 0.104222959932062 0.169724399903015 0.140718445842943 0.110093186018165 0.179419130564796 0.16815715050065 0.179419130564796
"jessi" 0 0 0 0 0 0.738734301896085 0.210510487933238 0.164868642700978 0.0157884349713835 0.288173510787548 0.123877361412202 0.304948660541959 0.129313828497535 0.0977211429464879 0.192663075531789 0.179419130564796 0.233126958648628 0.179419130564796
"tiene" 0.154359765947518 0.15132574511481 0.0688816855753647 0.110253583241455 0.108979099365586 0.188787654928999 0.105255243966619 0.2007096519838 0.169725675942372 0.109960944905775 0.158717869309384 0.162124604338763 0.125272771356987 0.132900754407224 0.200526874533087 0.190632826225096 0.248413972330505 0.190632826225096
"cosas" 0.114872383960943 0.111849463780512 0.109400324149109 0.189006142699638 0.237418752189312 0.147746860379217 0.139087286670175 0.0967707250636178 0.134201697256759 0.144086755393774 0.120006193868071 0.185285262101444 0.121231714216439 0.199351131610835 0.231982070538277 0.175681232011363 0.156691890239242 0.175681232011363
"preguntó" 0.215385719926769 0.177643266004342 0.141815235008104 0.189006142699638 0.163468649048379 0.119018304194369 0.157882865949929 0.164868642700978 0.138148805999605 0.170629052439995 0.116135026323939 0.115803288813402 0.23842237129233 0.113356525817926 0.137616482522707 0.138302246477031 0.114652602614079 0.138302246477031
"madre" 0.0502566679829127 0.138166984670044 0.113452188006483 0.129941723106001 0.0389211069162807 0.151850939834195 0.229306067212992 0.114691229705028 0.0631537398855338 0.121336215068441 0.108392691235677 0.277927893152166 0.0767800856704114 0.152444982996521 0.188731176031141 0.302769782828094 0.137583123136895 0.302769782828094
"ni" 0.13641095595362 0.171063885781959 0.129659643435981 0.137816979051819 0.171252870431635 0.143642780924239 0.142846402526126 0.175620945485825 0.110519044799684 0.132711485231108 0.135490864044596 0.123523508067629 0.121231714216439 0.109447680100066 0.157275980025951 0.168205434904497 0.202552931284874 0.168205434904497
"tan" 0.125641669957282 0.134877294558853 0.129659643435981 0.106315955268546 0.175144981123263 0.143642780924239 0.131569054958274 0.0931866241353357 0.189461219656602 0.106169188184886 0.154846701765252 0.16984482359299 0.153560171340823 0.128991908689364 0.129752683521409 0.190632826225096 0.191087671023466 0.190632826225096
"todas" 0.107692859963384 0.111849463780512 0.10129659643436 0.161442746889274 0.140115984898611 0.13953870146926 0.180437561085633 0.107523027848464 0.149990132228143 0.12512797178933 0.212914214927222 0.208445919864124 0.242463428432878 0.105538834382207 0.169071678527897 0.112136956602998 0.126117862875487 0.112136956602998
"decir" 0.150770003948738 0.15132574511481 0.0850891410048622 0.110253583241455 0.198497645273032 0.201099893293934 0.169160213517781 0.114691229705028 0.122360371028222 0.121336215068441 0.158717869309384 0.119663398440516 0.157601228481371 0.132900754407224 0.102229387016868 0.164467536351063 0.156691890239242 0.164467536351063
"porque" 0.13641095595362 0.131587604447661 0.0648298217179903 0.106315955268546 0.167360759740007 0.151850939834195 0.116532591534471 0.186373248270671 0.11446615354253 0.144086755393774 0.112263858779808 0.108083069559175 0.0889032570920553 0.16026267443224 0.145480281524004 0.235487608866295 0.152870136818772 0.235487608866295
"ahora" 0.122051907958502 0.0756628725574051 0.093192868719611 0.204756654591274 0.128439652823726 0.143642780924239 0.202992256221337 0.0824343213504892 0.134201697256759 0.15546202555644 0.139362031588727 0.111943179186289 0.121231714216439 0.0977211429464879 0.200526874533087 0.198108623331963 0.160513643659711 0.198108623331963
"hasta" 0.118462145959723 0.233567997894598 0.174230145867099 0.149629862970547 0.155684427665123 0.160059098744152 0.10901435982257 0.0896025232070535 0.16183145845668 0.121336215068441 0.0967791886032827 0.0887825214236084 0.113149599935343 0.148536137278662 0.12582078402076 0.16072963779763 0.160513643659711 0.16072963779763
"mí" 0.1400007179524 0.144746364892427 0.194489465153971 0.114191211214364 0.237418752189312 0.102601986374456 0.157882865949929 0.175620945485825 0.0749950661140714 0.151670268835552 0.131619696500465 0.0772021925422682 0.121231714216439 0.117265371535785 0.133684583022058 0.153253840690764 0.0917220820912635 0.153253840690764
"papá" 0.0753850019743691 0.417790644121324 0.0810372771474878 0.0393762797290912 0.0272447748413965 0.032832635639826 0.105255243966619 0.0716820185656428 0.0828892835997632 0.113752701626664 0.0232270052647879 0.084922411796495 0.165683342762467 0.48078802329672 0.00786379900129753 0.269128695847195 0 0.269128695847195
"mucho" 0.111282621962164 0.115139153891703 0.109400324149109 0.0630020475665459 0.159576538356751 0.131330542559304 0.131569054958274 0.154116339916132 0.149990132228143 0.147878512114663 0.112263858779808 0.127383617694743 0.0767800856704114 0.191533440175116 0.173003578028546 0.134564347923597 0.118474356034549 0.134564347923597
"mal" 0.0358976199877948 0.0263175208895322 0.0283630470016207 0.0354386517561821 0.0389211069162807 0.0615611918246737 0.105255243966619 0.186373248270671 0.0236826524570752 0.200963106207106 0.329049241251161 0.200725700609897 0.0484926856865756 0.187624594457257 0.110093186018165 0.179419130564796 0.347779561262707 0.179419130564796
"otra" 0.0933338119682665 0.138166984670044 0.10129659643436 0.129941723106001 0.171252870431635 0.127226463104326 0.139087286670175 0.118275330633311 0.0947306098283008 0.132711485231108 0.123877361412202 0.123523508067629 0.181847571324659 0.156353828714381 0.102229387016868 0.104661159496131 0.149048383398303 0.104661159496131
"tú" 0.100513335965825 0.111849463780512 0.093192868719611 0.110253583241455 0.194605534581404 0.127226463104326 0.157882865949929 0.0537615139242321 0.134201697256759 0.128919728510219 0.150975534221121 0.0965027406778352 0.129313828497535 0.117265371535785 0.137616482522707 0.156991739244197 0.129939616295957 0.156991739244197
"sé" 0.129231431956061 0.144746364892427 0.117504051863857 0.0905654433769097 0.112871210057214 0.119018304194369 0.199233140365386 0.107523027848464 0.0986777185711466 0.174420809160884 0.104521523691545 0.14668416583031 0.109108542794795 0.128991908689364 0.117956985019463 0.100923260942698 0.133761369716426 0.100923260942698
