"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"old_es002" 0 0.938489774680423 1.18720360617471 1.14301764337879 1.19056916418642 1.22502337022143 1.14440135916172 1.0442021795181 1.20188688834796 1.06281714283698 1.15198142511103 1.25634319369657 1.21231804903479 1.20719054599743 1.13782755683781 1.17181243266599 1.16282275898049 1.17181243266599
"old_es004" 0.938489774680423 0 1.22150316658781 1.19736469508685 1.11916973156422 1.18669571699796 1.18458905928585 1.09111413998635 1.18960513629498 1.05719900931824 1.15293111797913 1.24334379086304 1.24985111348977 1.14897317255219 1.17823193623818 1.12685954475762 1.15771760717265 1.12685954475762
"old_es008" 1.18720360617471 1.22150316658781 0 1.02463137020387 1.21246053095813 1.11852313354127 1.1068453338557 1.24032800583873 1.04885989263156 1.11197789694312 1.17500558852878 1.13251380754685 1.20794514421302 1.15123571865743 1.14069178578826 1.17386755298218 1.16844180922219 1.17386755298218
"old_es009" 1.14301764337879 1.19736469508685 1.02463137020387 0 1.04231728067243 1.07965334668498 1.01938824768341 1.207090070836 1.02585230432909 1.01903651669714 1.1016704736985 1.11046067777309 1.14409079904372 1.10238792015637 1.01314338807191 1.06372559044837 1.08165685374486 1.06372559044837
"old_es012" 1.19056916418642 1.11916973156422 1.21246053095813 1.04231728067243 0 0.986077895722762 0.978875607622972 1.18908218556609 1.07832790396044 0.916796832583003 1.0103014868115 1.11987289456289 1.08785574584447 1.06002364498915 1.05883691727865 1.07233003588555 1.05481014223682 1.07233003588555
"old_es014" 1.22502337022143 1.18669571699796 1.11852313354127 1.07965334668498 0.986077895722762 0 0.965447270190146 1.13603425174896 1.06872952903116 0.944014735858001 0.970899521552222 1.02144247474102 1.10119797763617 1.08682995458507 1.08059446853462 1.06911753358112 1.03209221401849 1.06911753358112
"old_es015" 1.14440135916172 1.18458905928585 1.1068453338557 1.01938824768341 0.978875607622972 0.965447270190146 0 1.10561978281257 1.0396166587823 0.963394168845509 1.03902345115732 1.02675130691201 1.04657212436034 1.05106619780331 1.03470700544078 0.990960547156863 1.04763320876803 0.990960547156863
"old_es016" 1.0442021795181 1.09111413998635 1.24032800583873 1.207090070836 1.18908218556609 1.13603425174896 1.10561978281257 0 1.14379296851562 1.09934774214743 1.16119304162847 1.18691470076436 1.14566994023787 1.18932949761934 1.12716576855614 1.09644930173792 1.07861802746537 1.09644930173792
"old_es018" 1.20188688834796 1.18960513629498 1.04885989263156 1.02585230432909 1.07832790396044 1.06872952903116 1.0396166587823 1.14379296851562 0 1.03975108421208 1.03805879439618 1.05175680419332 1.12235061164791 0.95478224201411 1.0147554217027 1.04204662995384 1.06266044768336 1.04204662995384
"old_es019" 1.06281714283698 1.05719900931824 1.11197789694312 1.01903651669714 0.916796832583003 0.944014735858001 0.963394168845509 1.09934774214743 1.03975108421208 0 0.924312157696462 1.05528532943928 1.04569676024064 1.02138919271599 0.970347762405758 1.00143494220956 1.04231000581043 1.00143494220956
"old_es022" 1.15198142511103 1.15293111797913 1.17500558852878 1.1016704736985 1.0103014868115 0.970899521552222 1.03902345115732 1.16119304162847 1.03805879439618 0.924312157696462 0 1.02045553008063 1.07821565742708 1.0191965453181 1.02726326106814 1.01119000088154 1.05235781460383 1.01119000088154
"old_es024" 1.25634319369657 1.24334379086304 1.13251380754685 1.11046067777309 1.11987289456289 1.02144247474102 1.02675130691201 1.18691470076436 1.05175680419332 1.05528532943928 1.02045553008063 0 1.1530673542266 1.10057211519653 1.05015483783636 0.994777451983206 1.02920583594691 0.994777451983206
"old_es027" 1.21231804903479 1.24985111348977 1.20794514421302 1.14409079904372 1.08785574584447 1.10119797763617 1.04657212436034 1.14566994023787 1.12235061164791 1.04569676024064 1.07821565742708 1.1530673542266 0 1.08993203428186 1.12653129649224 1.10084815255965 1.03037846863028 1.10084815255965
"old_es028" 1.20719054599743 1.14897317255219 1.15123571865743 1.10238792015637 1.06002364498915 1.08682995458507 1.05106619780331 1.18932949761934 0.95478224201411 1.02138919271599 1.0191965453181 1.10057211519653 1.08993203428186 0 0.994318121723854 0.992944507635826 1.04249696610957 0.992944507635826
"old_es029" 1.13782755683781 1.17823193623818 1.14069178578826 1.01314338807191 1.05883691727865 1.08059446853462 1.03470700544078 1.12716576855614 1.0147554217027 0.970347762405758 1.02726326106814 1.05015483783636 1.12653129649224 0.994318121723854 0 0.935971990964518 0.970486034972448 0.935971990964518
"old_es030" 1.17181243266599 1.12685954475762 1.17386755298218 1.06372559044837 1.07233003588555 1.06911753358112 0.990960547156863 1.09644930173792 1.04204662995384 1.00143494220956 1.01119000088154 0.994777451983206 1.10084815255965 0.992944507635826 0.935971990964518 0 0.932462827762681 0
"old_es032" 1.16282275898049 1.15771760717265 1.16844180922219 1.08165685374486 1.05481014223682 1.03209221401849 1.04763320876803 1.07861802746537 1.06266044768336 1.04231000581043 1.05235781460383 1.02920583594691 1.03037846863028 1.04249696610957 0.970486034972448 0.932462827762681 0 0.932462827762681
"olds_es030" 1.17181243266599 1.12685954475762 1.17386755298218 1.06372559044837 1.07233003588555 1.06911753358112 0.990960547156863 1.09644930173792 1.04204662995384 1.00143494220956 1.01119000088154 0.994777451983206 1.10084815255965 0.992944507635826 0.935971990964518 0 0.932462827762681 0
