"old_es002" "old_es004" "old_es008" "old_es009" "old_es012" "old_es014" "old_es015" "old_es016" "old_es018" "old_es019" "old_es022" "old_es024" "old_es027" "old_es028" "old_es029" "old_es030" "old_es032" "olds_es030"
"old_es002" 0 0.903139124724565 1.18229305397831 1.16313966857568 1.23044223936437 1.23887981838114 1.15866617934373 1.03625770785654 1.2581038977384 1.09710452388211 1.16586554897251 1.30334471705854 1.23382505329974 1.20317896217241 1.15742483793512 1.20433465410704 1.18430281074963 1.20433465410704
"old_es004" 0.903139124724565 0 1.22666544051259 1.25498139886132 1.08902385945951 1.18892775339901 1.20853670632516 1.08246088185288 1.22568737696202 1.02153236962122 1.15075974955558 1.27748997622511 1.24157826316673 1.12592985607709 1.16218864422799 1.14728858398042 1.15931346255283 1.14728858398042
"old_es008" 1.18229305397831 1.22666544051259 0 1.01437614092834 1.1943606487305 1.12232914449914 1.1074335122785 1.2076858871964 1.01695369155601 1.10634896311822 1.16111072624208 1.13190425652516 1.18122312917091 1.12977169136214 1.09390038019093 1.1582214224415 1.13159349826551 1.1582214224415
"old_es009" 1.16313966857568 1.25498139886132 1.01437614092834 0 1.07041131303225 1.11149243470454 1.04860844653263 1.22913040081846 1.01803856091624 1.04088151523844 1.11730789372244 1.15804230985634 1.19175795258731 1.12584420955345 1.02637476101699 1.08650262602258 1.11682204614407 1.08650262602258
"old_es012" 1.23044223936437 1.08902385945951 1.1943606487305 1.07041131303225 0 0.975134422367514 0.980433602192694 1.18645324378702 1.08003725109687 0.90657808913289 1.0103462411077 1.15010520082621 1.13287280582836 1.05677315948941 1.04547582030465 1.09360841136915 1.07182645312216 1.09360841136915
"old_es014" 1.23887981838114 1.18892775339901 1.12232914449914 1.11149243470454 0.975134422367514 0 0.979273187269341 1.15388100046098 1.09482615295016 0.957183097035985 0.980733117953477 1.05441845306963 1.15445546242988 1.0932552316862 1.07880607628774 1.092800345675 1.05984622207317 1.092800345675
"old_es015" 1.15866617934373 1.20853670632516 1.1074335122785 1.04860844653263 0.980433602192694 0.979273187269341 0 1.1248554913134 1.10467681039574 0.967454882987318 1.05974547047439 1.08531379935197 1.09511774890584 1.08119561074187 1.01948285675199 1.04073279845085 1.09088322379127 1.04073279845085
"old_es016" 1.03625770785654 1.08246088185288 1.2076858871964 1.22913040081846 1.18645324378702 1.15388100046098 1.1248554913134 0 1.17245928314115 1.10583717773169 1.17018849858411 1.20796033818774 1.16729096609424 1.17951892633514 1.10506433320759 1.08056098259931 1.06634955563802 1.08056098259931
"old_es018" 1.2581038977384 1.22568737696202 1.01695369155601 1.01803856091624 1.08003725109687 1.09482615295016 1.10467681039574 1.17245928314115 0 1.05738084965202 1.06995897975737 1.06354779794802 1.15513325148097 0.953148592635241 1.02762264515855 1.08537127513239 1.07518875650741 1.08537127513239
"old_es019" 1.09710452388211 1.02153236962122 1.10634896311822 1.04088151523844 0.90657808913289 0.957183097035985 0.967454882987318 1.10583717773169 1.05738084965202 0 0.918860906440577 1.07769692479088 1.0961668431397 1.01847927861115 0.953301298370385 1.02789640311377 1.07892192875405 1.02789640311377
"old_es022" 1.16586554897251 1.15075974955558 1.16111072624208 1.11730789372244 1.0103462411077 0.980733117953477 1.05974547047439 1.17018849858411 1.06995897975737 0.918860906440577 0 1.00006564028198 1.09577549906097 1.02487107928863 1.00137028266048 1.00684845659469 1.05954252834169 1.00684845659469
"old_es024" 1.30334471705854 1.27748997622511 1.13190425652516 1.15804230985634 1.15010520082621 1.05441845306963 1.08531379935197 1.20796033818774 1.06354779794802 1.07769692479088 1.00006564028198 0 1.21334290651189 1.11931130023476 1.05327371411712 1.03204270517866 1.08483315177932 1.03204270517866
"old_es027" 1.23382505329974 1.24157826316673 1.18122312917091 1.19175795258731 1.13287280582836 1.15445546242988 1.09511774890584 1.16729096609424 1.15513325148097 1.0961668431397 1.09577549906097 1.21334290651189 0 1.14725280414678 1.15199053904011 1.14869742585532 1.09658971771054 1.14869742585532
"old_es028" 1.20317896217241 1.12592985607709 1.12977169136214 1.12584420955345 1.05677315948941 1.0932552316862 1.08119561074187 1.17951892633514 0.953148592635241 1.01847927861115 1.02487107928863 1.11931130023476 1.14725280414678 0 0.986372362452057 0.985524224524141 1.05460950237822 0.985524224524141
"old_es029" 1.15742483793512 1.16218864422799 1.09390038019093 1.02637476101699 1.04547582030465 1.07880607628774 1.01948285675199 1.10506433320759 1.02762264515855 0.953301298370385 1.00137028266048 1.05327371411712 1.15199053904011 0.986372362452057 0 0.889087547070543 0.981293642185326 0.889087547070543
"old_es030" 1.20433465410704 1.14728858398042 1.1582214224415 1.08650262602258 1.09360841136915 1.092800345675 1.04073279845085 1.08056098259931 1.08537127513239 1.02789640311377 1.00684845659469 1.03204270517866 1.14869742585532 0.985524224524141 0.889087547070543 0 0.957991299318298 0
"old_es032" 1.18430281074963 1.15931346255283 1.13159349826551 1.11682204614407 1.07182645312216 1.05984622207317 1.09088322379127 1.06634955563802 1.07518875650741 1.07892192875405 1.05954252834169 1.08483315177932 1.09658971771054 1.05460950237822 0.981293642185326 0.957991299318298 0 0.957991299318298
"olds_es030" 1.20433465410704 1.14728858398042 1.1582214224415 1.08650262602258 1.09360841136915 1.092800345675 1.04073279845085 1.08056098259931 1.08537127513239 1.02789640311377 1.00684845659469 1.03204270517866 1.14869742585532 0.985524224524141 0.889087547070543 0 0.957991299318298 0
